#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.8969e+09 0.00052677 0.00052677 2.27047e-05 0 0 0 0.00046072 6.72518e-06 0 0 0 1021319
1.58071e+10 0.00150374 0.00150819 5.80489e-05 0 0 0 0.00113787 1.7279e-05 0 0 0 449545
2.49763e+10 0.00280147 0.00280644 8.35171e-05 0 0 0 0.00205729 2.49183e-05 0 0 0 402646
3.92433e+10 0.00410132 0.0041286 0.000112377 0 0 0 0.00290872 3.38689e-05 0 0 0 329894
6.17284e+10 0.00638845 0.0064546 0.000175863 0 0 0 0.00431932 5.58739e-05 0 0 0 211632
9.78561e+10 0.0110317 0.0111472 0.000304727 0 0 0 0.00698149 9.82523e-05 0 0 0 121196
1.54914e+11 0.0183304 0.0186122 0.000528442 0 0 0 0.0114207 0.000176705 0 0 0 67429
2.44787e+11 0.026409 0.0268273 0.000866841 0 0 0 0.0170994 0.000303141 0 0.0188831 0 35859
3.88017e+11 0.0337515 0.0343622 0.00138198 0 0 0 0.0234658 0.0004947 0 0.0366867 0 18014
6.12868e+11 0.0470602 0.0474088 0.00230852 0 0 0 0.0321671 0.000829717 0 0.0608327 0 8606
9.65618e+11 0.0616216 0.0635135 0.00413556 0 0 0 0.0408211 0.00140124 0 0.0901683 0 3700
1.52865e+12 0.072819 0.075703 0.00746235 0 0 0 0.045621 0.00232174 0 0.10095 0 1387
2.40051e+12 0.0935551 0.0997921 0.0145993 0 0 0 0.0509861 0.00426927 0 0.130615 0 481
3.85532e+12 0.111111 0.117647 0.0277297 0 0 0 0.0640471 0.00867111 0 0.160622 0 153
5.99628e+12 0.0888889 0.0888889 0.0429025 0 0 0 0.0887997 0.0210574 0.0247772 0.17414 0.0247772 45
9.86412e+12 0.142857 0.142857 0.142857 0 0 0 0.126027 0.0545334 0.0777777 0.0653505 0.0579519 7
1.62206e+13 0 0 0 0 0 0 0 0 0 0 0 1
