#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM   Stats: 4.317650e+12 (median) + 2.589700e+12  / - 1.402940e+12
#SM   Stats: 8.822950e+10 (median) + 9.609849e+10  / - 5.390870e+10
#VMP  Stats: 3.177100e+02 (median) + 4.889999e+01  / - 2.651999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.401895e-12 (median) + 2.608084e-12  / - 8.695186e-13
sfh 0.055623 0 0 0 #avg: 0.00257192; avg_err: 0.00141778; sd: 0.0951814; counts: 4508
sfh 0.060123 0 0 0 #avg: 0.0250134; avg_err: 0.00870349; sd: 0.584301; counts: 4508
sfh 0.062373 0 0 0 #avg: 0.0469331; avg_err: 0.0097942; sd: 0.657526; counts: 4508
sfh 0.064623 0 0 0 #avg: 0.0807988; avg_err: 0.0130323; sd: 0.87491; counts: 4508
sfh 0.066873 0 0 0 #avg: 0.128781; avg_err: 0.0244912; sd: 1.6442; counts: 4508
sfh 0.069123 0 0 0 #avg: 0.201759; avg_err: 0.0361358; sd: 2.42595; counts: 4508
sfh 0.071373 0 0.0529542 0 #avg: 0.266039; avg_err: 0.0349218; sd: 2.34445; counts: 4508
sfh 0.073623 0 0.151529 0 #avg: 0.355349; avg_err: 0.032774; sd: 2.20026; counts: 4508
sfh 0.075873 0 0.302356 0 #avg: 0.507689; avg_err: 0.0486081; sd: 3.26327; counts: 4508
sfh 0.078123 0 0.529176 0 #avg: 0.646953; avg_err: 0.0571071; sd: 3.83384; counts: 4508
sfh 0.080373 0.00557691 0.756376 0.00557691 #avg: 0.710542; avg_err: 0.0530184; sd: 3.55935; counts: 4508
sfh 0.082623 0.0329614 0.865475 0.0329614 #avg: 0.750934; avg_err: 0.0461921; sd: 3.10107; counts: 4508
sfh 0.085998 0.0987177 1.19684 0.0987177 #avg: 1.00375; avg_err: 0.0534237; sd: 3.58656; counts: 4508
sfh 0.089373 0.179967 1.43334 0.179967 #avg: 1.19667; avg_err: 0.0603395; sd: 4.05084; counts: 4508
sfh 0.092748 0.273467 1.62777 0.273451 #avg: 1.4822; avg_err: 0.0710769; sd: 4.77169; counts: 4508
sfh 0.096123 0.367411 1.93536 0.35628 #avg: 1.83485; avg_err: 0.097477; sd: 6.54404; counts: 4508
sfh 0.099498 0.46944 2.33235 0.440588 #avg: 2.27856; avg_err: 0.143; sd: 9.60016; counts: 4508
sfh 0.102873 0.572764 2.94797 0.521653 #avg: 2.69464; avg_err: 0.139861; sd: 9.38947; counts: 4508
