#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 8.75 - 9.25
#HM   Stats: 1.392350e+11 (median) + 5.561799e+10  / - 3.941150e+10
#SM   Stats: 9.211570e+08 (median) + 4.890730e+08  / - 2.720600e+08
#VMP  Stats: 8.651000e+01 (median) + 6.139999e+00  / - 5.300003e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.019970e-10 (median) + 2.318330e-10  / - 1.093454e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 222895
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 222895
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 222895
sfh 0.064623 0 0 0 #avg: 8.74134e-07; avg_err: 8.74134e-07; sd: 0.000412693; counts: 222895
sfh 0.066873 0 0 0 #avg: 7.19298e-07; avg_err: 7.19298e-07; sd: 0.000339593; counts: 222895
sfh 0.069123 0 0 0 #avg: 2.52538e-06; avg_err: 2.13e-06; sd: 0.00100561; counts: 222895
sfh 0.071373 0 0 0 #avg: 5.66313e-06; avg_err: 3.9139e-06; sd: 0.00184781; counts: 222895
sfh 0.073623 0 0 0 #avg: 1.20751e-05; avg_err: 3.36036e-06; sd: 0.00158648; counts: 222895
sfh 0.075873 0 0 0 #avg: 2.86201e-05; avg_err: 7.28725e-06; sd: 0.00344043; counts: 222895
sfh 0.078123 0 0 0 #avg: 5.9857e-05; avg_err: 1.04027e-05; sd: 0.00491128; counts: 222895
sfh 0.080373 0 0 0 #avg: 0.000116646; avg_err: 1.52906e-05; sd: 0.00721893; counts: 222895
