#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.24733e+09 0.0069977 4.39539e-05 1.04029e+08 223071 0 0 0 0.514132 7.56006e-05 0.499134 0.160116 0.121032 0.738111 5.94364e-05 0.744259 0.104979 0.116675 0.94359 2.55367e-05 0.955572 0.0212578 0.0389714 3596751
1.56902e+10 0.00721068 6.5491e-05 8.06247e+07 258254 0 0 0 0.412403 8.76624e-05 0.404917 0.109251 0.0984198 0.685957 7.69238e-05 0.692083 0.0894719 0.102178 0.934416 3.23775e-05 0.944747 0.020781 0.0393237 1669052
2.47376e+10 0.0077169 8.01258e-05 7.64032e+07 295777 0 0 0 0.377541 9.65797e-05 0.371333 0.1014 0.0949681 0.681394 8.46595e-05 0.686829 0.0836736 0.0937863 0.93579 3.28963e-05 0.943882 0.0196191 0.033832 1192707
3.91158e+10 0.00889262 0.000104052 7.97043e+07 369360 0 0 0 0.368066 0.000111004 0.362375 0.0963877 0.090196 0.687288 9.13821e-05 0.690378 0.0761082 0.0819663 0.937235 3.42802e-05 0.943435 0.0183873 0.0291717 814046
6.20284e+10 0.0101619 0.000136512 9.17509e+07 500745 0 0 0 0.375577 0.000130055 0.370492 0.0907585 0.0854645 0.693103 0.000102725 0.694596 0.0702576 0.0749642 0.937904 3.93115e-05 0.94317 0.0174407 0.0262807 539760
9.83586e+10 0.0120599 0.000183871 1.13657e+08 711065 0 0 0 0.393115 0.000151707 0.388335 0.0852917 0.0792977 0.700441 0.000119514 0.701696 0.0647624 0.070547 0.936833 4.99871e-05 0.941835 0.0174757 0.0249764 352409
1.5578e+11 0.013935 0.000246864 1.46139e+08 1.04104e+06 0 0 0 0.414508 0.00018212 0.408919 0.083086 0.0743613 0.702444 0.000143775 0.702345 0.0620571 0.0651254 0.928986 7.49599e-05 0.935109 0.0203716 0.0294985 225475
2.46722e+11 0.0169785 0.000342054 1.9614e+08 1.54491e+06 0 3.43845e+08 0 0.431332 0.000220121 0.425883 0.0807121 0.0716628 0.687175 0.000181306 0.68382 0.0651276 0.0600652 0.906874 0.000128816 0.915894 0.0302477 0.0459679 142651
3.9073e+11 0.0202202 0.000474931 2.84408e+08 2.45423e+06 0 5.99222e+08 0 0.439233 0.000273584 0.434489 0.0782847 0.0702072 0.652823 0.000244326 0.646972 0.0708827 0.0589547 0.863975 0.000234671 0.875297 0.0517076 0.0758442 87833
6.18801e+11 0.0243866 0.000661989 4.14665e+08 3.93531e+06 0 9.0946e+08 0 0.434093 0.000340974 0.429429 0.0776986 0.0683485 0.60989 0.000327556 0.603043 0.0744514 0.0614016 0.805315 0.000385771 0.811463 0.0845142 0.0967643 54292
