#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.869120e+12 (median) + 1.514700e+12  / - 8.220600e+11
#SM   Stats: 7.587850e+10 (median) + 6.999450e+10  / - 4.030400e+10
#VMP  Stats: 2.182600e+02 (median) + 3.164000e+01  / - 2.439000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.264661e-12 (median) + 3.882673e-12  / - 1.461392e-12
sfh 0.055623 0 0 0 #avg: 3.61617e-09; avg_err: 3.61617e-09; sd: 5.18123e-07; counts: 20530
sfh 0.060123 0 0 0 #avg: 0.00257326; avg_err: 0.00124317; sd: 0.178121; counts: 20530
sfh 0.062373 0 0 0 #avg: 0.00564466; avg_err: 0.00168544; sd: 0.241488; counts: 20530
sfh 0.064623 0 0 0 #avg: 0.0104434; avg_err: 0.00353534; sd: 0.506542; counts: 20530
sfh 0.066873 0 0 0 #avg: 0.0135471; avg_err: 0.00181059; sd: 0.259421; counts: 20530
sfh 0.069123 0 0 0 #avg: 0.0253067; avg_err: 0.00265498; sd: 0.380405; counts: 20530
sfh 0.071373 0 0 0 #avg: 0.0368839; avg_err: 0.00335238; sd: 0.480328; counts: 20530
sfh 0.073623 0 0 0 #avg: 0.0577659; avg_err: 0.00494428; sd: 0.708414; counts: 20530
sfh 0.075873 0 0 0 #avg: 0.0819871; avg_err: 0.00581787; sd: 0.833581; counts: 20530
sfh 0.078123 0 0.0116306 0 #avg: 0.112778; avg_err: 0.00877276; sd: 1.25696; counts: 20530
sfh 0.080373 0 0.047862 0 #avg: 0.148124; avg_err: 0.0180689; sd: 2.5889; counts: 20530
sfh 0.082623 0 0.0998675 0 #avg: 0.14633; avg_err: 0.00892196; sd: 1.27833; counts: 20530
sfh 0.085998 0 0.199593 0 #avg: 0.214376; avg_err: 0.0121805; sd: 1.74521; counts: 20530
sfh 0.089373 0.00620851 0.304654 0.00620851 #avg: 0.267429; avg_err: 0.0127207; sd: 1.82262; counts: 20530
sfh 0.092748 0.0277466 0.381775 0.0277466 #avg: 0.337348; avg_err: 0.0147248; sd: 2.10976; counts: 20530
sfh 0.096123 0.0580365 0.461837 0.0580365 #avg: 0.402742; avg_err: 0.0174315; sd: 2.49757; counts: 20530
sfh 0.099498 0.0951364 0.517153 0.0951364 #avg: 0.447879; avg_err: 0.0122791; sd: 1.75934; counts: 20530
sfh 0.102873 0.130096 0.590912 0.126214 #avg: 0.516938; avg_err: 0.0120711; sd: 1.72954; counts: 20530
sfh 0.106248 0.162342 0.670774 0.149866 #avg: 0.605342; avg_err: 0.0141435; sd: 2.02648; counts: 20530
sfh 0.109623 0.196822 0.760591 0.173913 #avg: 0.691968; avg_err: 0.015388; sd: 2.20479; counts: 20530
sfh 0.112998 0.232684 0.840726 0.199253 #avg: 0.796262; avg_err: 0.0189014; sd: 2.70819; counts: 20530
sfh 0.116373 0.264141 0.958169 0.220268 #avg: 0.901184; avg_err: 0.0226237; sd: 3.24151; counts: 20530
sfh 0.119748 0.300447 1.09936 0.245755 #avg: 1.00206; avg_err: 0.023081; sd: 3.30704; counts: 20530
sfh 0.123123 0.341972 1.20387 0.275792 #avg: 1.10635; avg_err: 0.0232544; sd: 3.33188; counts: 20530
sfh 0.126498 0.383322 1.29376 0.305573 #avg: 1.20806; avg_err: 0.0254887; sd: 3.65201; counts: 20530
sfh 0.129873 0.437632 1.41641 0.345073 #avg: 1.31525; avg_err: 0.0256557; sd: 3.67594; counts: 20530
sfh 0.133248 0.490114 1.58088 0.384528 #avg: 1.45385; avg_err: 0.0326647; sd: 4.68018; counts: 20530
sfh 0.136623 0.546341 1.73066 0.425109 #avg: 1.59084; avg_err: 0.0426567; sd: 6.11182; counts: 20530
sfh 0.141685 0.625553 1.99178 0.48283 #avg: 1.75051; avg_err: 0.0320419; sd: 4.59095; counts: 20530
sfh 0.146748 0.716002 2.18761 0.545758 #avg: 1.98708; avg_err: 0.0473722; sd: 6.78746; counts: 20530
sfh 0.15181 0.81307 2.40317 0.616565 #avg: 2.20768; avg_err: 0.039485; sd: 5.65738; counts: 20530
sfh 0.156873 0.917658 2.63014 0.689351 #avg: 2.46603; avg_err: 0.0502434; sd: 7.19884; counts: 20530
sfh 0.161935 1.02556 2.93024 0.768562 #avg: 2.71064; avg_err: 0.0495314; sd: 7.09683; counts: 20530
sfh 0.166998 1.14827 3.29028 0.858519 #avg: 3.03305; avg_err: 0.0510486; sd: 7.31421; counts: 20530
sfh 0.17206 1.25555 3.62904 0.934482 #avg: 3.36047; avg_err: 0.0608647; sd: 8.72065; counts: 20530
sfh 0.177123 1.38431 3.97536 1.02864 #avg: 3.6511; avg_err: 0.0697468; sd: 9.99328; counts: 20530
sfh 0.182185 1.52259 4.37552 1.12093 #avg: 3.96988; avg_err: 0.0696761; sd: 9.98315; counts: 20530
sfh 0.187248 1.63658 4.8015 1.20098 #avg: 4.30124; avg_err: 0.0761237; sd: 10.907; counts: 20530
sfh 0.19231 1.77997 5.15259 1.31404 #avg: 4.61365; avg_err: 0.0743923; sd: 10.6589; counts: 20530
sfh 0.197373 1.92525 5.47743 1.42643 #avg: 4.95138; avg_err: 0.0808308; sd: 11.5814; counts: 20530
sfh 0.202435 2.08998 5.91848 1.54242 #avg: 5.35189; avg_err: 0.0845132; sd: 12.109; counts: 20530
sfh 0.207498 2.26408 6.48224 1.67119 #avg: 5.71528; avg_err: 0.0874996; sd: 12.5369; counts: 20530
sfh 0.21256 2.43702 7.01733 1.7981 #avg: 6.10827; avg_err: 0.0906433; sd: 12.9873; counts: 20530
sfh 0.217623 2.642 7.4769 1.9529 #avg: 6.54567; avg_err: 0.0955952; sd: 13.6968; counts: 20530
sfh 0.222685 2.81392 7.89668 2.0805 #avg: 6.96683; avg_err: 0.101731; sd: 14.576; counts: 20530
sfh 0.227748 3.01401 8.51879 2.22174 #avg: 7.45; avg_err: 0.111691; sd: 16.003; counts: 20530
sfh 0.23281 3.20718 9.09392 2.37863 #avg: 7.91452; avg_err: 0.114123; sd: 16.3514; counts: 20530
sfh 0.237873 3.42895 9.65675 2.54321 #avg: 8.4482; avg_err: 0.128863; sd: 18.4634; counts: 20530
sfh 0.242935 3.66343 10.3235 2.73851 #avg: 8.98675; avg_err: 0.131201; sd: 18.7984; counts: 20530
sfh 0.247998 3.86947 11.0176 2.87639 #avg: 9.57977; avg_err: 0.137858; sd: 19.7523; counts: 20530
sfh 0.25306 4.1333 11.8001 3.08423 #avg: 10.3111; avg_err: 0.151077; sd: 21.6462; counts: 20530
sfh 0.258123 4.35273 12.6327 3.23368 #avg: 10.9642; avg_err: 0.160798; sd: 23.039; counts: 20530
sfh 0.263185 4.61727 13.79 3.43403 #avg: 11.679; avg_err: 0.165697; sd: 23.741; counts: 20530
sfh 0.268248 4.89763 14.8085 3.64876 #avg: 12.4211; avg_err: 0.172308; sd: 24.6882; counts: 20530
sfh 0.27331 5.19234 15.7799 3.88762 #avg: 13.3397; avg_err: 0.191898; sd: 27.495; counts: 20530
sfh 0.278373 5.5141 16.8596 4.13139 #avg: 14.1557; avg_err: 0.20356; sd: 29.1659; counts: 20530
sfh 0.283435 5.84396 18.1708 4.38942 #avg: 15.1085; avg_err: 0.215654; sd: 30.8988; counts: 20530
sfh 0.288498 6.15894 19.8163 4.61952 #avg: 16.0549; avg_err: 0.225242; sd: 32.2725; counts: 20530
sfh 0.29356 6.52193 20.8726 4.90508 #avg: 16.9412; avg_err: 0.231639; sd: 33.1891; counts: 20530
sfh 0.298623 7.02051 22.2976 5.31239 #avg: 17.9427; avg_err: 0.236795; sd: 33.9279; counts: 20530
sfh 0.303685 7.47669 24.1976 5.69648 #avg: 18.974; avg_err: 0.245183; sd: 35.1297; counts: 20530
sfh 0.308748 7.95519 25.8035 6.09752 #avg: 20.1364; avg_err: 0.254998; sd: 36.536; counts: 20530
sfh 0.31381 8.5611 28.0834 6.6393 #avg: 21.3498; avg_err: 0.261529; sd: 37.4717; counts: 20530
sfh 0.318873 9.14366 30.2656 7.11912 #avg: 22.7332; avg_err: 0.271952; sd: 38.9651; counts: 20530
sfh 0.323935 9.84215 32.5679 7.72444 #avg: 24.0066; avg_err: 0.281631; sd: 40.3519; counts: 20530
sfh 0.328997 10.7778 34.4736 8.5413 #avg: 25.4999; avg_err: 0.292989; sd: 41.9793; counts: 20530
sfh 0.33406 11.6274 36.6548 9.26267 #avg: 27.0561; avg_err: 0.308201; sd: 44.1589; counts: 20530
sfh 0.339122 12.5234 38.8409 10.0709 #avg: 28.488; avg_err: 0.31704; sd: 45.4253; counts: 20530
sfh 0.344185 13.4197 40.1063 10.9106 #avg: 29.6933; avg_err: 0.321315; sd: 46.0378; counts: 20530
sfh 0.349247 14.3051 42.1587 11.668 #avg: 30.8679; avg_err: 0.325432; sd: 46.6277; counts: 20530
sfh 0.35431 15.091 43.7982 12.3395 #avg: 31.9387; avg_err: 0.328584; sd: 47.0794; counts: 20530
sfh 0.359372 16.0348 45.7621 13.1896 #avg: 32.9996; avg_err: 0.332643; sd: 47.6609; counts: 20530
sfh 0.364435 17.1388 46.8932 14.1876 #avg: 34.0547; avg_err: 0.334608; sd: 47.9425; counts: 20530
sfh 0.369497 18.1338 47.3856 15.0836 #avg: 34.8952; avg_err: 0.335664; sd: 48.0938; counts: 20530
sfh 0.37456 19.0593 47.8102 15.8888 #avg: 35.5725; avg_err: 0.334419; sd: 47.9154; counts: 20530
sfh 0.379622 19.9021 48.1075 16.618 #avg: 36.2627; avg_err: 0.333747; sd: 47.8191; counts: 20530
sfh 0.384685 20.6917 48.3432 17.3253 #avg: 36.6371; avg_err: 0.328332; sd: 47.0432; counts: 20530
sfh 0.389747 21.4454 48.6707 18.039 #avg: 37.2965; avg_err: 0.32827; sd: 47.0344; counts: 20530
sfh 0.39481 22.3537 48.9504 18.8212 #avg: 37.7944; avg_err: 0.325347; sd: 46.6156; counts: 20530
sfh 0.399872 23.0646 48.2905 19.4827 #avg: 38.1374; avg_err: 0.324036; sd: 46.4277; counts: 20530
sfh 0.404935 23.5758 48.2467 19.898 #avg: 38.3393; avg_err: 0.320001; sd: 45.8496; counts: 20530
sfh 0.409997 24.0631 47.9409 20.3486 #avg: 38.4757; avg_err: 0.317832; sd: 45.5388; counts: 20530
sfh 0.41506 24.451 47.0338 20.7292 #avg: 38.4477; avg_err: 0.314176; sd: 45.015; counts: 20530
sfh 0.420122 24.7784 46.0139 21.0582 #avg: 38.2752; avg_err: 0.309998; sd: 44.4164; counts: 20530
sfh 0.425185 24.9081 44.7612 21.2508 #avg: 37.9575; avg_err: 0.306; sd: 43.8435; counts: 20530
sfh 0.430247 24.8053 44.8448 21.342 #avg: 37.7174; avg_err: 0.304056; sd: 43.565; counts: 20530
sfh 0.43531 24.6844 43.7501 21.4118 #avg: 37.1785; avg_err: 0.296688; sd: 42.5094; counts: 20530
sfh 0.440372 24.3745 43.103 21.1787 #avg: 36.5058; avg_err: 0.29105; sd: 41.7015; counts: 20530
sfh 0.445435 24.0001 41.7998 21.1993 #avg: 35.6468; avg_err: 0.28201; sd: 40.4062; counts: 20530
sfh 0.450497 23.8549 40.7056 21.2212 #avg: 34.9826; avg_err: 0.274976; sd: 39.3983; counts: 20530
sfh 0.45556 23.3256 39.9908 20.95 #avg: 34.1558; avg_err: 0.267409; sd: 38.3143; counts: 20530
sfh 0.460622 22.9316 38.8316 20.8034 #avg: 33.3395; avg_err: 0.262231; sd: 37.5724; counts: 20530
sfh 0.465685 22.384 37.6098 20.3841 #avg: 32.4268; avg_err: 0.255068; sd: 36.546; counts: 20530
sfh 0.470747 21.8748 36.7606 20.1186 #avg: 31.4191; avg_err: 0.246087; sd: 35.2592; counts: 20530
sfh 0.47581 21.1359 35.9395 19.6007 #avg: 30.435; avg_err: 0.238702; sd: 34.201; counts: 20530
sfh 0.480872 20.412 34.1854 19.0086 #avg: 29.4145; avg_err: 0.229557; sd: 32.8907; counts: 20530
sfh 0.485935 19.824 33.2717 18.5662 #avg: 28.4937; avg_err: 0.22274; sd: 31.9141; counts: 20530
sfh 0.490997 18.9042 32.3651 17.7743 #avg: 27.4343; avg_err: 0.21616; sd: 30.9712; counts: 20530
sfh 0.49606 18.155 31.2398 17.1575 #avg: 26.2967; avg_err: 0.207021; sd: 29.6619; counts: 20530
sfh 0.501122 17.2763 30.3017 16.4064 #avg: 25.238; avg_err: 0.198675; sd: 28.466; counts: 20530
sfh 0.506185 16.7094 29.3225 15.9312 #avg: 24.2511; avg_err: 0.191797; sd: 27.4806; counts: 20530
sfh 0.511247 15.9926 28.3053 15.3205 #avg: 23.3209; avg_err: 0.185842; sd: 26.6273; counts: 20530
sfh 0.51631 15.2388 27.752 14.6318 #avg: 22.3444; avg_err: 0.17869; sd: 25.6026; counts: 20530
sfh 0.521372 14.5369 26.4245 13.9852 #avg: 21.3438; avg_err: 0.170848; sd: 24.4791; counts: 20530
sfh 0.526435 13.7592 25.5461 13.2669 #avg: 20.3727; avg_err: 0.164342; sd: 23.5468; counts: 20530
sfh 0.531497 12.9851 24.6536 12.5365 #avg: 19.4791; avg_err: 0.158796; sd: 22.7523; counts: 20530
sfh 0.53656 12.4521 23.6995 12.0415 #avg: 18.5872; avg_err: 0.152023; sd: 21.7818; counts: 20530
sfh 0.541622 11.8402 22.7513 11.4631 #avg: 17.7624; avg_err: 0.146111; sd: 20.9347; counts: 20530
sfh 0.546685 11.2372 21.4249 10.889 #avg: 16.9086; avg_err: 0.139612; sd: 20.0035; counts: 20530
sfh 0.551747 10.623 20.7793 10.2951 #avg: 16.1; avg_err: 0.134136; sd: 19.2189; counts: 20530
sfh 0.55681 9.79315 20.0865 9.49145 #avg: 15.3021; avg_err: 0.128746; sd: 18.4466; counts: 20530
