#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 1.78333 - 1.95
#HM   Stats: 5.195590e+10 (median) + 4.170590e+10  / - 2.277940e+10
#SM   Stats: 1.432570e+08 (median) + 2.644970e+08  / - 8.214469e+07
#VMP  Stats: 7.097000e+01 (median) + 1.154000e+01  / - 7.590000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.723368e-12 (median) + 2.966052e-12  / - 1.099403e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 421530
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 421530
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 421530
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 421530
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 421530
sfh 0.069123 0 0 0 #avg: 1.71414e-16; avg_err: 1.14321e-16; sd: 7.42234e-14; counts: 421530
sfh 0.071373 0 0 0 #avg: 1.82148e-15; avg_err: 9.91353e-16; sd: 6.43639e-13; counts: 421530
sfh 0.073623 0 0 0 #avg: 3.99074e-15; avg_err: 1.90897e-15; sd: 1.23941e-12; counts: 421530
sfh 0.075873 0 0 0 #avg: 1.53996e-14; avg_err: 4.87507e-15; sd: 3.16515e-12; counts: 421530
sfh 0.078123 0 0 0 #avg: 3.01185e-14; avg_err: 8.43905e-15; sd: 5.47908e-12; counts: 421530
sfh 0.080373 0 0 0 #avg: 5.80656e-14; avg_err: 1.10399e-14; sd: 7.16768e-12; counts: 421530
sfh 0.082623 0 0 0 #avg: 1.16234e-13; avg_err: 1.47111e-14; sd: 9.55119e-12; counts: 421530
sfh 0.085998 0 0 0 #avg: 2.55908e-13; avg_err: 2.21025e-14; sd: 1.43501e-11; counts: 421530
sfh 0.089373 0 0 0 #avg: 5.34297e-13; avg_err: 2.79565e-14; sd: 1.81508e-11; counts: 421530
sfh 0.092748 0 0 0 #avg: 1.05354e-12; avg_err: 4.48597e-14; sd: 2.91253e-11; counts: 421530
sfh 0.096123 0 0 0 #avg: 1.81177e-12; avg_err: 6.43682e-14; sd: 4.17913e-11; counts: 421530
sfh 0.099498 0 0 0 #avg: 2.7931e-12; avg_err: 7.1e-14; sd: 4.6097e-11; counts: 421530
sfh 0.102873 0 0 0 #avg: 4.1319e-12; avg_err: 8.07374e-14; sd: 5.2419e-11; counts: 421530
sfh 0.106248 0 0 0 #avg: 5.96126e-12; avg_err: 1.03867e-13; sd: 6.74356e-11; counts: 421530
sfh 0.109623 0 0 0 #avg: 8.04903e-12; avg_err: 1.17995e-13; sd: 7.66086e-11; counts: 421530
sfh 0.112998 0 0 0 #avg: 1.01661e-11; avg_err: 1.25188e-13; sd: 8.12785e-11; counts: 421530
sfh 0.116373 0 0 0 #avg: 1.19828e-11; avg_err: 1.35393e-13; sd: 8.79043e-11; counts: 421530
sfh 0.119748 0 2.00404e-12 0 #avg: 1.37384e-11; avg_err: 1.28655e-13; sd: 8.35297e-11; counts: 421530
sfh 0.123123 0 7.07875e-12 0 #avg: 1.59212e-11; avg_err: 1.35825e-13; sd: 8.81844e-11; counts: 421530
sfh 0.126498 0 1.26745e-11 0 #avg: 1.85351e-11; avg_err: 1.52203e-13; sd: 9.88183e-11; counts: 421530
sfh 0.129873 0 1.90575e-11 0 #avg: 2.15589e-11; avg_err: 1.67207e-13; sd: 1.0856e-10; counts: 421530
sfh 0.133248 0 2.61713e-11 0 #avg: 2.49415e-11; avg_err: 1.74668e-13; sd: 1.13404e-10; counts: 421530
sfh 0.136623 0 3.36258e-11 0 #avg: 2.82901e-11; avg_err: 1.77893e-13; sd: 1.15498e-10; counts: 421530
sfh 0.141685 0 4.46848e-11 0 #avg: 3.41164e-11; avg_err: 2.02826e-13; sd: 1.31686e-10; counts: 421530
