#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.77461e+09 1 0 1.56295e+08 6.93092e+07 0 3.60165e+08 0 0.186531 0.00955677 0.167789 0.0444151 0.0070904 0.20036 0.00957739 0.185604 0.059646 0.0135543 0.229668 0.0103219 0.231456 0.0604269 0.0534151 21
1.60938e+10 1 0 4.03205e+08 1.52248e+08 0 1.01076e+09 0 0.178513 0.0185952 0.15123 0.147818 0.0418962 0.206851 0.0175367 0.179614 0.12145 0.0330043 0.245408 0.0132144 0.254929 0.0481502 0.0541647 16
2.55119e+10 1 0 4.4262e+08 9.04403e+07 3.60165e+08 5.84489e+08 3.60165e+08 0.16092 0.0107432 0.146804 0.0902406 0.0354095 0.195282 0.00979948 0.184595 0.0752243 0.035157 0.241548 0.00718192 0.239673 0.0466804 0.0458934 30
4.11647e+10 1 0 4.27145e+08 5.32094e+07 0 1.0763e+09 0 0.149869 0.00350958 0.145385 0.0376649 0.0267184 0.188108 0.00374122 0.185014 0.0358779 0.041941 0.245943 0.0036642 0.246291 0.0444667 0.0423031 99
6.52442e+10 1 0 5.4218e+08 3.93301e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.150682 0.00253757 0.147196 0.0376274 0.0316711 0.192336 0.00241928 0.189826 0.0403413 0.0344487 0.243958 0.00248975 0.250367 0.0323751 0.0498383 237
1.03368e+11 1 0 5.22589e+08 2.36468e+07 4.61019e+08 6.80249e+08 4.61019e+08 0.151824 0.00149391 0.148847 0.0373173 0.032527 0.196509 0.00151332 0.195423 0.0382376 0.035553 0.249958 0.00152396 0.253491 0.0328271 0.0408175 579
1.61078e+11 1 0 5.61095e+08 1.77026e+07 4.66944e+08 7.38705e+08 4.66944e+08 0.157143 0.00105661 0.154367 0.0377729 0.0316748 0.204872 0.00110467 0.202443 0.0397999 0.0357488 0.254806 0.00113199 0.259969 0.0326685 0.0456066 1119
2.55934e+11 1 0 5.34867e+08 1.31107e+07 4.66944e+08 6.74324e+08 4.66944e+08 0.165272 0.00085519 0.162527 0.0373702 0.0333799 0.216855 0.000880408 0.216557 0.0401773 0.0385457 0.263519 0.000859174 0.270943 0.0289887 0.0451976 1856
4.02411e+11 0.999624 0.000376081 5.7729e+08 1.08054e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.172004 0.000738716 0.170098 0.040376 0.0356952 0.224897 0.000739068 0.226011 0.0392312 0.0400885 0.268395 0.000704492 0.275387 0.0288631 0.0456147 2659
6.37597e+11 1 0 5.42946e+08 9.06292e+06 4.66944e+08 6.09358e+08 4.66944e+08 0.181749 0.000673513 0.179973 0.0432423 0.0382975 0.236537 0.000650791 0.239003 0.0382674 0.0425311 0.27602 0.000591832 0.284205 0.0253024 0.0450237 3514
1.00398e+12 0.999755 0.000244678 5.55977e+08 8.35332e+06 5.21825e+08 6.19444e+08 5.21825e+08 0.189616 0.000655549 0.187505 0.0470703 0.0402347 0.243932 0.00060717 0.248031 0.0369728 0.0446309 0.280017 0.00053764 0.288446 0.0233126 0.0437442 4087
1.58274e+12 0.999759 0.000241022 5.80298e+08 8.53226e+06 5.36715e+08 6.04553e+08 5.36715e+08 0.195457 0.000647969 0.194615 0.045284 0.0430654 0.248632 0.000577002 0.253349 0.0332342 0.0437881 0.281481 0.000515956 0.290029 0.0221988 0.0420089 4149
2.49267e+12 0.999734 0.000265745 6.67216e+08 9.4575e+06 6.06006e+08 6.63428e+08 6.06006e+08 0.193633 0.00066496 0.19339 0.0440628 0.0423901 0.245585 0.000631594 0.251231 0.0332354 0.0454251 0.278091 0.00057785 0.286524 0.0243875 0.0436402 3763
3.94629e+12 1 0 7.44406e+08 1.05092e+07 6.74785e+08 6.57828e+08 6.74785e+08 0.18715 0.000698907 0.187524 0.0391524 0.0392964 0.238385 0.000678127 0.241935 0.0340162 0.0425762 0.272269 0.000642458 0.279264 0.0268365 0.0422798 3008
6.20068e+12 1 0 8.55286e+08 1.36269e+07 8.10788e+08 7.07614e+08 5.10933e+08 0.179086 0.000816671 0.17849 0.0363218 0.0352139 0.228414 0.00085603 0.23002 0.0361686 0.0389671 0.26516 0.000857862 0.270639 0.0313588 0.0449608 1898
9.79018e+12 1 0 9.45036e+08 1.81995e+07 8.77994e+08 7.01053e+08 5.17828e+08 0.173746 0.00104121 0.172542 0.0352924 0.0327494 0.220729 0.00114982 0.221521 0.03575 0.0392757 0.259364 0.00118546 0.263843 0.0338764 0.0442366 1049
1.52783e+13 1 0 1.11322e+09 2.5199e+07 1.0763e+09 6.22037e+08 5.39586e+08 0.16265 0.00130989 0.160916 0.0334553 0.0269183 0.209519 0.00160446 0.208235 0.0351396 0.0351239 0.252338 0.00174253 0.252223 0.0413843 0.0410405 535
2.46817e+13 1 0 1.28245e+09 3.77021e+07 1.26943e+09 5.46096e+08 5.94649e+08 0.156685 0.00192545 0.156658 0.031368 0.0276612 0.203408 0.00301835 0.202917 0.0376611 0.0423355 0.25384 0.00345854 0.251674 0.0636961 0.0526548 213
3.83131e+13 1 0 1.43061e+09 5.23087e+07 1.45711e+09 3.58422e+08 5.12454e+08 0.145047 0.00341634 0.141469 0.0325447 0.0253529 0.185401 0.00459472 0.180588 0.0391103 0.0295833 0.240652 0.00551169 0.237389 0.0597079 0.042339 78
5.82854e+13 1 0 1.64026e+09 1.24666e+08 1.69834e+09 5.54076e+08 6.87579e+08 0.146024 0.00605911 0.149552 0.0109763 0.0315692 0.197173 0.0109122 0.18254 0.0270023 0.0158166 0.255831 0.0128812 0.280654 0.0420692 0.0953257 20
9.46856e+13 1 0 1.53884e+09 1.05838e+08 1.45711e+09 3.58422e+08 1.87674e+08 0.146128 0.00823088 0.144205 0.030147 0.0213496 0.205321 0.027719 0.193838 0.118136 0.0324626 0.279991 0.0292954 0.324626 0.00807855 0.122941 5
