#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.65417e+07 0.00267616 0.0026938 5.65843e-05 0 0 0 0.00232789 1.93484e-05 0 0 0 850100
1.56941e+08 0.00395129 0.00398962 0.000118798 0 0 0 0.00329545 4.20024e-05 0 0 0 286995
2.48656e+08 0.00543753 0.00549177 0.000158672 0 0 0 0.0044558 6.01648e-05 0 0 0 221240
3.94239e+08 0.00745875 0.00754072 0.000211601 0 0 0 0.00606208 8.41694e-05 0 0 0 170806
6.24697e+08 0.00992965 0.0101044 0.000280439 0 0 0 0.00810894 0.000114921 0 0 0 131626
9.89706e+08 0.0121715 0.0123604 0.000353768 0 0 0 0.0105683 0.000154141 0 0 0 100563
1.56919e+09 0.0159063 0.0161781 0.000461557 0 0 0 0.0145191 0.000213621 0 0 0 77265
2.48248e+09 0.0190696 0.0193769 0.000578699 0 0 0 0.0190557 0.000289721 0 0.0104568 0 58575
3.94017e+09 0.0244079 0.024906 0.0007566 0 0 0 0.0263626 0.000401706 0 0.0241036 0 44166
6.2486e+09 0.0293628 0.0298086 0.000941282 0 0 0 0.0352135 0.000534191 0 0.0475525 0 33648
9.91151e+09 0.0367747 0.0373166 0.00119693 0 0 0 0.0437852 0.000676551 0 0.0774356 0 25833
1.57376e+10 0.043828 0.0447543 0.00147627 0 0 0 0.0558326 0.000854058 0 0.117025 0 20512
2.49573e+10 0.0538149 0.0547118 0.00178883 0 0 0 0.0680077 0.00101048 0 0.161702 0 16724
3.94539e+10 0.0630544 0.0644589 0.00216002 0 0 0 0.0811176 0.00120355 0 0.200959 0 13528
6.24299e+10 0.067529 0.0691459 0.00253574 0 0 0 0.0883729 0.00136926 0 0.214375 0 10514
9.8557e+10 0.0579116 0.0590647 0.00272342 0 0 0 0.0929119 0.00159249 0.0174622 0.21396 0.0174622 7805
1.54965e+11 0.0366151 0.0368186 0.00270149 0 0 0 0.0937394 0.00202326 0.0181289 0.20681 0.0181289 4916
2.42077e+11 0.0272809 0.0272809 0.00344575 0 0 0 0.0939688 0.00289469 0.0207682 0.203133 0.0207682 2236
3.78299e+11 0.0139104 0.0139104 0.00460798 0 0 0 0.100417 0.00549025 0.0369184 0.205529 0.0369184 647
5.83062e+11 0 0 0 0 0 0 0.0813562 0.0128831 0.0169558 0.192673 0.0169558 91
8.71754e+11 0 0 0 0 0 0 0.0659532 0.0288197 0.0313144 0.148413 0.0313144 8
