#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.573530e+12 (median) + 1.401470e+12  / - 6.102900e+11
#SM   Stats: 5.895420e+10 (median) + 7.071580e+10  / - 3.495090e+10
#VMP  Stats: 3.123900e+02 (median) + 4.771997e+01  / - 3.136002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.857389e-12 (median) + 3.029860e-12  / - 1.159772e-12
sfh 0.055623 0 0 0 #avg: 0.00401247; avg_err: 0.00308729; sd: 0.127554; counts: 1708
sfh 0.060123 0 0 0 #avg: 0.028; avg_err: 0.0082472; sd: 0.34074; counts: 1708
sfh 0.062373 0 0 0 #avg: 0.096078; avg_err: 0.0239453; sd: 0.989321; counts: 1708
sfh 0.064623 0 0 0 #avg: 0.178237; avg_err: 0.0431343; sd: 1.78213; counts: 1708
sfh 0.066873 0 0 0 #avg: 0.362976; avg_err: 0.152598; sd: 6.30472; counts: 1708
sfh 0.069123 0 0.012305 0 #avg: 0.282646; avg_err: 0.0395992; sd: 1.63608; counts: 1708
sfh 0.071373 0 0.11461 0 #avg: 0.394791; avg_err: 0.060349; sd: 2.49337; counts: 1708
sfh 0.073623 0 0.245476 0 #avg: 0.61948; avg_err: 0.109943; sd: 4.5424; counts: 1708
sfh 0.075873 0 0.507618 0 #avg: 0.905705; avg_err: 0.209779; sd: 8.66721; counts: 1708
sfh 0.078123 0 0.792818 0 #avg: 1.15838; avg_err: 0.228596; sd: 9.44463; counts: 1708
sfh 0.080373 0.0230565 0.989633 0.0230565 #avg: 1.21725; avg_err: 0.194422; sd: 8.0327; counts: 1708
sfh 0.082623 0.0600723 1.07781 0.0600723 #avg: 1.07037; avg_err: 0.119827; sd: 4.95074; counts: 1708
sfh 0.085998 0.140082 1.47178 0.140082 #avg: 1.40844; avg_err: 0.118765; sd: 4.90689; counts: 1708
sfh 0.089373 0.2403 1.8931 0.2403 #avg: 1.74905; avg_err: 0.153288; sd: 6.33322; counts: 1708
sfh 0.092748 0.36504 2.36146 0.360197 #avg: 2.13225; avg_err: 0.167487; sd: 6.91986; counts: 1708
sfh 0.096123 0.47977 3.0008 0.462233 #avg: 2.74824; avg_err: 0.23895; sd: 9.87242; counts: 1708
sfh 0.099498 0.598592 3.49141 0.559058 #avg: 3.39135; avg_err: 0.301591; sd: 12.4605; counts: 1708
sfh 0.102873 0.718394 4.00214 0.649212 #avg: 4.22277; avg_err: 0.391312; sd: 16.1674; counts: 1708
sfh 0.106248 0.94441 4.92037 0.848881 #avg: 5.31862; avg_err: 0.551569; sd: 22.7885; counts: 1708
