#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.95 - 2.11667
#HM   Stats: 1.064260e+11 (median) + 7.254500e+10  / - 4.194070e+10
#SM   Stats: 4.463940e+08 (median) + 7.840060e+08  / - 2.447740e+08
#VMP  Stats: 1.016400e+02 (median) + 1.595000e+01  / - 9.300003e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.837904e-10 (median) + 4.357451e-10  / - 2.530996e-10
sfh 0.055623 0 0 0 #avg: 1.65761e-09; avg_err: 1.65761e-09; sd: 9.85278e-07; counts: 353308
sfh 0.060123 0 0 0 #avg: 1.1428e-06; avg_err: 7.15213e-07; sd: 0.00042512; counts: 353308
sfh 0.062373 0 0 0 #avg: 1.4364e-05; avg_err: 7.4389e-06; sd: 0.00442166; counts: 353308
sfh 0.064623 0 0 0 #avg: 3.82733e-05; avg_err: 1.60811e-05; sd: 0.00955852; counts: 353308
sfh 0.066873 0 0 0 #avg: 0.000122356; avg_err: 2.74662e-05; sd: 0.0163258; counts: 353308
sfh 0.069123 0 0 0 #avg: 0.000271105; avg_err: 4.61167e-05; sd: 0.0274116; counts: 353308
sfh 0.071373 0 0 0 #avg: 0.00043972; avg_err: 4.85293e-05; sd: 0.0288456; counts: 353308
sfh 0.073623 0 0 0 #avg: 0.00077255; avg_err: 6.47134e-05; sd: 0.0384654; counts: 353308
sfh 0.075873 0 0 0 #avg: 0.00121251; avg_err: 7.00778e-05; sd: 0.041654; counts: 353308
sfh 0.078123 0 0 0 #avg: 0.00187634; avg_err: 8.98912e-05; sd: 0.053431; counts: 353308
sfh 0.080373 0 0 0 #avg: 0.00286403; avg_err: 0.000119889; sd: 0.0712618; counts: 353308
