#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM   Stats: 8.758820e+12 (median) + 4.677980e+12  / - 2.388230e+12
#SM   Stats: 1.338140e+11 (median) + 1.124720e+11  / - 7.288000e+10
#VMP  Stats: 3.138800e+02 (median) + 4.644998e+01  / - 3.555002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.897627e-12 (median) + 3.338534e-12  / - 1.254249e-12
sfh 0.055623 0 0 0 #avg: 0.00151884; avg_err: 0.000597263; sd: 0.0660779; counts: 12241
sfh 0.060123 0 0 0 #avg: 0.0130523; avg_err: 0.00292943; sd: 0.324096; counts: 12241
sfh 0.062373 0 0 0 #avg: 0.0372597; avg_err: 0.0068428; sd: 0.75705; counts: 12241
sfh 0.064623 0 0 0 #avg: 0.0795742; avg_err: 0.0123933; sd: 1.37112; counts: 12241
sfh 0.066873 0 0 0 #avg: 0.123998; avg_err: 0.0195184; sd: 2.15941; counts: 12241
sfh 0.069123 0 0 0 #avg: 0.155197; avg_err: 0.0151633; sd: 1.67758; counts: 12241
sfh 0.071373 0 0.0195328 0 #avg: 0.200623; avg_err: 0.0153422; sd: 1.69738; counts: 12241
sfh 0.073623 0 0.0940547 0 #avg: 0.279423; avg_err: 0.0232119; sd: 2.56804; counts: 12241
sfh 0.075873 0 0.225551 0 #avg: 0.366931; avg_err: 0.022351; sd: 2.4728; counts: 12241
sfh 0.078123 0 0.410943 0 #avg: 0.451017; avg_err: 0.0206562; sd: 2.28529; counts: 12241
sfh 0.080373 0.0131049 0.6135 0.0131049 #avg: 0.549909; avg_err: 0.0237843; sd: 2.63137; counts: 12241
sfh 0.082623 0.0428072 0.714234 0.0428072 #avg: 0.567696; avg_err: 0.0211311; sd: 2.33783; counts: 12241
sfh 0.085998 0.117975 1.00329 0.117975 #avg: 0.854905; avg_err: 0.0329214; sd: 3.64225; counts: 12241
sfh 0.089373 0.22897 1.21614 0.228219 #avg: 1.05277; avg_err: 0.0377705; sd: 4.17872; counts: 12241
sfh 0.092748 0.335698 1.44917 0.316896 #avg: 1.33678; avg_err: 0.0509952; sd: 5.64183; counts: 12241
sfh 0.096123 0.459546 1.7514 0.411721 #avg: 1.65495; avg_err: 0.0646981; sd: 7.15784; counts: 12241
sfh 0.099498 0.573357 1.95065 0.488666 #avg: 1.9614; avg_err: 0.0648986; sd: 7.18002; counts: 12241
sfh 0.102873 0.705042 2.26354 0.57865 #avg: 2.33405; avg_err: 0.0821955; sd: 9.09366; counts: 12241
sfh 0.106248 0.830042 2.66737 0.6625 #avg: 2.68823; avg_err: 0.0902308; sd: 9.98264; counts: 12241
sfh 0.109623 0.983319 3.10652 0.770691 #avg: 3.05391; avg_err: 0.0943486; sd: 10.4382; counts: 12241
sfh 0.112998 1.15379 3.5399 0.899404 #avg: 3.53004; avg_err: 0.119318; sd: 13.2007; counts: 12241
sfh 0.116373 1.29996 4.09453 1.00244 #avg: 4.02606; avg_err: 0.130052; sd: 14.3882; counts: 12241
sfh 0.119748 1.45017 4.71209 1.10779 #avg: 4.49286; avg_err: 0.12924; sd: 14.2984; counts: 12241
sfh 0.123123 1.64238 5.27802 1.24507 #avg: 4.97982; avg_err: 0.1414; sd: 15.6438; counts: 12241
sfh 0.126498 1.83665 6.07844 1.38416 #avg: 5.57922; avg_err: 0.153663; sd: 17.0004; counts: 12241
sfh 0.129873 2.07129 6.61086 1.55692 #avg: 6.21196; avg_err: 0.172322; sd: 19.0648; counts: 12241
sfh 0.133248 2.31446 7.31428 1.72334 #avg: 6.76763; avg_err: 0.168544; sd: 18.6468; counts: 12241
sfh 0.136623 2.55575 8.17375 1.89556 #avg: 7.50424; avg_err: 0.214329; sd: 23.7122; counts: 12241
sfh 0.141685 3.03848 9.04762 2.26367 #avg: 8.66786; avg_err: 0.217495; sd: 24.0625; counts: 12241
sfh 0.146748 3.51468 10.3945 2.61625 #avg: 9.77836; avg_err: 0.246184; sd: 27.2365; counts: 12241
sfh 0.15181 4.00485 11.7315 2.97558 #avg: 11.1008; avg_err: 0.261094; sd: 28.886; counts: 12241
sfh 0.156873 4.61467 13.2713 3.42448 #avg: 12.4115; avg_err: 0.275929; sd: 30.5273; counts: 12241
sfh 0.161935 5.22126 15.81 3.85348 #avg: 13.9215; avg_err: 0.301879; sd: 33.3983; counts: 12241
sfh 0.166998 5.70107 17.3999 4.18106 #avg: 15.4774; avg_err: 0.318143; sd: 35.1976; counts: 12241
sfh 0.17206 6.35982 19.1089 4.6567 #avg: 17.1434; avg_err: 0.360469; sd: 39.8803; counts: 12241
sfh 0.177123 7.06561 21.1692 5.20724 #avg: 18.8248; avg_err: 0.38868; sd: 43.0014; counts: 12241
sfh 0.182185 7.81001 23.4913 5.78008 #avg: 20.6415; avg_err: 0.432192; sd: 47.8154; counts: 12241
sfh 0.187248 8.52346 25.1418 6.31744 #avg: 22.3673; avg_err: 0.447559; sd: 49.5155; counts: 12241
sfh 0.19231 9.25761 27.9946 6.80037 #avg: 24.3633; avg_err: 0.472471; sd: 52.2717; counts: 12241
sfh 0.197373 10.2857 30.1219 7.65643 #avg: 26.4288; avg_err: 0.515829; sd: 57.0685; counts: 12241
sfh 0.202435 11.2449 32.342 8.40005 #avg: 28.8224; avg_err: 0.557415; sd: 61.6694; counts: 12241
sfh 0.207498 12.1705 35.7115 9.01526 #avg: 30.8526; avg_err: 0.584198; sd: 64.6325; counts: 12241
sfh 0.21256 13.0643 39.6754 9.69518 #avg: 33.2714; avg_err: 0.621369; sd: 68.7448; counts: 12241
sfh 0.217623 14.3939 42.2593 10.8267 #avg: 35.5918; avg_err: 0.642669; sd: 71.1014; counts: 12241
sfh 0.222685 15.4095 45.4387 11.5829 #avg: 37.8852; avg_err: 0.661584; sd: 73.194; counts: 12241
sfh 0.227748 16.5475 49.9663 12.5358 #avg: 40.1367; avg_err: 0.651793; sd: 72.1109; counts: 12241
sfh 0.23281 17.9021 54.4313 13.6338 #avg: 42.7676; avg_err: 0.683263; sd: 75.5925; counts: 12241
sfh 0.237873 19.243 57.8193 14.6428 #avg: 45.1305; avg_err: 0.704163; sd: 77.9047; counts: 12241
sfh 0.242935 20.6273 61.6559 15.7825 #avg: 47.449; avg_err: 0.725856; sd: 80.3047; counts: 12241
sfh 0.247998 21.9929 64.8545 16.8136 #avg: 49.9572; avg_err: 0.742503; sd: 82.1465; counts: 12241
sfh 0.25306 23.7473 68.0695 18.336 #avg: 52.1313; avg_err: 0.744778; sd: 82.3981; counts: 12241
sfh 0.258123 25.4234 72.1294 19.783 #avg: 54.4868; avg_err: 0.759458; sd: 84.0222; counts: 12241
