#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.75041e+07 0 0 9.20968e+07 865063 0 0 0 0.345417 0.000223211 0.340053 0.092362 0.087528 0.678611 0.000202191 0.686255 0.0758241 0.0894345 0.937673 7.44716e-05 0.944813 0.015694 0.0270754 187608
1.57238e+08 0 0 1.03334e+08 1.54365e+06 0 0 0 0.349456 0.000364179 0.343978 0.0909052 0.0860726 0.681666 0.000305313 0.686052 0.0735078 0.0815551 0.937884 0.000112279 0.944417 0.0152379 0.025969 70385
2.49137e+08 0 0 1.25567e+08 1.95351e+06 0 0 0 0.356304 0.000409354 0.350607 0.0886878 0.0853786 0.685418 0.000328768 0.688937 0.0711615 0.0791983 0.937783 0.000127405 0.944288 0.0150673 0.0257476 57225
3.96342e+08 0 0 1.50074e+08 2.34314e+06 0 0 0 0.367346 0.000461894 0.360516 0.0872479 0.0835161 0.693472 0.000361118 0.697222 0.0710011 0.0814614 0.938211 0.000140983 0.944547 0.0150729 0.0249385 47356
6.2696e+08 0 0 1.60438e+08 2.57476e+06 0 0 0 0.377596 0.000478775 0.370654 0.0852725 0.0810939 0.700097 0.000356765 0.704944 0.0634297 0.0772692 0.937959 0.000144896 0.943921 0.0142097 0.0227196 43099
9.91143e+08 0 0 1.72263e+08 2.97611e+06 0 0 0 0.384444 0.000514875 0.377102 0.0834622 0.0787109 0.69885 0.00037678 0.703674 0.0598999 0.0743673 0.934027 0.00016516 0.940001 0.0148624 0.0229035 35561
1.56998e+09 0 0 2.01111e+08 3.77799e+06 0 0 0 0.393365 0.000579177 0.385438 0.0831526 0.076984 0.695692 0.000412752 0.70005 0.0555267 0.0683281 0.927843 0.000207835 0.934354 0.0156891 0.0237399 27519
2.48856e+09 0 0 2.16072e+08 4.37602e+06 0 3.40417e+08 0 0.400656 0.000622929 0.393013 0.0809794 0.0742916 0.687431 0.000427627 0.690983 0.0512232 0.0613387 0.917716 0.000257385 0.925308 0.016802 0.0261527 21961
3.9447e+09 0 0 2.50416e+08 5.41553e+06 0 4.61532e+08 0 0.408094 0.00069265 0.399942 0.0828243 0.0729597 0.673405 0.000453149 0.675593 0.0476452 0.0540289 0.902631 0.000334548 0.911246 0.0198317 0.0301644 17135
6.25402e+09 0 0 3.06623e+08 6.89767e+06 0 6.02658e+08 0 0.410898 0.0007254 0.40676 0.0754529 0.0742403 0.650892 0.000462945 0.65341 0.0421311 0.047722 0.879838 0.000434908 0.890659 0.0230365 0.0364755 13875
9.90955e+09 0 0 3.68808e+08 9.0109e+06 0 7.1696e+08 0 0.412182 0.000811278 0.408491 0.0735784 0.072945 0.624688 0.000522353 0.627985 0.0382909 0.0450965 0.848892 0.00056098 0.860768 0.0284036 0.0435565 10832
1.5718e+10 0 0 4.65006e+08 1.20465e+07 0 9.29596e+08 0 0.409048 0.000881796 0.407243 0.0689924 0.0731834 0.593495 0.00059651 0.599496 0.0343148 0.0468249 0.803929 0.000753117 0.8189 0.0349327 0.0545506 8696
2.48524e+10 0 0 6.04662e+08 1.60866e+07 0 1.22121e+09 0 0.399951 0.000989091 0.398286 0.0699371 0.0707752 0.560211 0.00077396 0.567982 0.0386812 0.0561692 0.748622 0.000996427 0.76504 0.0413396 0.0662614 6736
3.92531e+10 0 0 8.059e+08 2.2127e+07 0 1.6645e+09 0 0.388243 0.00117055 0.38712 0.0710203 0.0738026 0.526637 0.00099579 0.534806 0.044862 0.0647178 0.688972 0.00123668 0.705532 0.0453781 0.0849913 5132
6.21535e+10 0 0 1.00168e+09 2.92608e+07 0 2.07336e+09 0 0.371874 0.00134274 0.369793 0.0690154 0.0714503 0.493429 0.00128138 0.500391 0.0516011 0.074428 0.633364 0.00155857 0.652036 0.045278 0.102327 3876
9.76064e+10 0 0 1.24886e+09 4.16599e+07 3.74214e+08 2.4499e+09 3.74214e+08 0.352241 0.00156427 0.353252 0.0639956 0.0730956 0.461059 0.00162182 0.46546 0.0565507 0.0774707 0.587525 0.00219674 0.598855 0.0554277 0.106857 2293
1.49843e+11 0 0 1.73275e+09 8.5142e+07 7.1696e+08 3.16489e+09 7.1696e+08 0.33338 0.00306316 0.329976 0.0691124 0.0750112 0.438517 0.00371124 0.430004 0.07197 0.0813948 0.566046 0.00453397 0.560347 0.0960947 0.116414 855
2.30083e+11 0 0 2.80948e+09 2.75587e+08 1.39649e+09 5.24754e+09 9.02545e+08 0.313043 0.00777437 0.298469 0.0751852 0.0570551 0.425496 0.0111805 0.397138 0.120934 0.0732801 0.565173 0.0143213 0.550614 0.19973 0.136092 134
3.71261e+11 0 0 1.20253e+09 2.91973e+08 1.08462e+09 1.12385e+09 5.90679e+08 0.260139 0.0171606 0.253166 0.0528117 0.0335609 0.428713 0.0678799 0.354704 0.308316 0.0591534 0.492987 0.0865808 0.397949 0.367226 0.0804042 5
5.1489e+11 0 0 1.1969e+10 1.1969e+10 1.1969e+10 0 0 0.152794 0.152794 0.152794 0 0 0.428823 0.428823 0.428823 0 0 0.879344 0.879344 0.879344 0 0 1
