#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.71815e+07 0.00093891 0.00094782 3.27796e-05 0 0 0 0.000544934 5.28353e-06 0 0 0 897850
1.57181e+08 0.00131496 0.00132691 6.3496e-05 0 0 0 0.000739397 1.14764e-05 0 0 0 334611
2.48962e+08 0.00168918 0.00170416 8.05241e-05 0 0 0 0.00085465 1.41835e-05 0 0 0 266994
3.94401e+08 0.00222386 0.00227168 0.000106503 0 0 0 0.00109629 2.18707e-05 0 0 0 209096
6.2501e+08 0.0033617 0.00339831 0.000145292 0 0 0 0.00148881 3.47871e-05 0 0 0 163905
9.89828e+08 0.00401905 0.00414538 0.000185988 0 0 0 0.00200327 5.12869e-05 0 0 0 126647
1.5683e+09 0.00637887 0.00664297 0.00026906 0 0 0 0.00364454 9.6624e-05 0 0 0 98450
2.4911e+09 0.00990009 0.0104566 0.000385981 0 0 0 0.00606931 0.000148344 0 0 0 77272
3.95001e+09 0.0145439 0.015463 0.000526492 0 0 0 0.0104433 0.000227016 0 0 0 62019
6.27285e+09 0.0200274 0.0211669 0.000667013 0 0 0 0.0178053 0.000328997 0 0 0 51779
9.95577e+09 0.0296858 0.0312235 0.000862376 0 0 0 0.0284911 0.000442015 0 0.0142875 0 44870
1.58232e+10 0.0425071 0.045336 0.00110106 0 0 0 0.043505 0.000560524 0 0.0666968 0 40652
2.50534e+10 0.0544223 0.0577702 0.00126222 0 0 0 0.0622482 0.000659756 0 0.147169 0 38532
3.97171e+10 0.0635561 0.0668566 0.00139676 0 0 0 0.0831006 0.000753973 0 0.218927 0 35449
6.25482e+10 0.0627251 0.0651042 0.00145326 0 0 0 0.098225 0.000838015 0.00759058 0.247209 0.00759058 31104
9.86556e+10 0.0559993 0.0576055 0.00157993 0 0 0 0.118398 0.00102878 0.037161 0.256717 0.037161 23036
1.54254e+11 0.04871 0.0495255 0.00190031 0 0 0 0.140419 0.00139572 0.0733429 0.25571 0.0733429 13488
2.40706e+11 0.0560028 0.0574029 0.00316582 0 0 0 0.172545 0.00222501 0.129314 0.236604 0.129314 5714
3.73472e+11 0.0633423 0.0640162 0.00642745 0 0 0 0.219147 0.00445136 0.199996 0.212648 0.185223 1484
5.79961e+11 0.0852018 0.0852018 0.0187375 0 0 0 0.26007 0.0106196 0.263 0.167689 0.183043 223
8.83649e+11 0.0689655 0.0689655 0.0478872 0 0 0 0.306879 0.029014 0.348869 0.105558 0.257494 29
1.30387e+12 0 0 0 0 0 0 0.408115 0.408115 0.408115 0 0 1
