#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.8742 0 0 153837 8192.07 0 0 0 0.220513 4.32662e-05 0.216072 0.0556362 0.0430045 0.259086 3.92224e-05 0.261686 0.0437616 0.0473474 0.310039 2.03362e-05 0.315872 0.0126488 0.02346 1145173
62.8009 0 0 346562 16267.3 0 0 0 0.192481 5.14395e-05 0.186754 0.0487797 0.0354493 0.242477 5.03469e-05 0.243039 0.0437684 0.0439789 0.306801 2.50339e-05 0.311642 0.0130108 0.0218918 691726
79.6168 0 0 1.60349e+06 44081.8 0 0 0 0.175017 5.67531e-05 0.17005 0.0443721 0.0347661 0.235734 5.5196e-05 0.236978 0.0390196 0.041504 0.306358 2.5865e-05 0.310536 0.0116038 0.0194058 528216
98.2981 0 0 4.91229e+06 108338 0 0 0 0.171945 7.47493e-05 0.167993 0.0437837 0.0365343 0.236423 7.04529e-05 0.237923 0.0371747 0.0402403 0.307627 3.16719e-05 0.311518 0.0104085 0.017644 303502
123.664 0 0 1.49987e+07 318516 0 0 0 0.178025 0.00011768 0.174923 0.0429105 0.0374717 0.241887 0.000105425 0.243652 0.0345569 0.0386504 0.309729 4.73633e-05 0.313515 0.00928217 0.0161406 122572
155.124 0 0 3.82691e+07 873094 0 0 0 0.18595 0.000192941 0.183537 0.0420196 0.0379799 0.249435 0.000169427 0.251769 0.0329776 0.0380382 0.312626 7.85445e-05 0.316735 0.00810111 0.0148638 44334
194.742 0 0 6.80582e+07 2.13518e+06 0 0 0 0.20021 0.000358602 0.197929 0.0436323 0.039263 0.264292 0.000294883 0.267559 0.0305229 0.0369603 0.317908 0.000134872 0.321967 0.00598174 0.011631 13439
243.912 0 0 9.1974e+07 4.96406e+06 0 0 0 0.214662 0.000734283 0.212076 0.0455606 0.0390311 0.274676 0.000569954 0.278098 0.0287803 0.0354178 0.318651 0.000285702 0.323224 0.00598258 0.0125456 3104
306.366 0 0 1.18695e+08 1.34692e+07 0 3.12754e+08 0 0.218676 0.00184746 0.214255 0.0494819 0.0373634 0.272829 0.0015502 0.277221 0.0319771 0.0385735 0.312149 0.0010826 0.320521 0.00850466 0.02112 538
381.91 0 0 1.70616e+08 4.59374e+07 0 4.28905e+08 0 0.216332 0.00463864 0.216076 0.0428875 0.0446931 0.264716 0.00417587 0.271977 0.0339866 0.0406999 0.311071 0.00244674 0.318012 0.00892144 0.0244955 78
484.981 0 0 0 0 0 0 0 0.200733 0.0202658 0.233109 0.00161852 0.0817183 0.268385 0.00883479 0.265689 0.0281117 0.0122244 0.300632 0.00865004 0.311425 0.00728104 0.0295907 4
