#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.8804e+07 4.15592e-05 1.19969e-05 857665 42527 0 0 0 0.217615 0.000103835 0.211045 0.0590234 0.0468306 0.34489 9.89027e-05 0.348095 0.0484394 0.0557692 0.466106 3.51278e-05 0.470019 0.0122019 0.019688 288745
1.57403e+08 9.62672e-05 2.77887e-05 1.3072e+06 96776.8 0 0 0 0.218352 0.000160059 0.212398 0.0590975 0.0482318 0.347619 0.000146319 0.351395 0.0458702 0.0544783 0.467371 4.90848e-05 0.470928 0.0114164 0.0183641 124653
2.48874e+08 0.000316346 5.59141e-05 1.78513e+06 129094 0 0 0 0.222137 0.00017906 0.216453 0.0585085 0.048619 0.351291 0.000157249 0.354644 0.0447473 0.0526095 0.468385 5.21959e-05 0.471716 0.0110573 0.0174682 101155
3.94261e+08 0.00071455 9.54523e-05 2.90198e+06 227114 0 0 0 0.226036 0.000203331 0.220609 0.0584469 0.0488755 0.354797 0.00017342 0.358288 0.0429392 0.0509529 0.469557 5.81439e-05 0.472835 0.0105855 0.0169331 78371
6.24613e+08 0.00239266 0.000197782 5.82787e+06 376879 0 0 0 0.230494 0.000230044 0.225035 0.0586627 0.0487697 0.359081 0.00019194 0.362281 0.0420585 0.0492843 0.471148 6.44409e-05 0.474391 0.0101272 0.0162818 61020
9.89183e+08 0.00605499 0.000360119 1.01492e+07 622306 0 0 0 0.234851 0.000264109 0.229681 0.0589573 0.0491896 0.364289 0.00021625 0.367424 0.0414028 0.0482782 0.473262 7.43283e-05 0.47663 0.00927487 0.0152954 46408
1.5667e+09 0.0153773 0.000652419 2.56218e+07 1.18983e+06 0 0 0 0.240075 0.000304191 0.235226 0.0588414 0.0504275 0.37131 0.000246397 0.375334 0.0402683 0.0489776 0.475414 9.46765e-05 0.479149 0.00833702 0.0141952 35572
2.4901e+09 0.0324267 0.0010674 4.5948e+07 1.77236e+06 0 0 0 0.246305 0.000344692 0.241904 0.0590336 0.0513804 0.379397 0.000278192 0.384624 0.0381188 0.0499261 0.477006 0.000123797 0.481527 0.00717363 0.0133291 27539
3.9457e+09 0.0629261 0.00164817 8.64194e+07 2.76659e+06 0 0 0 0.254076 0.000398326 0.249994 0.0601425 0.05303 0.388017 0.000312873 0.39487 0.0349332 0.0494673 0.477205 0.000172994 0.483173 0.00654998 0.0125996 21708
6.27085e+09 0.107343 0.00231763 1.50944e+08 3.96858e+06 0 0 0 0.26089 0.000442272 0.257462 0.0602168 0.0545463 0.394035 0.000356914 0.403002 0.0318812 0.0500751 0.4748 0.0002443 0.48392 0.0062165 0.0142341 17840
9.94513e+09 0.170826 0.0030951 2.2951e+08 5.23114e+06 0 3.35975e+08 0 0.26792 0.000499415 0.26479 0.0615539 0.0564594 0.395661 0.000403091 0.406024 0.0309384 0.0515848 0.47034 0.000319324 0.483188 0.00676575 0.0218631 14787
