#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
39.5029 1 0 3.6979e+08 2.79097e+07 0 8.53413e+08 0 0.224835 0.00426785 0.20397 0.0952919 0.0483994 0.266443 0.00452249 0.251841 0.10367 0.070834 0.371557 0.00384378 0.381996 0.0647886 0.0900573 340
62.8184 1 0 2.57366e+08 1.04294e+08 0 6.92559e+08 0 0.197375 0.0145603 0.189868 0.0572634 0.0456126 0.298919 0.0216907 0.319041 0.0686332 0.119401 0.406583 0.0144749 0.422221 0.0377194 0.0936196 15
82.0966 1 0 1.20626e+09 2.83013e+08 1.01337e+09 1.31382e+09 1.01337e+09 0.23005 0.0157897 0.238805 0.0422512 0.0793255 0.318184 0.0171004 0.332068 0.0600827 0.0914885 0.391453 0.017623 0.415233 0.0522823 0.0847203 20
100.666 1 0 9.1899e+08 1.22235e+08 7.73094e+08 1.17743e+09 7.73094e+08 0.220656 0.00768671 0.221469 0.0449103 0.0501919 0.306957 0.00782552 0.308139 0.0393782 0.0506671 0.380904 0.00763081 0.386632 0.0441349 0.053094 57
131.99 1 0 3.35747e+08 2.09098e+07 0 7.73094e+08 0 0.217117 0.00209615 0.211171 0.0586047 0.0491249 0.321704 0.00206964 0.322496 0.0544843 0.0578205 0.436893 0.00136291 0.446569 0.0196676 0.0383861 685
163.737 1 0 5.69128e+08 8.16365e+06 4.49746e+08 7.22627e+08 4.49746e+08 0.250526 0.000732336 0.244813 0.0681954 0.0545054 0.361435 0.000630204 0.36929 0.043101 0.0603694 0.441214 0.000450244 0.451755 0.0198603 0.0403106 7081
201.62 1 0 8.67181e+08 5.54131e+06 6.96246e+08 9.46667e+08 6.96246e+08 0.268537 0.000418111 0.267087 0.0634917 0.059506 0.362417 0.000350079 0.369072 0.0419884 0.0547072 0.424431 0.000304471 0.434704 0.0291651 0.0508309 20677
249.863 1 0 1.25283e+09 5.79783e+06 1.17237e+09 9.29921e+08 7.22627e+08 0.253837 0.000366334 0.252776 0.0569885 0.0550876 0.334812 0.000341335 0.339142 0.0461785 0.055204 0.392309 0.000332716 0.398771 0.0437789 0.056628 22825
311.83 1 0 1.63008e+09 7.97522e+06 1.56521e+09 9.83734e+08 8.72654e+08 0.229188 0.00043551 0.227325 0.0525163 0.0489036 0.300604 0.000436826 0.302259 0.0486949 0.0517298 0.356016 0.000450746 0.35948 0.0491071 0.055981 13492
391.796 1 0 1.8698e+09 1.23541e+07 1.87412e+09 9.64119e+08 1.0207e+09 0.203773 0.00056755 0.200626 0.0468085 0.0398845 0.269125 0.000607251 0.268826 0.047608 0.0468872 0.326028 0.000651671 0.326961 0.0500105 0.0509636 6057
492.327 1 0 1.86377e+09 2.07207e+07 1.87412e+09 1.03532e+09 1.10102e+09 0.186438 0.000792162 0.183629 0.0396071 0.0350221 0.247574 0.000903479 0.246121 0.0443697 0.040747 0.309236 0.00104651 0.308165 0.0491242 0.0485862 2305
617.447 1 0 1.72785e+09 3.50694e+07 1.7203e+09 1.11793e+09 1.10849e+09 0.172324 0.00118617 0.169922 0.0346612 0.0299076 0.229847 0.00138745 0.229973 0.0382027 0.0406873 0.299238 0.00176159 0.298378 0.0504005 0.0473364 837
779.35 1 0 1.60304e+09 6.24517e+07 1.56521e+09 1.20137e+09 1.03434e+09 0.166798 0.00201199 0.166594 0.0319109 0.0313709 0.221993 0.00243766 0.220614 0.0408285 0.0392216 0.300382 0.00310714 0.295178 0.0558532 0.0444973 263
958.713 1 0 1.21328e+09 1.42853e+08 1.17237e+09 8.54215e+08 1.17237e+09 0.152206 0.0035571 0.15556 0.0254372 0.0278353 0.205361 0.00510848 0.211763 0.0258818 0.0410255 0.305904 0.00813381 0.295366 0.0775835 0.0420434 44
1159.53 1 0 6.47386e+08 3.84448e+08 6.11817e+08 7.18525e+08 6.11817e+08 0.155478 0.0180884 0.162885 0.0195556 0.0417771 0.203437 0.016707 0.211079 0.0167077 0.0396333 0.290498 0.0194805 0.292735 0.0303308 0.0370402 3
1455.08 1 0 1.12889e+09 4.36327e+08 1.56521e+09 0 8.72654e+08 0.162048 0.0141863 0.176234 0 0.0283725 0.216396 0.00197123 0.218367 0 0.00394246 0.310809 0.0405998 0.351409 0 0.0811996 2
