#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.620590e+11 (median) + 1.417650e+11  / - 6.441199e+10
#SM   Stats: 2.779980e+09 (median) + 6.141050e+09  / - 1.758440e+09
#VMP  Stats: 1.314400e+02 (median) + 1.978000e+01  / - 1.542001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 8.173078e-10 (median) + 5.905036e-10  / - 3.509109e-10
sfh 0.055623 0 0 0 #avg: 5.84562e-06; avg_err: 4.89723e-06; sd: 0.00167574; counts: 117089
sfh 0.060123 0 0 0 #avg: 7.92611e-05; avg_err: 3.15566e-05; sd: 0.0107981; counts: 117089
sfh 0.062373 0 0 0 #avg: 0.000273312; avg_err: 7.63537e-05; sd: 0.0261268; counts: 117089
sfh 0.064623 0 0 0 #avg: 0.000838954; avg_err: 0.00023363; sd: 0.0799437; counts: 117089
sfh 0.066873 0 0 0 #avg: 0.00143093; avg_err: 0.000209735; sd: 0.0717674; counts: 117089
sfh 0.069123 0 0 0 #avg: 0.00248985; avg_err: 0.000313775; sd: 0.107368; counts: 117089
sfh 0.071373 0 0 0 #avg: 0.00396838; avg_err: 0.000454512; sd: 0.155525; counts: 117089
sfh 0.073623 0 0 0 #avg: 0.00587732; avg_err: 0.000452908; sd: 0.154977; counts: 117089
sfh 0.075873 0 0 0 #avg: 0.00806685; avg_err: 0.000502502; sd: 0.171947; counts: 117089
sfh 0.078123 0 0 0 #avg: 0.0113597; avg_err: 0.000599251; sd: 0.205053; counts: 117089
sfh 0.080373 0 0 0 #avg: 0.0154566; avg_err: 0.000588162; sd: 0.201258; counts: 117089
sfh 0.082623 0 0 0 #avg: 0.0183635; avg_err: 0.000649683; sd: 0.222309; counts: 117089
sfh 0.085998 0 0 0 #avg: 0.0275929; avg_err: 0.000745182; sd: 0.254987; counts: 117089
sfh 0.089373 0 0.00406475 0 #avg: 0.0359285; avg_err: 0.00076294; sd: 0.261064; counts: 117089
