#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.295590e+12 (median) + 1.050000e+12  / - 3.853000e+11
#SM   Stats: 1.016750e+11 (median) + 9.718800e+10  / - 5.691010e+10
#VMP  Stats: 2.876900e+02 (median) + 3.901999e+01  / - 2.416000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.087685e-09 (median) + 3.168749e-09  / - 1.397231e-09
sfh 0.055623 0 0 0 #avg: 0.000729812; avg_err: 0.000729812; sd: 0.0216989; counts: 885
sfh 0.060123 0 0 0 #avg: 0.00497444; avg_err: 0.00472485; sd: 0.14048; counts: 885
sfh 0.062373 0 0 0 #avg: 0.0187063; avg_err: 0.015832; sd: 0.470718; counts: 885
sfh 0.064623 0 0 0 #avg: 0.0157275; avg_err: 0.00630954; sd: 0.187596; counts: 885
sfh 0.066873 0 0 0 #avg: 0.0481919; avg_err: 0.0118039; sd: 0.350954; counts: 885
sfh 0.069123 0 0 0 #avg: 0.0896014; avg_err: 0.0197254; sd: 0.586479; counts: 885
sfh 0.071373 0 0.00677721 0 #avg: 0.170019; avg_err: 0.0344478; sd: 1.02421; counts: 885
sfh 0.073623 0 0.09488 0 #avg: 0.213641; avg_err: 0.0305851; sd: 0.909361; counts: 885
sfh 0.075873 0 0.218222 0 #avg: 0.275737; avg_err: 0.0328069; sd: 0.975419; counts: 885
sfh 0.078123 0 0.404943 0 #avg: 0.401832; avg_err: 0.0530153; sd: 1.57626; counts: 885
sfh 0.080373 0 0.622861 0 #avg: 0.621193; avg_err: 0.129445; sd: 3.84868; counts: 885
sfh 0.082623 0.00386502 0.646648 0.00386502 #avg: 0.701886; avg_err: 0.153364; sd: 4.55985; counts: 885
sfh 0.085998 0.0338747 0.994255 0.0338747 #avg: 1.1106; avg_err: 0.286041; sd: 8.50462; counts: 885
sfh 0.089373 0.090852 1.34699 0.090852 #avg: 1.08383; avg_err: 0.175862; sd: 5.22876; counts: 885
sfh 0.092748 0.152737 1.48015 0.152737 #avg: 1.22405; avg_err: 0.143731; sd: 4.27342; counts: 885
sfh 0.096123 0.238947 1.67084 0.238947 #avg: 1.36641; avg_err: 0.138185; sd: 4.10853; counts: 885
sfh 0.099498 0.282667 1.9666 0.275085 #avg: 1.58685; avg_err: 0.151047; sd: 4.49095; counts: 885
sfh 0.102873 0.346324 2.41048 0.326439 #avg: 1.89778; avg_err: 0.184036; sd: 5.47178; counts: 885
sfh 0.106248 0.40992 2.91231 0.373595 #avg: 2.44865; avg_err: 0.292094; sd: 8.68458; counts: 885
