#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.5133e+07 0.0935484 0.0935484 0.0165658 0 0 0 0.274171 0.0113159 0.236278 0.25334 0.16807 310
1.64154e+08 0.0863309 0.0863309 0.0168748 0 0 0 0.273321 0.0111355 0.243047 0.228159 0.162535 278
2.52896e+08 0.0774818 0.0774818 0.0131716 0 0 0 0.270137 0.00994377 0.226512 0.275994 0.16234 413
4.02107e+08 0.0694444 0.0694444 0.0106012 0 0 0 0.271146 0.00841196 0.238412 0.259021 0.175781 576
6.39163e+08 0.0791557 0.0817942 0.0103045 0 0 0 0.255719 0.00694294 0.225009 0.238138 0.161996 758
1.00924e+09 0.0770115 0.0804598 0.00964756 0 0 0 0.249862 0.00613569 0.215272 0.231583 0.150666 870
1.60132e+09 0.0631579 0.0640351 0.00735939 0 0 0 0.252848 0.00549265 0.216985 0.231407 0.152358 1140
2.49212e+09 0.0748752 0.0748752 0.00759447 0 0 0 0.257813 0.00516645 0.230959 0.213811 0.164196 1202
3.99749e+09 0.0703364 0.0711009 0.00719042 0 0 0 0.251528 0.00505269 0.219396 0.231493 0.155814 1308
6.30284e+09 0.0660225 0.0668277 0.00717975 0 0 0 0.254191 0.00493172 0.23241 0.199506 0.165647 1242
9.98206e+09 0.0680498 0.0688797 0.00739236 0 0 0 0.247435 0.00487328 0.216019 0.220795 0.149055 1205
1.58771e+10 0.0727595 0.0736469 0.00788447 0 0 0 0.249472 0.00504427 0.220121 0.20971 0.154702 1127
2.52394e+10 0.0710526 0.0710526 0.00761244 0 0 0 0.238753 0.00471276 0.221397 0.195893 0.156613 1140
3.96914e+10 0.0837004 0.0837004 0.00919558 0 0 0 0.247405 0.00536539 0.223358 0.194476 0.152769 908
6.24449e+10 0.0831169 0.0844156 0.0101924 0 0 0 0.235465 0.00576404 0.203312 0.214524 0.12952 770
9.95549e+10 0.0607211 0.0607211 0.010413 0 0 0 0.215573 0.00636972 0.195412 0.175686 0.133896 527
1.54468e+11 0.035503 0.035503 0.0100802 0 0 0 0.227662 0.0081926 0.199813 0.186506 0.131011 338
2.39648e+11 0.0137931 0.0137931 0.00971927 0 0 0 0.198853 0.0112108 0.16325 0.19421 0.102865 145
3.80866e+11 0.0357143 0.0357143 0.0357143 0 0 0 0.195411 0.0289705 0.15778 0.155835 0.110876 28
5.62165e+11 0 0 0 0 0 0 0.167785 0.0322152 0.2 0 0.0644304 2
