#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.661760e+11 (median) + 1.475000e+11  / - 6.764700e+10
#SM   Stats: 2.864490e+09 (median) + 6.360240e+09  / - 1.825580e+09
#VMP  Stats: 1.323500e+02 (median) + 2.111000e+01  / - 1.595000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 7.941682e-10 (median) + 5.905745e-10  / - 3.707610e-10
sfh 0.055623 0 0 0 #avg: 8.03924e-06; avg_err: 5.28837e-06; sd: 0.00184843; counts: 122171
sfh 0.060123 0 0 0 #avg: 0.000143534; avg_err: 6.19605e-05; sd: 0.0216569; counts: 122171
sfh 0.062373 0 0 0 #avg: 0.000340173; avg_err: 8.24353e-05; sd: 0.0288134; counts: 122171
sfh 0.064623 0 0 0 #avg: 0.000956296; avg_err: 0.000230884; sd: 0.0807005; counts: 122171
sfh 0.066873 0 0 0 #avg: 0.00166179; avg_err: 0.000222472; sd: 0.0777603; counts: 122171
sfh 0.069123 0 0 0 #avg: 0.00281779; avg_err: 0.00031457; sd: 0.109951; counts: 122171
sfh 0.071373 0 0 0 #avg: 0.00449081; avg_err: 0.000458551; sd: 0.160277; counts: 122171
sfh 0.073623 0 0 0 #avg: 0.00660739; avg_err: 0.000460615; sd: 0.160998; counts: 122171
sfh 0.075873 0 0 0 #avg: 0.00916721; avg_err: 0.000535473; sd: 0.187163; counts: 122171
sfh 0.078123 0 0 0 #avg: 0.0125804; avg_err: 0.000612226; sd: 0.21399; counts: 122171
sfh 0.080373 0 0 0 #avg: 0.0169243; avg_err: 0.000596865; sd: 0.208621; counts: 122171
sfh 0.082623 0 0 0 #avg: 0.0201837; avg_err: 0.00066164; sd: 0.231262; counts: 122171
sfh 0.085998 0 0 0 #avg: 0.0301728; avg_err: 0.000758379; sd: 0.265075; counts: 122171
sfh 0.089373 0 0.00581378 0 #avg: 0.0396606; avg_err: 0.000800121; sd: 0.279665; counts: 122171
sfh 0.092748 0 0.0242201 0 #avg: 0.0511062; avg_err: 0.00109959; sd: 0.384338; counts: 122171
sfh 0.096123 0 0.0476384 0 #avg: 0.0617321; avg_err: 0.000971123; sd: 0.339435; counts: 122171
sfh 0.099498 0 0.0739289 0 #avg: 0.0734523; avg_err: 0.00116416; sd: 0.406906; counts: 122171
sfh 0.102873 0 0.0964987 0 #avg: 0.085837; avg_err: 0.00141363; sd: 0.494103; counts: 122171
sfh 0.106248 0.00158139 0.115196 0.00158139 #avg: 0.0978675; avg_err: 0.00138523; sd: 0.484178; counts: 122171
sfh 0.109623 0.00621581 0.132073 0.00621581 #avg: 0.11384; avg_err: 0.00323442; sd: 1.13052; counts: 122171
sfh 0.112998 0.0114093 0.143158 0.0114093 #avg: 0.126896; avg_err: 0.0026544; sd: 0.927789; counts: 122171
sfh 0.116373 0.0160161 0.154982 0.0160161 #avg: 0.139742; avg_err: 0.0021779; sd: 0.761236; counts: 122171
sfh 0.119748 0.0206034 0.168759 0.0206034 #avg: 0.157919; avg_err: 0.00279657; sd: 0.97748; counts: 122171
sfh 0.123123 0.02514 0.184036 0.02514 #avg: 0.173309; avg_err: 0.0024918; sd: 0.870954; counts: 122171
sfh 0.126498 0.030244 0.200793 0.030244 #avg: 0.189115; avg_err: 0.00268665; sd: 0.939059; counts: 122171
sfh 0.129873 0.0357807 0.220289 0.0356579 #avg: 0.206183; avg_err: 0.00263855; sd: 0.922248; counts: 122171
sfh 0.133248 0.0416222 0.238375 0.0407037 #avg: 0.226237; avg_err: 0.00346338; sd: 1.21055; counts: 122171
sfh 0.136623 0.0470566 0.262809 0.04507 #avg: 0.243213; avg_err: 0.00366955; sd: 1.28261; counts: 122171
sfh 0.141685 0.0556463 0.293339 0.0520394 #avg: 0.27314; avg_err: 0.00372487; sd: 1.30195; counts: 122171
sfh 0.146748 0.0649775 0.326225 0.0593096 #avg: 0.301963; avg_err: 0.00408241; sd: 1.42692; counts: 122171
sfh 0.15181 0.0745426 0.361902 0.066797 #avg: 0.333139; avg_err: 0.00437751; sd: 1.53006; counts: 122171
sfh 0.156873 0.0848036 0.403934 0.0747378 #avg: 0.365083; avg_err: 0.00468193; sd: 1.63647; counts: 122171
sfh 0.161935 0.0956579 0.439514 0.0834186 #avg: 0.400151; avg_err: 0.00439039; sd: 1.53457; counts: 122171
sfh 0.166998 0.106882 0.48056 0.0922974 #avg: 0.437346; avg_err: 0.00497067; sd: 1.73739; counts: 122171
sfh 0.17206 0.117685 0.518744 0.10106 #avg: 0.47294; avg_err: 0.00512855; sd: 1.79257; counts: 122171
sfh 0.177123 0.130875 0.557487 0.111844 #avg: 0.508722; avg_err: 0.005414; sd: 1.89235; counts: 122171
sfh 0.182185 0.144531 0.597038 0.122806 #avg: 0.546675; avg_err: 0.00581615; sd: 2.03291; counts: 122171
sfh 0.187248 0.156659 0.635207 0.132582 #avg: 0.585092; avg_err: 0.00626974; sd: 2.19145; counts: 122171
sfh 0.19231 0.169751 0.679074 0.142817 #avg: 0.621912; avg_err: 0.00639518; sd: 2.2353; counts: 122171
sfh 0.197373 0.184123 0.727155 0.154224 #avg: 0.656478; avg_err: 0.00654042; sd: 2.28606; counts: 122171
sfh 0.202435 0.198895 0.769343 0.16603 #avg: 0.689071; avg_err: 0.00646343; sd: 2.25915; counts: 122171
sfh 0.207498 0.213488 0.821902 0.177373 #avg: 0.724013; avg_err: 0.00660052; sd: 2.30707; counts: 122171
sfh 0.21256 0.227267 0.864303 0.187494 #avg: 0.75922; avg_err: 0.00679014; sd: 2.37335; counts: 122171
sfh 0.217623 0.242712 0.910528 0.199592 #avg: 0.795051; avg_err: 0.00680913; sd: 2.37998; counts: 122171
sfh 0.222685 0.259329 0.955331 0.212816 #avg: 0.82616; avg_err: 0.00662941; sd: 2.31716; counts: 122171
sfh 0.227748 0.276315 0.990715 0.225926 #avg: 0.858478; avg_err: 0.00667797; sd: 2.33414; counts: 122171
sfh 0.23281 0.293848 1.03929 0.239666 #avg: 0.896329; avg_err: 0.00699813; sd: 2.44604; counts: 122171
sfh 0.237873 0.31122 1.08684 0.253371 #avg: 0.929153; avg_err: 0.00696506; sd: 2.43449; counts: 122171
sfh 0.242935 0.329761 1.12802 0.268051 #avg: 0.961673; avg_err: 0.00705991; sd: 2.46764; counts: 122171
sfh 0.247998 0.348989 1.15915 0.282484 #avg: 0.986351; avg_err: 0.00713054; sd: 2.49232; counts: 122171
sfh 0.25306 0.366829 1.20109 0.296406 #avg: 1.01772; avg_err: 0.00750278; sd: 2.62243; counts: 122171
sfh 0.258123 0.38756 1.23236 0.312113 #avg: 1.04834; avg_err: 0.00803954; sd: 2.81005; counts: 122171
sfh 0.263185 0.406552 1.27351 0.326293 #avg: 1.07874; avg_err: 0.0085394; sd: 2.98476; counts: 122171
sfh 0.268248 0.428991 1.30997 0.344105 #avg: 1.10547; avg_err: 0.00823935; sd: 2.87988; counts: 122171
sfh 0.27331 0.450973 1.32405 0.360858 #avg: 1.13206; avg_err: 0.00812885; sd: 2.84126; counts: 122171
sfh 0.278373 0.471812 1.35049 0.376739 #avg: 1.16283; avg_err: 0.00823082; sd: 2.8769; counts: 122171
