#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.3762e+09 0 0 0 0 0 0 0.076295 0.00669913 0.0446632 0.0903321 0.0288219 147
1.55515e+10 0.0357143 0.0357143 0.0357143 0 0 0 0.138177 0.0314814 0.0787261 0.226239 0.0641715 28
2.54714e+10 0.121212 0.121212 0.0576953 0 0 0 0.216952 0.0300517 0.189357 0.174545 0.165325 33
4.10459e+10 0.0961538 0.0961538 0.0290477 0 0 0 0.200975 0.0159433 0.169983 0.227661 0.129802 104
6.52628e+10 0.0656934 0.0656934 0.0149942 0 0 0 0.233177 0.0117806 0.182407 0.242154 0.141799 274
1.03246e+11 0.0653495 0.0653495 0.00964191 0 0 0 0.223137 0.00670607 0.192709 0.22047 0.151419 658
1.61111e+11 0.0663507 0.0663507 0.00699793 0 0 0 0.229254 0.00514201 0.186287 0.252605 0.144776 1266
2.56081e+11 0.0635893 0.0650024 0.00547478 0 0 0 0.218713 0.00382431 0.167968 0.239585 0.125484 2123
4.02648e+11 0.0504848 0.0514878 0.00412363 0 0 0 0.217748 0.00305549 0.180116 0.216299 0.136584 2991
6.36904e+11 0.0502134 0.0507155 0.00351319 0 0 0 0.198023 0.00247209 0.161791 0.203543 0.122419 3983
1.0045e+12 0.0412616 0.0423418 0.00303784 0 0 0 0.187159 0.00217797 0.157099 0.183806 0.11859 4629
1.58328e+12 0.0456864 0.0458989 0.0030656 0 0 0 0.186477 0.0021144 0.153874 0.183349 0.115253 4706
2.49329e+12 0.045232 0.0456983 0.003223 0 0 0 0.193183 0.00225385 0.158813 0.187452 0.119823 4289
3.94605e+12 0.0421669 0.0424597 0.00347569 0 0 0 0.202397 0.00243963 0.178804 0.166019 0.117939 3415
6.19771e+12 0.0377271 0.0377271 0.00411302 0 0 0 0.21613 0.00311415 0.195412 0.1784 0.131961 2147
9.79842e+12 0.036454 0.036454 0.00539679 0 0 0 0.227794 0.00413775 0.204083 0.174937 0.119568 1207
1.52692e+13 0.0329489 0.0329489 0.00725119 0 0 0 0.246483 0.00574786 0.233637 0.162186 0.147777 607
2.46702e+13 0.0124481 0.0124481 0.00715692 0 0 0 0.252669 0.00917137 0.246907 0.155552 0.138582 241
3.82723e+13 0 0 0 0 0 0 0.250651 0.015662 0.236221 0.210982 0.151269 88
5.82371e+13 0 0 0 0 0 0 0.270096 0.0282385 0.260899 0.13933 0.11202 21
9.46856e+13 0 0 0 0 0 0 0.16184 0.0561379 0.135246 0.157665 0.123182 5
