#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.66867e+09 0.000253338 0.000253752 5.92775e-06 0 0 0 0.000232232 1.8031e-06 0 0 0 7243291
1.56628e+10 0.000620219 0.000621085 1.6419e-05 0 0 0 0.000586311 4.94351e-06 0 0 0 2308863
2.47494e+10 0.00111046 0.0011117 2.62321e-05 0 0 0 0.00106543 8.03725e-06 0 0 0 1617348
3.9116e+10 0.0017166 0.00172648 3.95719e-05 0 0 0 0.00160686 1.22288e-05 0 0 0 1113245
6.18719e+10 0.00281177 0.00283281 6.34229e-05 0 0 0 0.00237304 1.99881e-05 0 0 0 712719
9.81443e+10 0.00462635 0.00466067 0.000103783 0 0 0 0.00360059 3.31107e-05 0 0 0 437062
1.55508e+11 0.00784631 0.00794415 0.000174341 0 0 0 0.0056213 5.61971e-05 0 0 0 265730
2.46174e+11 0.0125399 0.0127081 0.000283292 0 0 0 0.00870672 9.32123e-05 0 0 0 160528
3.90026e+11 0.0195305 0.0198145 0.000458519 0 0 0 0.0131508 0.000151325 0 0.0101427 0 95082
6.1704e+11 0.0320367 0.0326357 0.000771231 0 0 0 0.0206726 0.000255315 0 0.0263099 0 55093
9.76372e+11 0.0472475 0.0484195 0.00127333 0 0 0 0.0300368 0.000419813 0 0.0581879 0 29864
1.5424e+12 0.0668454 0.068219 0.00208473 0 0 0 0.0424718 0.00071222 0 0.0938393 0 15289
2.42883e+12 0.0844259 0.0868751 0.00348373 0 0 0 0.0573207 0.00126047 0 0.131173 0 6941
3.83569e+12 0.0984116 0.101174 0.00577239 0 0 0 0.0748046 0.00225852 0.0131638 0.159952 0.0131638 2896
6.07306e+12 0.106599 0.107614 0.0099829 0 0 0 0.0923896 0.00405606 0.0379243 0.173722 0.0379243 985
9.61619e+12 0.130435 0.130435 0.0175798 0 0 0 0.135459 0.00822067 0.0738377 0.217354 0.0738377 368
1.52738e+13 0.106557 0.114754 0.0312255 0 0 0 0.194755 0.0170864 0.146334 0.230849 0.13213 122
2.46187e+13 0.15 0.15 0.0571772 0 0 0 0.223268 0.0275079 0.209868 0.182283 0.184231 40
3.74494e+13 0.181818 0.181818 0.121967 0 1 0 0.290649 0.0513336 0.290701 0.179234 0.176957 11
5.56231e+13 0.5 0.5 0.5 1 0 1 0.329238 0.0859148 0.415152 0 0.17183 2
