#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.1632 0.000190637 0.000192585 5.64794e-06 0 0 0 7.49051e-05 8.88153e-07 0 0 0 6158315
61.9802 0.000364662 0.00036518 1.37803e-05 0 0 0 0.000225808 2.13301e-06 0 0 0 1927814
78.2971 0.000623097 0.000625476 2.73671e-05 0 0 0 0.000474594 4.46297e-06 0 0 0 840960
98.618 0.00136005 0.0013651 5.89219e-05 0 0 0 0.000820675 9.17212e-06 0 0 0 395575
124.236 0.00371327 0.00379063 0.000142385 0 0 0 0.00145583 2.04282e-05 0 0 0 193899
156.256 0.0125228 0.0129237 0.000378505 0 0 0 0.00373659 6.31541e-05 0 0 0 94787
195.314 0.0508182 0.0536786 0.00121015 0 0 0 0.0159056 0.000238852 0 0.018315 0 38805
243.014 0.121743 0.127841 0.00371351 0 0 0 0.0475414 0.000885244 0 0.114162 0 9019
307.448 0.161115 0.170632 0.0104508 0 1 0 0.116395 0.00341884 0.0719609 0.173388 0.0719609 1471
390.415 0.157676 0.176349 0.0194837 0 0 0 0.203121 0.00677597 0.195459 0.169808 0.158304 482
495.423 0.226994 0.239264 0.0357077 0 1 0 0.265267 0.0129481 0.265927 0.168502 0.182629 163
610.952 0.181818 0.19697 0.0538482 0 1 0 0.226536 0.0218811 0.227823 0.18468 0.205496 66
776.12 0.210526 0.315789 0.171894 0 1 0 0.210398 0.0342246 0.166587 0.18899 0.115197 19
943.267 0.333333 0.333333 0.333333 0 1 0 0.231419 0.141603 0.193407 0.300063 0.186025 3
