#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 1.95 - 2.11667
#HM   Stats: 2.258820e+11 (median) + 1.563240e+11  / - 8.708801e+10
#SM   Stats: 2.808340e+09 (median) + 4.898920e+09  / - 1.446000e+09
#VMP  Stats: 1.016800e+02 (median) + 1.585000e+01  / - 9.300003e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.540311e-10 (median) + 2.029877e-10  / - 8.866675e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 378322
sfh 0.060123 0 0 0 #avg: 1.97232e-17; avg_err: 1.97232e-17; sd: 1.21313e-14; counts: 378322
sfh 0.062373 0 0 0 #avg: 1.56083e-16; avg_err: 7.88505e-17; sd: 4.84992e-14; counts: 378322
sfh 0.064623 0 0 0 #avg: 1.30602e-15; avg_err: 4.37964e-16; sd: 2.69382e-13; counts: 378322
sfh 0.066873 0 0 0 #avg: 5.13347e-15; avg_err: 1.41801e-15; sd: 8.72189e-13; counts: 378322
sfh 0.069123 0 0 0 #avg: 1.39644e-14; avg_err: 3.3158e-15; sd: 2.03948e-12; counts: 378322
sfh 0.071373 0 0 0 #avg: 3.66663e-14; avg_err: 8.96429e-15; sd: 5.51374e-12; counts: 378322
sfh 0.073623 0 0 0 #avg: 7.45311e-14; avg_err: 1.68723e-14; sd: 1.03778e-11; counts: 378322
sfh 0.075873 0 0 0 #avg: 1.13925e-13; avg_err: 1.4955e-14; sd: 9.19848e-12; counts: 378322
sfh 0.078123 0 0 0 #avg: 1.61609e-13; avg_err: 1.12399e-14; sd: 6.91339e-12; counts: 378322
sfh 0.080373 0 0 0 #avg: 2.54363e-13; avg_err: 1.23217e-14; sd: 7.57878e-12; counts: 378322
sfh 0.082623 0 0 0 #avg: 3.83449e-13; avg_err: 1.54599e-14; sd: 9.50906e-12; counts: 378322
sfh 0.085998 0 0 0 #avg: 7.07074e-13; avg_err: 2.26894e-14; sd: 1.39557e-11; counts: 378322
sfh 0.089373 0 0 0 #avg: 1.14827e-12; avg_err: 3.13125e-14; sd: 1.92596e-11; counts: 378322
sfh 0.092748 0 0 0 #avg: 1.67676e-12; avg_err: 3.09515e-14; sd: 1.90376e-11; counts: 378322
sfh 0.096123 0 0 0 #avg: 2.31275e-12; avg_err: 3.28526e-14; sd: 2.02069e-11; counts: 378322
sfh 0.099498 0 1.92106e-13 0 #avg: 3.05556e-12; avg_err: 3.40886e-14; sd: 2.09672e-11; counts: 378322
sfh 0.102873 0 1.59205e-12 0 #avg: 3.9118e-12; avg_err: 3.89382e-14; sd: 2.39501e-11; counts: 378322
sfh 0.106248 0 3.58149e-12 0 #avg: 4.81354e-12; avg_err: 4.13704e-14; sd: 2.5446e-11; counts: 378322
sfh 0.109623 0 5.77042e-12 0 #avg: 5.70095e-12; avg_err: 4.41439e-14; sd: 2.71519e-11; counts: 378322
sfh 0.112998 0 7.86432e-12 0 #avg: 6.51006e-12; avg_err: 4.43896e-14; sd: 2.73031e-11; counts: 378322
sfh 0.116373 0 9.45511e-12 0 #avg: 7.14843e-12; avg_err: 4.47185e-14; sd: 2.75054e-11; counts: 378322
sfh 0.119748 2.56825e-13 1.07587e-11 2.56825e-13 #avg: 7.80288e-12; avg_err: 4.72111e-14; sd: 2.90385e-11; counts: 378322
sfh 0.123123 6.86866e-13 1.17725e-11 6.86866e-13 #avg: 8.49625e-12; avg_err: 4.71409e-14; sd: 2.89954e-11; counts: 378322
sfh 0.126498 1.15585e-12 1.30252e-11 1.15585e-12 #avg: 9.39301e-12; avg_err: 5.06282e-14; sd: 3.11403e-11; counts: 378322
sfh 0.129873 1.67502e-12 1.4221e-11 1.67502e-12 #avg: 1.02863e-11; avg_err: 5.05204e-14; sd: 3.1074e-11; counts: 378322
