#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.78333 - 2.95
#HM   Stats: 5.523530e+13 (median) + 2.945590e+13  / - 1.339710e+13
#SM   Stats: 2.339680e+11 (median) + 2.153770e+11  / - 1.192530e+11
#VMP  Stats: 6.818000e+02 (median) + 9.901001e+01  / - 5.771997e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.440649e-12 (median) + 3.674849e-12  / - 1.489633e-12
sfh 0.055623 0 0 0 #avg: 0.00757925; avg_err: 0.00657862; sd: 0.174798; counts: 707
sfh 0.060123 0 0 0 #avg: 0.209956; avg_err: 0.0832416; sd: 2.21179; counts: 707
sfh 0.062373 0 0.0723347 0 #avg: 0.50346; avg_err: 0.148751; sd: 3.95242; counts: 707
sfh 0.064623 0 0.548563 0 #avg: 0.864714; avg_err: 0.178667; sd: 4.74729; counts: 707
sfh 0.066873 0 1.40183 0 #avg: 1.23978; avg_err: 0.181249; sd: 4.81592; counts: 707
sfh 0.069123 0.0382305 2.54662 0.0382305 #avg: 2.65568; avg_err: 0.727738; sd: 19.3365; counts: 707
sfh 0.071373 0.177989 3.08374 0.177989 #avg: 2.36715; avg_err: 0.239597; sd: 6.36625; counts: 707
sfh 0.073623 0.482314 4.16494 0.482314 #avg: 3.26197; avg_err: 0.376846; sd: 10.013; counts: 707
sfh 0.075873 0.836734 5.84981 0.836734 #avg: 4.78774; avg_err: 0.647165; sd: 17.1956; counts: 707
sfh 0.078123 1.21487 6.48601 1.19576 #avg: 6.11849; avg_err: 0.795704; sd: 21.1424; counts: 707
sfh 0.080373 1.66531 6.91069 1.59513 #avg: 7.18437; avg_err: 0.945857; sd: 25.132; counts: 707
sfh 0.082623 1.86244 7.31793 1.71934 #avg: 6.90628; avg_err: 1.01287; sd: 26.9125; counts: 707
sfh 0.085998 2.91493 11.7384 2.53952 #avg: 11.742; avg_err: 1.69153; sd: 44.945; counts: 707
sfh 0.089373 3.95982 13.2473 3.33187 #avg: 13.6133; avg_err: 1.72306; sd: 45.7829; counts: 707
sfh 0.092748 4.93102 15.8531 4.10228 #avg: 17.6605; avg_err: 2.56766; sd: 68.2245; counts: 707
sfh 0.096123 5.74525 24.0917 4.59889 #avg: 20.3559; avg_err: 2.11775; sd: 56.27; counts: 707
