#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.65356e+07 4.81632e-05 7.52165e-06 1.63146e+06 38029.2 0 0 0 0.177572 4.4072e-05 0.173456 0.0450884 0.0361078 0.244207 4.29716e-05 0.246494 0.0382087 0.0421987 0.309839 1.93194e-05 0.313797 0.0108159 0.0176303 851273
1.5694e+08 0.000139303 2.20242e-05 2.60045e+06 82847.8 0 0 0 0.178693 7.74824e-05 0.175443 0.0453228 0.0384896 0.247837 7.30227e-05 0.250314 0.03758 0.0415143 0.311415 3.12624e-05 0.31511 0.0102137 0.0165577 287144
2.48635e+08 0.000311935 3.75468e-05 3.86066e+06 117639 0 0 0 0.18134 8.92203e-05 0.178497 0.0455159 0.0394628 0.250953 8.12905e-05 0.253533 0.0366669 0.040795 0.312604 3.35833e-05 0.316057 0.00979918 0.0156265 221200
3.94199e+08 0.000457878 5.18328e-05 5.67358e+06 166776 0 0 0 0.184172 0.000102116 0.181634 0.0457405 0.0398493 0.253779 9.02751e-05 0.256356 0.0357704 0.0398162 0.313568 3.67974e-05 0.316849 0.00943363 0.0149523 170351
6.24628e+08 0.000878298 8.18661e-05 7.56359e+06 220198 0 0 0 0.186934 0.000115674 0.184843 0.0447856 0.0400957 0.256048 0.00010072 0.258792 0.0348759 0.0389421 0.314364 4.0232e-05 0.317544 0.00910157 0.0144717 130935
9.89255e+08 0.00129561 0.000113999 9.57275e+06 282002 0 0 0 0.190164 0.000132414 0.188112 0.0450948 0.0401077 0.258537 0.000113393 0.261408 0.0339208 0.0386062 0.315119 4.50956e-05 0.318178 0.00881189 0.013914 99567
1.56857e+09 0.00201424 0.000162679 1.27532e+07 377264 0 0 0 0.19343 0.000151485 0.191731 0.0445501 0.0405116 0.261286 0.000127372 0.264201 0.0333849 0.0377622 0.315913 5.05736e-05 0.319075 0.00842872 0.0138112 75959
2.48166e+09 0.00335925 0.00024266 1.57428e+07 491146 0 0 0 0.197195 0.000175519 0.195699 0.0447102 0.0410856 0.264563 0.000144399 0.267284 0.0331358 0.0369308 0.317064 5.65219e-05 0.320106 0.00806868 0.0131292 56858
3.93636e+09 0.00592347 0.000373526 2.186e+07 671502 0 0 0 0.201081 0.000202673 0.199542 0.0448133 0.0407973 0.267954 0.000164133 0.270816 0.0323054 0.0360945 0.318182 6.43407e-05 0.321344 0.00747684 0.0128202 42205
6.24388e+09 0.00786499 0.000498473 2.7907e+07 885932 0 0 0 0.205153 0.000235026 0.203953 0.0447858 0.0411534 0.271535 0.000186716 0.274848 0.0309321 0.0360243 0.319386 7.31279e-05 0.322613 0.00674629 0.0119615 31405
