#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 11.75 - 12.25
#HM   Stats: 8.292650e+11 (median) + 4.285250e+11  / - 2.025000e+11
#SM   Stats: 2.681060e+10 (median) + 3.692820e+10  / - 1.558570e+10
#VMP  Stats: 1.718800e+02 (median) + 2.448000e+01  / - 1.661000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 9.726731e-10 (median) + 1.082775e-09  / - 4.936420e-10
sfh 0.055623 0 0 0 #avg: 3.58084e-17; avg_err: 3.58084e-17; sd: 1.0929e-14; counts: 93153
sfh 0.060123 0 0 0 #avg: 4.26042e-15; avg_err: 1.90704e-15; sd: 5.82045e-13; counts: 93153
sfh 0.062373 0 0 0 #avg: 3.85196e-14; avg_err: 1.63467e-14; sd: 4.98914e-12; counts: 93153
sfh 0.064623 0 0 0 #avg: 5.83676e-14; avg_err: 1.18614e-14; sd: 3.6202e-12; counts: 93153
sfh 0.066873 0 0 0 #avg: 1.70087e-13; avg_err: 5.18869e-14; sd: 1.58363e-11; counts: 93153
sfh 0.069123 0 0 0 #avg: 2.18538e-13; avg_err: 3.4417e-14; sd: 1.05043e-11; counts: 93153
sfh 0.071373 0 0 0 #avg: 3.06784e-13; avg_err: 2.54763e-14; sd: 7.77557e-12; counts: 93153
sfh 0.073623 0 0 0 #avg: 4.96052e-13; avg_err: 4.10925e-14; sd: 1.25418e-11; counts: 93153
sfh 0.075873 0 0 0 #avg: 7.00131e-13; avg_err: 3.53582e-14; sd: 1.07916e-11; counts: 93153
sfh 0.078123 0 0 0 #avg: 9.78174e-13; avg_err: 3.71975e-14; sd: 1.1353e-11; counts: 93153
sfh 0.080373 0 0 0 #avg: 1.2721e-12; avg_err: 3.83311e-14; sd: 1.1699e-11; counts: 93153
sfh 0.082623 0 9.91367e-15 0 #avg: 1.49189e-12; avg_err: 3.8223e-14; sd: 1.1666e-11; counts: 93153
sfh 0.085998 0 7.78845e-13 0 #avg: 2.2679e-12; avg_err: 5.55103e-14; sd: 1.69422e-11; counts: 93153
sfh 0.089373 0 2.01588e-12 0 #avg: 3.03121e-12; avg_err: 7.14098e-14; sd: 2.17948e-11; counts: 93153
sfh 0.092748 0 3.52155e-12 0 #avg: 3.79338e-12; avg_err: 7.26951e-14; sd: 2.21871e-11; counts: 93153
sfh 0.096123 0 5.16138e-12 0 #avg: 4.51985e-12; avg_err: 6.52237e-14; sd: 1.99068e-11; counts: 93153
sfh 0.099498 2.26401e-13 6.57436e-12 2.26401e-13 #avg: 5.27971e-12; avg_err: 6.68968e-14; sd: 2.04174e-11; counts: 93153
sfh 0.102873 5.9025e-13 7.76277e-12 5.9025e-13 #avg: 6.17426e-12; avg_err: 7.39338e-14; sd: 2.25652e-11; counts: 93153
sfh 0.106248 1.01106e-12 8.87081e-12 1.01106e-12 #avg: 7.10601e-12; avg_err: 8.27952e-14; sd: 2.52698e-11; counts: 93153
sfh 0.109623 1.47542e-12 9.94872e-12 1.47542e-12 #avg: 8.11093e-12; avg_err: 9.07623e-14; sd: 2.77014e-11; counts: 93153
sfh 0.112998 1.93868e-12 1.09665e-11 1.93868e-12 #avg: 9.02255e-12; avg_err: 9.24607e-14; sd: 2.82198e-11; counts: 93153
sfh 0.116373 2.33555e-12 1.21426e-11 2.30117e-12 #avg: 9.95912e-12; avg_err: 9.91018e-14; sd: 3.02467e-11; counts: 93153
sfh 0.119748 2.74143e-12 1.33283e-11 2.6099e-12 #avg: 1.08967e-11; avg_err: 1.00867e-13; sd: 3.07854e-11; counts: 93153
sfh 0.123123 3.18755e-12 1.45372e-11 2.94917e-12 #avg: 1.20201e-11; avg_err: 1.16455e-13; sd: 3.55431e-11; counts: 93153
sfh 0.126498 3.69561e-12 1.5769e-11 3.33677e-12 #avg: 1.31042e-11; avg_err: 1.22275e-13; sd: 3.73194e-11; counts: 93153
sfh 0.129873 4.25721e-12 1.73584e-11 3.76683e-12 #avg: 1.43413e-11; avg_err: 1.26948e-13; sd: 3.87457e-11; counts: 93153
sfh 0.133248 4.83298e-12 1.90722e-11 4.19416e-12 #avg: 1.57101e-11; avg_err: 1.35618e-13; sd: 4.13919e-11; counts: 93153
sfh 0.136623 5.45464e-12 2.08294e-11 4.65808e-12 #avg: 1.72418e-11; avg_err: 1.47511e-13; sd: 4.50215e-11; counts: 93153
sfh 0.141685 6.39918e-12 2.38058e-11 5.383e-12 #avg: 1.93062e-11; avg_err: 1.53558e-13; sd: 4.68671e-11; counts: 93153
sfh 0.146748 7.46199e-12 2.60799e-11 6.18526e-12 #avg: 2.1464e-11; avg_err: 1.60878e-13; sd: 4.91012e-11; counts: 93153
sfh 0.15181 8.62961e-12 2.88152e-11 7.07262e-12 #avg: 2.38371e-11; avg_err: 1.78239e-13; sd: 5.43999e-11; counts: 93153
sfh 0.156873 9.8526e-12 3.17413e-11 8.0062e-12 #avg: 2.61654e-11; avg_err: 1.86584e-13; sd: 5.69468e-11; counts: 93153
sfh 0.161935 1.11302e-11 3.5038e-11 8.94846e-12 #avg: 2.86216e-11; avg_err: 2.01447e-13; sd: 6.14833e-11; counts: 93153
