#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.633 1.78466e-05 1.55333e-06 94481.9 2568.64 0 0 0 0.235568 1.60511e-05 0.236034 0.048182 0.0478791 0.273021 1.4279e-05 0.27953 0.0342977 0.049599 0.315291 6.81781e-06 0.320847 0.00957718 0.0204781 7396386
62.4121 1.1111e-06 6.41493e-07 210133 6210.84 0 0 0 0.207629 2.79386e-05 0.202168 0.0564972 0.0407083 0.257924 2.47733e-05 0.26024 0.0423444 0.0447904 0.313475 1.03996e-05 0.317492 0.0107747 0.0179664 2700031
78.0779 6.78417e-06 2.39856e-06 372464 12536.6 0 0 0 0.188609 3.93014e-05 0.183519 0.0481339 0.0365691 0.254689 3.43722e-05 0.256386 0.0369538 0.0388163 0.314572 1.29493e-05 0.317501 0.00960848 0.0149091 1179215
98.5729 6.58788e-05 1.12978e-05 982933 32426.9 0 0 0 0.187733 5.80089e-05 0.184982 0.0453982 0.0392598 0.261642 4.78681e-05 0.263453 0.0345115 0.0360152 0.317117 1.64087e-05 0.319497 0.00852847 0.0128682 516099
124.136 0.000906526 6.08146e-05 3.6901e+06 98824.7 0 0 0 0.195354 8.40109e-05 0.193858 0.0444918 0.0405954 0.268397 6.47755e-05 0.270535 0.031826 0.033981 0.318967 2.16373e-05 0.321187 0.00765345 0.0116781 244891
156.236 0.00912074 0.000278994 1.42079e+07 305598 0 0 0 0.204904 0.000121227 0.204174 0.0438326 0.0413381 0.275467 8.88832e-05 0.278116 0.0291948 0.0327126 0.320914 3.14961e-05 0.323512 0.00627944 0.0108857 116109
196.473 0.0592392 0.0010194 5.56623e+07 938288 0 0 0 0.216623 0.000180988 0.216707 0.0440652 0.0432969 0.283818 0.000126916 0.288089 0.025428 0.0325362 0.322009 6.15714e-05 0.326071 0.00473112 0.0104496 53630
247.104 0.208051 0.00263402 1.60684e+08 2.42236e+06 0 4.66483e+08 0 0.221323 0.000272532 0.222493 0.0428232 0.0446288 0.282207 0.00021086 0.288337 0.0251781 0.0363216 0.316227 0.000149052 0.325057 0.00553504 0.0235573 23749
311.001 0.474261 0.00500716 3.67122e+08 5.35635e+06 0 9.44654e+08 0 0.207311 0.000420328 0.207698 0.0435563 0.0439253 0.264234 0.000383957 0.269879 0.0332434 0.044129 0.300225 0.000332977 0.312446 0.0154607 0.0429133 9946
390.192 0.72282 0.00734373 6.18306e+08 1.01577e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.188053 0.000618189 0.187503 0.0387953 0.0375354 0.239699 0.000638486 0.241969 0.0384391 0.0418346 0.27961 0.000631453 0.287121 0.0315284 0.0485226 3716
490.808 0.88587 0.00886332 8.84978e+08 1.78333e+07 8.77994e+08 7.01053e+08 8.77994e+08 0.171858 0.000932079 0.170393 0.0355508 0.0312586 0.220872 0.00106078 0.221302 0.0368227 0.0388922 0.264473 0.00111594 0.267931 0.0386219 0.0457654 1288
617.169 0.9375 0.0132252 1.15487e+09 3.31671e+07 1.20565e+09 5.51314e+08 6.68934e+08 0.158579 0.00162604 0.158057 0.0320765 0.0290596 0.205548 0.00227638 0.204358 0.0413956 0.0393862 0.255496 0.0025423 0.259003 0.0532712 0.0550659 336
766.088 0.985507 0.0144928 1.45109e+09 6.79373e+07 1.39517e+09 8.05345e+08 4.5052e+08 0.145519 0.00331671 0.141174 0.0322361 0.0241659 0.191261 0.0048453 0.185777 0.0379485 0.0347722 0.250524 0.00610393 0.245089 0.0716371 0.0478506 69
973.363 1 0 1.30399e+09 1.84184e+08 1.39517e+09 3.61789e+08 3.84414e+08 0.158694 0.00762652 0.156468 0.0295889 0.0139105 0.217474 0.0194306 0.197272 0.114703 0.0351254 0.277079 0.0175985 0.291207 0.0344028 0.0758735 9
