#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 3.11667 - 3.28333
#HM   Stats: 7.597060e+14 (median) + 0.000000e+00  / - 0.000000e+00
#SM   Stats: 1.162830e+12 (median) + 0.000000e+00  / - 0.000000e+00
#VMP  Stats: 1.337730e+03 (median) + 0.000000e+00  / - 0.000000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.431706e-11 (median) + 0.000000e+00  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.064623 0.0423543 0 0 #avg: 0.0423543; avg_err: 0.0423543; sd: 0; counts: 1
sfh 0.066873 0.104568 0 0 #avg: 0.104568; avg_err: 0.104568; sd: 0; counts: 1
sfh 0.069123 0.236042 0 0 #avg: 0.236042; avg_err: 0.236042; sd: 0; counts: 1
sfh 0.071373 0.897268 0 0 #avg: 0.897268; avg_err: 0.897268; sd: 0; counts: 1
sfh 0.073623 3.05745 0 0 #avg: 3.05745; avg_err: 3.05745; sd: 0; counts: 1
sfh 0.075873 4.29033 0 0 #avg: 4.29033; avg_err: 4.29033; sd: 0; counts: 1
sfh 0.078123 11.9411 0 0 #avg: 11.9411; avg_err: 11.9411; sd: 0; counts: 1
sfh 0.080373 13.5814 0 0 #avg: 13.5814; avg_err: 13.5814; sd: 0; counts: 1
sfh 0.082623 14.1426 0 0 #avg: 14.1426; avg_err: 14.1426; sd: 0; counts: 1
sfh 0.085998 17.3642 0 0 #avg: 17.3642; avg_err: 17.3642; sd: 0; counts: 1
sfh 0.089373 17.0986 0 0 #avg: 17.0986; avg_err: 17.0986; sd: 0; counts: 1
sfh 0.092748 17.1461 0 0 #avg: 17.1461; avg_err: 17.1461; sd: 0; counts: 1
sfh 0.096123 15.2605 0 0 #avg: 15.2605; avg_err: 15.2605; sd: 0; counts: 1
sfh 0.099498 17.2956 0 0 #avg: 17.2956; avg_err: 17.2956; sd: 0; counts: 1
sfh 0.102873 21.6013 0 0 #avg: 21.6013; avg_err: 21.6013; sd: 0; counts: 1
sfh 0.106248 28.4064 0 0 #avg: 28.4064; avg_err: 28.4064; sd: 0; counts: 1
