#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 9.25 - 9.75
#HM   Stats: 3.491180e+11 (median) + 1.529410e+11  / - 1.132360e+11
#SM   Stats: 2.847110e+09 (median) + 1.528930e+09  / - 8.142899e+08
#VMP  Stats: 1.540000e+02 (median) + 1.657001e+01  / - 1.437000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.737329e-09 (median) + 2.370993e-09  / - 9.053599e-10
sfh 0.055623 0 0 0 #avg: 4.99962e-06; avg_err: 4.57712e-06; sd: 0.0016173; counts: 124853
sfh 0.060123 0 0 0 #avg: 0.000168402; avg_err: 4.43049e-05; sd: 0.0156549; counts: 124853
sfh 0.062373 0 0 0 #avg: 0.000663152; avg_err: 0.000127604; sd: 0.0450883; counts: 124853
sfh 0.064623 0 0 0 #avg: 0.00217835; avg_err: 0.000409582; sd: 0.144723; counts: 124853
sfh 0.066873 0 0 0 #avg: 0.00412362; avg_err: 0.000533413; sd: 0.188478; counts: 124853
sfh 0.069123 0 0 0 #avg: 0.00654152; avg_err: 0.0005391; sd: 0.190488; counts: 124853
sfh 0.071373 0 0 0 #avg: 0.00992215; avg_err: 0.000647895; sd: 0.22893; counts: 124853
sfh 0.073623 0 0 0 #avg: 0.0149076; avg_err: 0.00072107; sd: 0.254786; counts: 124853
sfh 0.075873 0 0 0 #avg: 0.0212256; avg_err: 0.000766095; sd: 0.270695; counts: 124853
sfh 0.078123 0 0 0 #avg: 0.0295465; avg_err: 0.000890054; sd: 0.314495; counts: 124853
sfh 0.080373 0 0 0 #avg: 0.0388708; avg_err: 0.000991031; sd: 0.350175; counts: 124853
sfh 0.082623 0 4.42632e-06 0 #avg: 0.0445164; avg_err: 0.000964267; sd: 0.340718; counts: 124853
sfh 0.085998 0 0.027079 0 #avg: 0.0661094; avg_err: 0.00116306; sd: 0.410961; counts: 124853
sfh 0.089373 0 0.0680238 0 #avg: 0.0845642; avg_err: 0.0012739; sd: 0.450124; counts: 124853
sfh 0.092748 0 0.11438 0 #avg: 0.102337; avg_err: 0.0012741; sd: 0.450197; counts: 124853
sfh 0.096123 0 0.163084 0 #avg: 0.124915; avg_err: 0.00140899; sd: 0.497857; counts: 124853
sfh 0.099498 0.00647418 0.197786 0.00647418 #avg: 0.1454; avg_err: 0.00157924; sd: 0.558017; counts: 124853
sfh 0.102873 0.0176461 0.22275 0.0176461 #avg: 0.168978; avg_err: 0.0018485; sd: 0.653156; counts: 124853
sfh 0.106248 0.0292706 0.245462 0.0292706 #avg: 0.191535; avg_err: 0.00181737; sd: 0.642156; counts: 124853
sfh 0.109623 0.041237 0.27465 0.041237 #avg: 0.2161; avg_err: 0.00186025; sd: 0.657307; counts: 124853
sfh 0.112998 0.052396 0.301199 0.052396 #avg: 0.243165; avg_err: 0.00206936; sd: 0.731196; counts: 124853
sfh 0.116373 0.0627528 0.336729 0.0623761 #avg: 0.268055; avg_err: 0.00216533; sd: 0.765108; counts: 124853
sfh 0.119748 0.07403 0.375055 0.0712449 #avg: 0.295602; avg_err: 0.00224364; sd: 0.792777; counts: 124853
sfh 0.123123 0.0860127 0.418856 0.0805744 #avg: 0.326566; avg_err: 0.00240287; sd: 0.849038; counts: 124853
sfh 0.126498 0.0993263 0.454074 0.0911391 #avg: 0.35731; avg_err: 0.00260665; sd: 0.921043; counts: 124853
sfh 0.129873 0.113344 0.498533 0.101886 #avg: 0.392171; avg_err: 0.00277871; sd: 0.981839; counts: 124853
sfh 0.133248 0.129817 0.545754 0.114749 #avg: 0.427738; avg_err: 0.00292166; sd: 1.03235; counts: 124853
sfh 0.136623 0.146646 0.598798 0.127715 #avg: 0.462875; avg_err: 0.00295983; sd: 1.04584; counts: 124853
sfh 0.141685 0.175039 0.67168 0.150258 #avg: 0.517423; avg_err: 0.00312894; sd: 1.10559; counts: 124853
sfh 0.146748 0.207124 0.748115 0.175254 #avg: 0.569344; avg_err: 0.00323398; sd: 1.14271; counts: 124853
sfh 0.15181 0.240052 0.826518 0.200584 #avg: 0.630136; avg_err: 0.0034099; sd: 1.20487; counts: 124853
sfh 0.156873 0.278447 0.908163 0.23068 #avg: 0.693749; avg_err: 0.00361935; sd: 1.27888; counts: 124853
sfh 0.161935 0.319099 0.989821 0.261877 #avg: 0.755268; avg_err: 0.00375687; sd: 1.32747; counts: 124853
sfh 0.166998 0.365847 1.06531 0.297572 #avg: 0.815223; avg_err: 0.00378192; sd: 1.33632; counts: 124853
sfh 0.17206 0.412799 1.13589 0.334366 #avg: 0.874558; avg_err: 0.00387493; sd: 1.36918; counts: 124853
sfh 0.177123 0.461371 1.20874 0.369739 #avg: 0.93847; avg_err: 0.00401192; sd: 1.41759; counts: 124853
sfh 0.182185 0.513517 1.27495 0.405871 #avg: 1.00595; avg_err: 0.00413852; sd: 1.46232; counts: 124853
sfh 0.187248 0.565705 1.34663 0.443756 #avg: 1.07212; avg_err: 0.00428671; sd: 1.51468; counts: 124853
sfh 0.19231 0.623263 1.39066 0.483471 #avg: 1.13446; avg_err: 0.00440988; sd: 1.55821; counts: 124853
sfh 0.197373 0.682238 1.43226 0.521892 #avg: 1.19288; avg_err: 0.0044357; sd: 1.56733; counts: 124853
sfh 0.202435 0.747271 1.46394 0.567266 #avg: 1.25621; avg_err: 0.0045455; sd: 1.60613; counts: 124853
sfh 0.207498 0.810918 1.51702 0.607646 #avg: 1.32373; avg_err: 0.00462862; sd: 1.6355; counts: 124853
sfh 0.21256 0.873289 1.55119 0.643466 #avg: 1.38586; avg_err: 0.00468825; sd: 1.65657; counts: 124853
sfh 0.217623 0.937965 1.58931 0.680673 #avg: 1.44949; avg_err: 0.0047439; sd: 1.67623; counts: 124853
sfh 0.222685 0.998343 1.61217 0.709543 #avg: 1.50535; avg_err: 0.00475098; sd: 1.67873; counts: 124853
