#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.636760e+11 (median) + 1.444120e+11  / - 6.558800e+10
#SM   Stats: 5.580980e+09 (median) + 9.250420e+09  / - 3.440730e+09
#VMP  Stats: 1.126900e+02 (median) + 1.778999e+01  / - 1.418000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.183386e-10 (median) + 1.732018e-10  / - 7.149449e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 58484
sfh 0.060123 0 0 0 #avg: 1.1751e-15; avg_err: 9.76479e-16; sd: 2.36144e-13; counts: 58484
sfh 0.062373 0 0 0 #avg: 5.65167e-15; avg_err: 3.55126e-15; sd: 8.5881e-13; counts: 58484
sfh 0.064623 0 0 0 #avg: 2.39896e-14; avg_err: 1.6636e-14; sd: 4.02313e-12; counts: 58484
sfh 0.066873 0 0 0 #avg: 3.21948e-14; avg_err: 1.16473e-14; sd: 2.81669e-12; counts: 58484
sfh 0.069123 0 0 0 #avg: 4.81294e-14; avg_err: 1.65587e-14; sd: 4.00443e-12; counts: 58484
sfh 0.071373 0 0 0 #avg: 8.35143e-14; avg_err: 2.33765e-14; sd: 5.6532e-12; counts: 58484
sfh 0.073623 0 0 0 #avg: 1.31079e-13; avg_err: 2.34333e-14; sd: 5.66694e-12; counts: 58484
sfh 0.075873 0 0 0 #avg: 2.19811e-13; avg_err: 3.23665e-14; sd: 7.82728e-12; counts: 58484
sfh 0.078123 0 0 0 #avg: 2.98774e-13; avg_err: 3.6469e-14; sd: 8.8194e-12; counts: 58484
sfh 0.080373 0 0 0 #avg: 4.33105e-13; avg_err: 3.83847e-14; sd: 9.28268e-12; counts: 58484
