#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.61667 - 2.78333
#HM   Stats: 1.394410e+13 (median) + 8.114701e+12  / - 4.202920e+12
#SM   Stats: 1.278380e+11 (median) + 1.175460e+11  / - 7.979850e+10
#VMP  Stats: 4.585300e+02 (median) + 6.573001e+01  / - 3.397000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.434522e-12 (median) + 2.759008e-12  / - 9.544916e-13
sfh 0.055623 0 0 0 #avg: 0.013866; avg_err: 0.00694233; sd: 0.182492; counts: 692
sfh 0.060123 0 0 0 #avg: 0.115838; avg_err: 0.0505571; sd: 1.32899; counts: 692
sfh 0.062373 0 0 0 #avg: 0.308866; avg_err: 0.113234; sd: 2.97657; counts: 692
sfh 0.064623 0 0 0 #avg: 0.61196; avg_err: 0.266188; sd: 6.99726; counts: 692
sfh 0.066873 0 0.0848333 0 #avg: 0.477801; avg_err: 0.128669; sd: 3.38232; counts: 692
sfh 0.069123 0 0.261646 0 #avg: 0.607407; avg_err: 0.135526; sd: 3.56257; counts: 692
sfh 0.071373 0 0.605654 0 #avg: 0.886433; avg_err: 0.168133; sd: 4.41968; counts: 692
sfh 0.073623 0 0.979277 0 #avg: 1.03688; avg_err: 0.147074; sd: 3.86612; counts: 692
sfh 0.075873 0.0455085 1.63835 0.0455085 #avg: 1.20631; avg_err: 0.150611; sd: 3.95908; counts: 692
sfh 0.078123 0.121557 2.40526 0.121557 #avg: 1.73587; avg_err: 0.213181; sd: 5.60385; counts: 692
sfh 0.080373 0.24536 2.48138 0.24536 #avg: 2.21889; avg_err: 0.30744; sd: 8.08164; counts: 692
sfh 0.082623 0.347235 2.73428 0.347235 #avg: 2.25875; avg_err: 0.284407; sd: 7.47619; counts: 692
sfh 0.085998 0.615313 3.51269 0.608757 #avg: 3.13113; avg_err: 0.379955; sd: 9.98784; counts: 692
sfh 0.089373 0.880737 4.44157 0.834746 #avg: 3.89577; avg_err: 0.404104; sd: 10.6226; counts: 692
sfh 0.092748 1.11172 5.64561 1.02751 #avg: 4.52315; avg_err: 0.473695; sd: 12.452; counts: 692
sfh 0.096123 1.37718 7.13983 1.20839 #avg: 5.58474; avg_err: 0.497825; sd: 13.0863; counts: 692
sfh 0.099498 1.86144 8.19946 1.60948 #avg: 6.6487; avg_err: 0.608142; sd: 15.9862; counts: 692
sfh 0.102873 2.21701 8.57749 1.87043 #avg: 7.56307; avg_err: 0.626493; sd: 16.4685; counts: 692
sfh 0.106248 2.65393 11.3075 2.2253 #avg: 9.62936; avg_err: 0.924019; sd: 24.2896; counts: 692
sfh 0.109623 3.32421 12.1834 2.78893 #avg: 11.1184; avg_err: 1.07535; sd: 28.2675; counts: 692
sfh 0.112998 4.18356 14.5248 3.53095 #avg: 12.9506; avg_err: 1.15056; sd: 30.2445; counts: 692
sfh 0.116373 4.71964 18.1016 4.06023 #avg: 14.804; avg_err: 1.26462; sd: 33.2429; counts: 692
sfh 0.119748 5.76501 19.3289 4.85739 #avg: 17.2764; avg_err: 1.41916; sd: 37.3052; counts: 692
sfh 0.123123 6.62186 23.0317 5.58441 #avg: 21.1492; avg_err: 1.73658; sd: 45.6494; counts: 692
sfh 0.126498 7.27761 26.954 6.06118 #avg: 23.4183; avg_err: 1.78484; sd: 46.9177; counts: 692
sfh 0.129873 8.4317 30.631 6.98338 #avg: 26.9199; avg_err: 2.16488; sd: 56.9078; counts: 692
sfh 0.133248 10.243 36.8488 8.50965 #avg: 28.4029; avg_err: 2.12057; sd: 55.7431; counts: 692
sfh 0.136623 10.8342 39.1975 9.05926 #avg: 30.9249; avg_err: 2.34614; sd: 61.6728; counts: 692
sfh 0.141685 12.3387 56.3083 10.2842 #avg: 35.7121; avg_err: 2.58297; sd: 67.8982; counts: 692
sfh 0.146748 15.2819 54.2397 12.7166 #avg: 40.712; avg_err: 3.3885; sd: 89.0732; counts: 692
sfh 0.15181 17.4073 62.834 14.685 #avg: 47.4278; avg_err: 3.98102; sd: 104.649; counts: 692
sfh 0.156873 21.1377 71.7742 17.8863 #avg: 54.8682; avg_err: 4.10227; sd: 107.836; counts: 692
sfh 0.161935 23.024 82.024 19.2635 #avg: 63.2567; avg_err: 4.80244; sd: 126.241; counts: 692
sfh 0.166998 26.8737 91.7083 22.8953 #avg: 72.7956; avg_err: 5.33583; sd: 140.262; counts: 692
sfh 0.17206 31.6326 104.903 27.5876 #avg: 79.5908; avg_err: 5.18012; sd: 136.169; counts: 692
sfh 0.177123 34.1441 128.308 29.8353 #avg: 86.3626; avg_err: 4.98304; sd: 130.989; counts: 692
