#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 8.75 - 9.25
#HM   Stats: 1.750000e+11 (median) + 7.382401e+10  / - 5.672100e+10
#SM   Stats: 9.121330e+08 (median) + 4.872669e+08  / - 2.651490e+08
#VMP  Stats: 1.101000e+02 (median) + 9.900002e+00  / - 9.139999e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 7.188700e-10 (median) + 6.326092e-10  / - 3.233486e-10
sfh 0.055623 0 0 0 #avg: 3.48521e-09; avg_err: 3.48521e-09; sd: 1.97229e-06; counts: 320248
sfh 0.060123 0 0 0 #avg: 1.20245e-06; avg_err: 7.85453e-07; sd: 0.000444491; counts: 320248
sfh 0.062373 0 0 0 #avg: 1.93299e-05; avg_err: 8.8885e-06; sd: 0.00503003; counts: 320248
sfh 0.064623 0 0 0 #avg: 4.26774e-05; avg_err: 1.77499e-05; sd: 0.0100447; counts: 320248
sfh 0.066873 0 0 0 #avg: 0.000103367; avg_err: 2.61801e-05; sd: 0.0148154; counts: 320248
sfh 0.069123 0 0 0 #avg: 0.000241596; avg_err: 4.50229e-05; sd: 0.0254786; counts: 320248
sfh 0.071373 0 0 0 #avg: 0.000434227; avg_err: 5.17739e-05; sd: 0.029299; counts: 320248
sfh 0.073623 0 0 0 #avg: 0.000777258; avg_err: 7.67691e-05; sd: 0.0434439; counts: 320248
sfh 0.075873 0 0 0 #avg: 0.00121535; avg_err: 7.71838e-05; sd: 0.0436786; counts: 320248
sfh 0.078123 0 0 0 #avg: 0.00181566; avg_err: 8.09411e-05; sd: 0.0458048; counts: 320248
sfh 0.080373 0 0 0 #avg: 0.00279303; avg_err: 0.000108227; sd: 0.061246; counts: 320248
sfh 0.082623 0 0 0 #avg: 0.00390638; avg_err: 0.000119394; sd: 0.0675657; counts: 320248
sfh 0.085998 0 0 0 #avg: 0.00654086; avg_err: 0.000155658; sd: 0.0880874; counts: 320248
sfh 0.089373 0 0 0 #avg: 0.00965023; avg_err: 0.000178976; sd: 0.101283; counts: 320248
sfh 0.092748 0 0 0 #avg: 0.0130903; avg_err: 0.000175967; sd: 0.0995804; counts: 320248
sfh 0.096123 0 0.00276401 0 #avg: 0.0170385; avg_err: 0.000193174; sd: 0.109318; counts: 320248
sfh 0.099498 0 0.0118491 0 #avg: 0.0210381; avg_err: 0.000191586; sd: 0.108419; counts: 320248
sfh 0.102873 0 0.0238404 0 #avg: 0.0253632; avg_err: 0.000217367; sd: 0.123009; counts: 320248
sfh 0.106248 0 0.035288 0 #avg: 0.0293631; avg_err: 0.000213815; sd: 0.120999; counts: 320248
sfh 0.109623 0 0.0460332 0 #avg: 0.0336592; avg_err: 0.00023302; sd: 0.131867; counts: 320248
sfh 0.112998 0.000382366 0.0544472 0.000382366 #avg: 0.0373556; avg_err: 0.000234108; sd: 0.132482; counts: 320248
sfh 0.116373 0.00250216 0.0583726 0.00250216 #avg: 0.0407619; avg_err: 0.000242044; sd: 0.136974; counts: 320248
sfh 0.119748 0.00512527 0.0624671 0.00512527 #avg: 0.0443993; avg_err: 0.000257899; sd: 0.145946; counts: 320248
sfh 0.123123 0.00749685 0.0666896 0.00749685 #avg: 0.0478669; avg_err: 0.000253469; sd: 0.143439; counts: 320248
sfh 0.126498 0.00996384 0.0723973 0.00996384 #avg: 0.0520469; avg_err: 0.000262823; sd: 0.148733; counts: 320248
sfh 0.129873 0.0125832 0.0769911 0.0125832 #avg: 0.056522; avg_err: 0.000268322; sd: 0.151844; counts: 320248
sfh 0.133248 0.0154615 0.0821655 0.0154615 #avg: 0.0613113; avg_err: 0.000283454; sd: 0.160408; counts: 320248
sfh 0.136623 0.0184662 0.0877308 0.0184662 #avg: 0.066469; avg_err: 0.000301366; sd: 0.170544; counts: 320248
sfh 0.141685 0.0228885 0.0962495 0.0221842 #avg: 0.0736135; avg_err: 0.000314745; sd: 0.178115; counts: 320248
sfh 0.146748 0.0275269 0.10478 0.0257568 #avg: 0.0808975; avg_err: 0.000316426; sd: 0.179067; counts: 320248
sfh 0.15181 0.031935 0.114053 0.028915 #avg: 0.0879855; avg_err: 0.0003277; sd: 0.185447; counts: 320248
sfh 0.156873 0.0360227 0.122693 0.031553 #avg: 0.09446; avg_err: 0.000336678; sd: 0.190527; counts: 320248
sfh 0.161935 0.0402493 0.131009 0.0342377 #avg: 0.101578; avg_err: 0.00035054; sd: 0.198372; counts: 320248
sfh 0.166998 0.0451647 0.138107 0.0375954 #avg: 0.108658; avg_err: 0.000361466; sd: 0.204555; counts: 320248
sfh 0.17206 0.049322 0.144915 0.0403092 #avg: 0.114258; avg_err: 0.000367101; sd: 0.207744; counts: 320248
sfh 0.177123 0.0542713 0.153717 0.0440085 #avg: 0.121111; avg_err: 0.000375548; sd: 0.212524; counts: 320248
sfh 0.182185 0.0599126 0.161244 0.0480787 #avg: 0.128379; avg_err: 0.000383133; sd: 0.216816; counts: 320248
sfh 0.187248 0.0645047 0.167506 0.0512856 #avg: 0.133955; avg_err: 0.00038449; sd: 0.217585; counts: 320248
sfh 0.19231 0.0699758 0.172438 0.0552489 #avg: 0.14001; avg_err: 0.000391676; sd: 0.221651; counts: 320248
sfh 0.197373 0.0751414 0.180166 0.058623 #avg: 0.14718; avg_err: 0.000397544; sd: 0.224972; counts: 320248
sfh 0.202435 0.0805576 0.184945 0.0623182 #avg: 0.152753; avg_err: 0.000400379; sd: 0.226576; counts: 320248
sfh 0.207498 0.08587 0.188718 0.0656806 #avg: 0.157919; avg_err: 0.000401992; sd: 0.227489; counts: 320248
sfh 0.21256 0.0910016 0.1928 0.0688506 #avg: 0.163175; avg_err: 0.000403461; sd: 0.22832; counts: 320248
sfh 0.217623 0.096226 0.196047 0.0720059 #avg: 0.168041; avg_err: 0.000404739; sd: 0.229043; counts: 320248
sfh 0.222685 0.101171 0.199042 0.074623 #avg: 0.173382; avg_err: 0.000410161; sd: 0.232112; counts: 320248
sfh 0.227748 0.106995 0.202165 0.0780095 #avg: 0.1786; avg_err: 0.00040653; sd: 0.230057; counts: 320248
sfh 0.23281 0.112375 0.207141 0.0811655 #avg: 0.184794; avg_err: 0.000415124; sd: 0.23492; counts: 320248
sfh 0.237873 0.117252 0.209781 0.0836591 #avg: 0.190101; avg_err: 0.000420277; sd: 0.237837; counts: 320248
sfh 0.242935 0.122298 0.209995 0.0862739 #avg: 0.194505; avg_err: 0.000421945; sd: 0.23878; counts: 320248
sfh 0.247998 0.12792 0.213746 0.0889145 #avg: 0.200165; avg_err: 0.000423164; sd: 0.23947; counts: 320248
sfh 0.25306 0.13281 0.213987 0.0912787 #avg: 0.204549; avg_err: 0.000425658; sd: 0.240882; counts: 320248
sfh 0.258123 0.138846 0.217526 0.0944974 #avg: 0.21025; avg_err: 0.000427867; sd: 0.242131; counts: 320248
sfh 0.263185 0.143928 0.217456 0.0968179 #avg: 0.214776; avg_err: 0.000430659; sd: 0.243712; counts: 320248
sfh 0.268248 0.148878 0.219764 0.0993155 #avg: 0.219659; avg_err: 0.000433593; sd: 0.245372; counts: 320248
sfh 0.27331 0.153883 0.222173 0.101137 #avg: 0.224714; avg_err: 0.000434225; sd: 0.24573; counts: 320248
sfh 0.278373 0.158835 0.226181 0.10314 #avg: 0.230613; avg_err: 0.000441218; sd: 0.249687; counts: 320248
sfh 0.283435 0.16556 0.227346 0.105824 #avg: 0.236442; avg_err: 0.000440163; sd: 0.24909; counts: 320248
sfh 0.288498 0.171283 0.227742 0.108247 #avg: 0.242286; avg_err: 0.000445914; sd: 0.252345; counts: 320248
sfh 0.29356 0.176405 0.22954 0.109955 #avg: 0.247022; avg_err: 0.000448126; sd: 0.253596; counts: 320248
sfh 0.298623 0.18172 0.229679 0.111533 #avg: 0.252112; avg_err: 0.000450231; sd: 0.254788; counts: 320248
sfh 0.303685 0.186999 0.23158 0.113214 #avg: 0.256728; avg_err: 0.000447704; sd: 0.253357; counts: 320248
sfh 0.308748 0.192134 0.232408 0.11442 #avg: 0.261941; avg_err: 0.000451887; sd: 0.255725; counts: 320248
sfh 0.31381 0.197003 0.233377 0.115497 #avg: 0.267289; avg_err: 0.0004571; sd: 0.258675; counts: 320248
sfh 0.318873 0.202243 0.235314 0.116565 #avg: 0.272722; avg_err: 0.000459978; sd: 0.260303; counts: 320248
sfh 0.323935 0.2071 0.239501 0.117739 #avg: 0.278581; avg_err: 0.000463802; sd: 0.262467; counts: 320248
sfh 0.328997 0.2125 0.240789 0.119165 #avg: 0.284081; avg_err: 0.00047013; sd: 0.266048; counts: 320248
sfh 0.33406 0.21735 0.240571 0.120006 #avg: 0.289045; avg_err: 0.000472558; sd: 0.267422; counts: 320248
sfh 0.339122 0.222215 0.24187 0.120763 #avg: 0.294059; avg_err: 0.00047379; sd: 0.268119; counts: 320248
sfh 0.344185 0.227223 0.240633 0.121603 #avg: 0.298643; avg_err: 0.000477605; sd: 0.270278; counts: 320248
sfh 0.349247 0.231622 0.241172 0.121754 #avg: 0.302724; avg_err: 0.000476374; sd: 0.269582; counts: 320248
sfh 0.35431 0.237264 0.240306 0.122596 #avg: 0.307811; avg_err: 0.000474705; sd: 0.268637; counts: 320248
sfh 0.359372 0.242056 0.241711 0.123175 #avg: 0.313326; avg_err: 0.000480234; sd: 0.271766; counts: 320248
sfh 0.364435 0.246558 0.2447 0.123348 #avg: 0.318682; avg_err: 0.000484632; sd: 0.274255; counts: 320248
sfh 0.369497 0.251134 0.248349 0.12436 #avg: 0.324225; avg_err: 0.000489363; sd: 0.276932; counts: 320248
sfh 0.37456 0.256093 0.251499 0.125043 #avg: 0.33087; avg_err: 0.000498194; sd: 0.28193; counts: 320248
sfh 0.379622 0.261387 0.252128 0.126606 #avg: 0.336469; avg_err: 0.000502882; sd: 0.284583; counts: 320248
sfh 0.384685 0.265342 0.252895 0.126929 #avg: 0.341394; avg_err: 0.000510467; sd: 0.288875; counts: 320248
sfh 0.389747 0.270264 0.255922 0.127768 #avg: 0.346948; avg_err: 0.000513728; sd: 0.29072; counts: 320248
