#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.72233e+07 0.00520581 0.00523974 0.000133861 0 0 0 0.00385302 4.66546e-05 0 0 0 294671
1.56785e+08 0.00696684 0.00705454 0.000264505 0 0 0 0.00520684 9.71928e-05 0 0 0 102629
2.48363e+08 0.00974742 0.00983828 0.000358884 0 0 0 0.00731068 0.000140753 0 0 0 77046
3.93846e+08 0.0126323 0.0128042 0.000472396 0 0 0 0.0101935 0.000203182 0 0 0 58184
6.24292e+08 0.0161324 0.0164536 0.000621383 0 0 0 0.013366 0.000273551 0 0 0 43577
9.87514e+08 0.0186183 0.0187732 0.000761756 0 0 0 0.0173256 0.000362313 0 0 0 32280
1.56752e+09 0.0208924 0.0210615 0.000941449 0 0 0 0.0234999 0.00050533 0 0.0202026 0 23645
2.47875e+09 0.0245086 0.0249822 0.00122399 0 0 0 0.0304486 0.000684256 0 0.0330073 0 16892
3.93954e+09 0.0271694 0.0273341 0.00148871 0 0 0 0.0400039 0.000923254 0 0.066303 0 12146
6.22943e+09 0.0277266 0.0280718 0.00179408 0 0 0 0.0498685 0.00119291 0 0.109852 0 8692
9.87704e+09 0.0350318 0.0353503 0.00235209 0 0 0 0.0603351 0.00149543 0 0.145815 0 6280
1.56989e+10 0.03847 0.0389097 0.002901 0 0 0 0.073654 0.00191991 0 0.189273 0 4549
2.49008e+10 0.0357642 0.0357642 0.00310453 0 0 0 0.0851841 0.00225077 0 0.225229 0 3579
3.93998e+10 0.0403162 0.0403162 0.00391138 0 0 0 0.0940752 0.00279187 0.0123783 0.221731 0.0123783 2530
6.21773e+10 0.0460022 0.0465498 0.00499195 0 0 0 0.102569 0.00326311 0.0261788 0.222296 0.0261788 1826
9.8196e+10 0.0329861 0.0347222 0.00566888 0 0 0 0.102087 0.00392923 0.0372261 0.214233 0.0372261 1152
1.54755e+11 0.0168776 0.0168776 0.00483426 0 0 0 0.107048 0.00512713 0.0389897 0.219496 0.0389897 711
2.42538e+11 0.0137457 0.0137457 0.00683721 0 0 0 0.0990258 0.00742061 0.0366314 0.211054 0.0366314 291
3.78071e+11 0 0 0 0 0 0 0.0889058 0.0165545 0.0374348 0.187532 0.0374348 55
5.58211e+11 0 0 0 0 0 0 0.077694 0.0360952 0.0722254 0.108449 0.0722254 5
