#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.75423e+07 0.995723 0.000151547 1.46434e+09 3.10364e+06 1.16825e+09 1.63211e+09 1.16825e+09 0.330547 0.000215798 0.324422 0.0929219 0.0854533 0.63984 0.000236714 0.653076 0.0848087 0.114254 0.865177 0.000186222 0.885558 0.051256 0.0933297 185421
1.57576e+08 0.996535 0.000218348 1.61968e+09 5.33496e+06 1.28215e+09 1.87775e+09 1.28215e+09 0.332402 0.000342738 0.326308 0.0917352 0.0836013 0.637369 0.000369627 0.649579 0.0838423 0.111047 0.856975 0.000319503 0.879751 0.0550138 0.103526 72433
2.49941e+08 0.996422 0.000237028 1.73252e+09 5.83098e+06 1.39649e+09 1.88396e+09 1.05999e+09 0.33696 0.000363141 0.331405 0.0896719 0.0833019 0.636987 0.000392183 0.648139 0.0846659 0.110706 0.85138 0.000348359 0.873881 0.0592036 0.108356 63451
3.96922e+08 0.99657 0.000243364 1.80399e+09 6.18374e+06 1.51125e+09 1.89008e+09 1.05822e+09 0.343408 0.000374264 0.338842 0.0870652 0.0826424 0.640797 0.000408062 0.653367 0.0820178 0.111614 0.848051 0.000368131 0.869133 0.0623618 0.109618 57721
6.27381e+08 0.996836 0.000250516 1.84134e+09 6.77332e+06 1.51125e+09 2.01127e+09 1.0416e+09 0.351647 0.000395241 0.346787 0.0860855 0.080843 0.644356 0.000427035 0.656715 0.0794733 0.108642 0.845346 0.000400559 0.867149 0.0629899 0.11195 50255
9.94778e+08 0.99625 0.000292248 1.91309e+09 7.49394e+06 1.51125e+09 2.13278e+09 1.0173e+09 0.36019 0.000422053 0.356238 0.083791 0.0810578 0.646051 0.000444691 0.658861 0.0752908 0.106409 0.839582 0.000439372 0.86209 0.0641115 0.115591 43738
1.57447e+09 0.996783 0.000292032 2.00085e+09 8.4225e+06 1.62642e+09 2.13943e+09 1.13248e+09 0.369296 0.000453503 0.364885 0.0847116 0.0787736 0.644459 0.000462806 0.656924 0.0712969 0.100358 0.83156 0.000486494 0.85498 0.0654619 0.118878 37607
2.50113e+09 0.996348 0.000332743 2.09099e+09 9.3694e+06 1.74201e+09 2.14595e+09 1.24807e+09 0.377838 0.000476765 0.374503 0.0829381 0.0801855 0.639179 0.000472457 0.651404 0.0661524 0.0953348 0.821565 0.000533511 0.845157 0.0676248 0.12236 32862
3.96367e+09 0.995996 0.00036632 2.22496e+09 1.04951e+07 1.74201e+09 2.39102e+09 1.24807e+09 0.385141 0.000498279 0.383214 0.0822799 0.0822793 0.625997 0.000480522 0.639176 0.0620134 0.0932288 0.80578 0.000588164 0.830246 0.0712119 0.128906 29720
6.28063e+09 0.995929 0.000390914 2.3825e+09 1.18629e+07 1.86508e+09 2.63749e+09 1.25985e+09 0.388696 0.000521861 0.387807 0.0815538 0.0825919 0.607028 0.000494301 0.620322 0.0584354 0.0901482 0.785911 0.000651539 0.811641 0.0734438 0.135706 26531
