#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.61667 - 2.78333
#HM   Stats: 1.025290e+13 (median) + 5.041200e+12  / - 2.358780e+12
#SM   Stats: 1.370450e+11 (median) + 1.334080e+11  / - 8.337370e+10
#VMP  Stats: 4.639100e+02 (median) + 6.343997e+01  / - 3.733002e+01
#ICL  Stats: 3.604250e+09 (median) + 1.136125e+10  / - 2.890317e+09
#SSFR Stats: 4.031001e-12 (median) + 1.356707e-11  / - 2.766642e-12
sfh 0.055623 0 0 0 #avg: 0.00861182; avg_err: 0.00277308; sd: 0.13882; counts: 2507
sfh 0.060123 0 0 0 #avg: 0.133796; avg_err: 0.0263807; sd: 1.32062; counts: 2507
sfh 0.062373 0 0 0 #avg: 0.325894; avg_err: 0.059993; sd: 3.00325; counts: 2507
sfh 0.064623 0 0.0415337 0 #avg: 0.640436; avg_err: 0.114574; sd: 5.73557; counts: 2507
sfh 0.066873 0 0.240107 0 #avg: 0.842041; avg_err: 0.111649; sd: 5.58913; counts: 2507
sfh 0.069123 0 0.5962 0 #avg: 1.28767; avg_err: 0.229275; sd: 11.4775; counts: 2507
sfh 0.071373 0 1.189 0 #avg: 1.40595; avg_err: 0.174591; sd: 8.74; counts: 2507
sfh 0.073623 0.0239829 1.82304 0.0239829 #avg: 1.74152; avg_err: 0.138671; sd: 6.94188; counts: 2507
sfh 0.075873 0.0906664 2.51566 0.0906664 #avg: 2.2206; avg_err: 0.184608; sd: 9.24147; counts: 2507
sfh 0.078123 0.217359 3.21805 0.217359 #avg: 2.85106; avg_err: 0.235889; sd: 11.8086; counts: 2507
sfh 0.080373 0.35607 3.84547 0.35607 #avg: 3.34354; avg_err: 0.268393; sd: 13.4357; counts: 2507
