#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.53051e+07 0.0855615 0.0855615 0.0144831 0 0 0 0.270159 0.010562 0.222015 0.272142 0.157388 374
1.63296e+08 0.0729483 0.0729483 0.014359 0 0 0 0.269679 0.010569 0.233146 0.23211 0.15442 329
2.53985e+08 0.08159 0.08159 0.0125336 0 0 0 0.277681 0.00972598 0.226512 0.285809 0.161092 478
4.02678e+08 0.0648415 0.0648415 0.00935411 0 0 0 0.262516 0.00767005 0.222682 0.267848 0.174227 694
6.36135e+08 0.0873096 0.0893401 0.0093171 0 0 0 0.25174 0.00616548 0.214492 0.246327 0.153048 985
1.01021e+09 0.0805648 0.0830565 0.00821275 0 0 0 0.256507 0.00556733 0.213948 0.253213 0.151392 1204
1.60457e+09 0.0765851 0.0784683 0.00691284 0 0 0 0.25807 0.00481095 0.221786 0.242337 0.157614 1593
2.50759e+09 0.0828877 0.0839572 0.00650338 0 0 0 0.262747 0.00429977 0.231142 0.233368 0.164379 1870
4.00632e+09 0.080689 0.082049 0.00594902 0 0 0 0.264284 0.00416534 0.223566 0.258644 0.158305 2206
6.31342e+09 0.0709914 0.0718074 0.00527927 0 0 0 0.26469 0.00377605 0.234201 0.233156 0.168357 2451
1.0018e+10 0.0800907 0.0808462 0.00535304 0 0 0 0.262804 0.00358905 0.226128 0.243114 0.159165 2647
1.5947e+10 0.0899343 0.0916638 0.00547787 0 0 0 0.258694 0.00341558 0.225022 0.234836 0.160238 2891
2.52822e+10 0.0988091 0.101062 0.00554077 0 0 0 0.252982 0.00315737 0.22325 0.224677 0.157847 3107
3.98587e+10 0.106687 0.107932 0.00554359 0 0 0 0.249399 0.00303328 0.222353 0.210579 0.156143 3215
6.30168e+10 0.102936 0.104916 0.00568327 0 0 0 0.236401 0.00299567 0.203526 0.206868 0.13743 3031
9.92492e+10 0.0826479 0.083823 0.00556899 0 0 0 0.228364 0.00314842 0.202845 0.197987 0.140644 2553
1.55179e+11 0.0470325 0.0470325 0.00501094 0 0 0 0.220753 0.00377289 0.187501 0.201631 0.125647 1786
2.4255e+11 0.0287611 0.0287611 0.00556188 0 0 0 0.205739 0.00497551 0.176867 0.195805 0.121302 904
3.74584e+11 0.0165017 0.0165017 0.00733073 0 0 0 0.198089 0.00842033 0.161791 0.192383 0.112593 303
5.81162e+11 0 0 0 0 0 0 0.199194 0.0215886 0.18367 0.145983 0.124423 35
8.77621e+11 0 0 0 0 0 0 0.101806 0.0381727 0.0845155 0.11644 0.0719994 5
