#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 13.75 - 14.25
#HM   Stats: 8.333820e+13 (median) + 4.748580e+13  / - 2.077940e+13
#SM   Stats: 4.475210e+11 (median) + 2.663240e+11  / - 1.924370e+11
#VMP  Stats: 6.266500e+02 (median) + 9.613000e+01  / - 6.164001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.188223e-12 (median) + 4.538744e-12  / - 1.449354e-12
sfh 0.055623 0 0 0 #avg: 0.0214676; avg_err: 0.00949577; sd: 0.33586; counts: 1252
sfh 0.060123 0 0 0 #avg: 0.169513; avg_err: 0.0517037; sd: 1.82873; counts: 1252
sfh 0.062373 0 0.0162024 0 #avg: 0.369393; avg_err: 0.0716985; sd: 2.53594; counts: 1252
sfh 0.064623 0 0.443075 0 #avg: 0.734241; avg_err: 0.10531; sd: 3.72475; counts: 1252
sfh 0.066873 0 0.924045 0 #avg: 1.15411; avg_err: 0.157978; sd: 5.5876; counts: 1252
sfh 0.069123 0.0446742 1.85609 0.0446742 #avg: 1.59498; avg_err: 0.191777; sd: 6.78304; counts: 1252
sfh 0.071373 0.178734 2.59684 0.178734 #avg: 2.18533; avg_err: 0.32575; sd: 11.5216; counts: 1252
sfh 0.073623 0.45087 3.70291 0.45087 #avg: 2.58331; avg_err: 0.19143; sd: 6.77078; counts: 1252
sfh 0.075873 0.771206 4.71215 0.738295 #avg: 3.52264; avg_err: 0.323889; sd: 11.4558; counts: 1252
sfh 0.078123 1.2992 5.59973 1.19723 #avg: 4.6408; avg_err: 0.353337; sd: 12.4973; counts: 1252
sfh 0.080373 1.73455 6.93404 1.50437 #avg: 5.70435; avg_err: 0.437314; sd: 15.4676; counts: 1252
sfh 0.082623 2.04999 6.32815 1.65557 #avg: 5.63564; avg_err: 0.34745; sd: 12.2891; counts: 1252
sfh 0.085998 3.29496 9.20504 2.64734 #avg: 8.4886; avg_err: 0.569911; sd: 20.1574; counts: 1252
sfh 0.089373 4.21812 10.3232 3.2508 #avg: 10.6522; avg_err: 0.764004; sd: 27.0224; counts: 1252
sfh 0.092748 5.11078 13.0607 3.79846 #avg: 12.5246; avg_err: 0.767362; sd: 27.1412; counts: 1252
sfh 0.096123 6.4043 15.5914 4.62469 #avg: 15.5753; avg_err: 0.913792; sd: 32.3204; counts: 1252
sfh 0.099498 7.81545 20.657 5.69336 #avg: 18.9885; avg_err: 1.06826; sd: 37.7837; counts: 1252
sfh 0.102873 9.8364 24.7254 7.02137 #avg: 23.2911; avg_err: 1.40845; sd: 49.816; counts: 1252
sfh 0.106248 11.486 30.5614 8.11702 #avg: 27.8148; avg_err: 1.63587; sd: 57.8597; counts: 1252
sfh 0.109623 14.23 36.1137 10.3313 #avg: 32.9635; avg_err: 1.95569; sd: 69.1716; counts: 1252
sfh 0.112998 15.8595 42.4183 11.2078 #avg: 37.7237; avg_err: 2.18484; sd: 77.2767; counts: 1252
sfh 0.116373 18.2527 46.3698 12.9141 #avg: 42.5425; avg_err: 2.65677; sd: 93.9685; counts: 1252
sfh 0.119748 21.0299 49.0028 14.5605 #avg: 47.6061; avg_err: 2.84711; sd: 100.701; counts: 1252
sfh 0.123123 24.3176 60.0743 17.2593 #avg: 54.5804; avg_err: 2.97037; sd: 105.061; counts: 1252
sfh 0.126498 27.3116 66.9019 18.9864 #avg: 62.3695; avg_err: 3.28116; sd: 116.053; counts: 1252
sfh 0.129873 31.413 73.728 22.2126 #avg: 70.8201; avg_err: 3.66696; sd: 129.699; counts: 1252
sfh 0.133248 35.1305 83.9445 24.4684 #avg: 78.5315; avg_err: 3.96342; sd: 140.184; counts: 1252
sfh 0.136623 39.1373 104.518 27.704 #avg: 85.7735; avg_err: 3.93437; sd: 139.157; counts: 1252
sfh 0.141685 45.2559 128.508 31.5029 #avg: 103.033; avg_err: 4.786; sd: 169.278; counts: 1252
sfh 0.146748 55.4169 148.421 39.624 #avg: 117.564; avg_err: 5.25302; sd: 185.797; counts: 1252
sfh 0.15181 64.849 166.014 45.439 #avg: 133.018; avg_err: 5.65388; sd: 199.975; counts: 1252
sfh 0.156873 73.8449 187.776 52.2944 #avg: 150.391; avg_err: 6.7123; sd: 237.411; counts: 1252
sfh 0.161935 84.9396 201.487 61.0269 #avg: 161.052; avg_err: 6.69644; sd: 236.85; counts: 1252
sfh 0.166998 95.3824 223.502 69.0073 #avg: 172.268; avg_err: 6.19057; sd: 218.957; counts: 1252
sfh 0.17206 111.581 260.21 84.7146 #avg: 192.286; avg_err: 6.83124; sd: 241.617; counts: 1252
sfh 0.177123 118.185 270.889 88.0054 #avg: 205.684; avg_err: 6.9275; sd: 245.022; counts: 1252
sfh 0.182185 131.165 293.189 96.1919 #avg: 219.217; avg_err: 7.16462; sd: 253.409; counts: 1252
sfh 0.187248 143.353 275.321 103.339 #avg: 232.474; avg_err: 7.53354; sd: 266.458; counts: 1252
sfh 0.19231 155.29 283.785 114.311 #avg: 243.24; avg_err: 7.53753; sd: 266.599; counts: 1252
sfh 0.197373 175.575 276.332 131.118 #avg: 256.783; avg_err: 7.7851; sd: 275.355; counts: 1252
sfh 0.202435 180.627 275.107 132.039 #avg: 267.765; avg_err: 7.91665; sd: 280.008; counts: 1252
sfh 0.207498 201.573 283.185 148.179 #avg: 275.706; avg_err: 7.71425; sd: 272.849; counts: 1252
sfh 0.21256 205.642 290.745 144.544 #avg: 284.074; avg_err: 7.68354; sd: 271.763; counts: 1252
sfh 0.217623 215.804 288.534 152.468 #avg: 289.729; avg_err: 7.61741; sd: 269.424; counts: 1252
sfh 0.222685 221.209 306.923 154.427 #avg: 294.061; avg_err: 7.5157; sd: 265.826; counts: 1252
sfh 0.227748 225.383 300.109 158.82 #avg: 300.205; avg_err: 7.68847; sd: 271.937; counts: 1252
sfh 0.23281 237.551 303.705 165.919 #avg: 302.939; avg_err: 7.60632; sd: 269.031; counts: 1252
sfh 0.237873 235.975 297.408 166.514 #avg: 307.1; avg_err: 7.66812; sd: 271.217; counts: 1252
sfh 0.242935 234.695 308.967 162.934 #avg: 308.121; avg_err: 7.56195; sd: 267.462; counts: 1252
sfh 0.247998 232.312 307.784 160.331 #avg: 308.682; avg_err: 7.47718; sd: 264.464; counts: 1252
sfh 0.25306 240.878 306.664 165.955 #avg: 307.106; avg_err: 7.39193; sd: 261.449; counts: 1252
sfh 0.258123 241.988 273.395 164.486 #avg: 303.821; avg_err: 7.30217; sd: 258.274; counts: 1252
sfh 0.263185 235.407 284.221 156.966 #avg: 303.761; avg_err: 7.35209; sd: 260.039; counts: 1252
sfh 0.268248 238.215 273.073 158.631 #avg: 299.119; avg_err: 7.11518; sd: 251.66; counts: 1252
sfh 0.27331 235.449 263.434 154.089 #avg: 294.993; avg_err: 6.97718; sd: 246.779; counts: 1252
sfh 0.278373 227.028 267.3 150.017 #avg: 287.516; avg_err: 6.83461; sd: 241.737; counts: 1252
sfh 0.283435 226.526 242.246 157.925 #avg: 275.455; avg_err: 6.51141; sd: 230.305; counts: 1252
sfh 0.288498 213.604 224.237 142.436 #avg: 265.489; avg_err: 6.27528; sd: 221.953; counts: 1252
sfh 0.29356 206.955 226.489 138.507 #avg: 254.365; avg_err: 5.92971; sd: 209.731; counts: 1252
sfh 0.298623 192.134 229.093 129.149 #avg: 245.849; avg_err: 5.81051; sd: 205.515; counts: 1252
sfh 0.303685 187.108 225.661 127.533 #avg: 238.019; avg_err: 5.68538; sd: 201.089; counts: 1252
sfh 0.308748 180.401 228.954 125.649 #avg: 229.459; avg_err: 5.42108; sd: 191.741; counts: 1252
sfh 0.31381 174.502 222.032 125.748 #avg: 220.865; avg_err: 5.18954; sd: 183.551; counts: 1252
sfh 0.318873 170.144 204.024 121.804 #avg: 211.167; avg_err: 4.93382; sd: 174.507; counts: 1252
sfh 0.323935 158.687 198.879 113.338 #avg: 201.743; avg_err: 4.76272; sd: 168.455; counts: 1252
sfh 0.328997 147.891 203.776 107.402 #avg: 194.573; avg_err: 4.74445; sd: 167.809; counts: 1252
sfh 0.33406 141.945 186.295 104.989 #avg: 184.098; avg_err: 4.57352; sd: 161.763; counts: 1252
sfh 0.339122 140.356 172.041 104.946 #avg: 176.017; avg_err: 4.34057; sd: 153.524; counts: 1252
sfh 0.344185 132.614 168.119 101.047 #avg: 170.64; avg_err: 4.38569; sd: 155.12; counts: 1252
sfh 0.349247 122.492 163.151 94.148 #avg: 162.03; avg_err: 4.27072; sd: 151.053; counts: 1252
sfh 0.35431 116.69 149.829 89.8015 #avg: 151.844; avg_err: 3.92645; sd: 138.877; counts: 1252
sfh 0.359372 107.116 152.556 80.7259 #avg: 143.23; avg_err: 3.8031; sd: 134.514; counts: 1252
sfh 0.364435 101.402 140.798 77.7001 #avg: 138.206; avg_err: 3.78001; sd: 133.697; counts: 1252
sfh 0.369497 95.2605 138.46 73.0972 #avg: 130.01; avg_err: 3.50057; sd: 123.813; counts: 1252
sfh 0.37456 88.9685 136.091 69.2652 #avg: 122.808; avg_err: 3.34014; sd: 118.139; counts: 1252
sfh 0.379622 83.0785 129.073 65.3373 #avg: 114.31; avg_err: 3.15885; sd: 111.727; counts: 1252
sfh 0.384685 77.1328 118.654 60.0974 #avg: 106.792; avg_err: 2.96182; sd: 104.758; counts: 1252
sfh 0.389747 69.5769 113.995 52.7296 #avg: 99.4778; avg_err: 2.73388; sd: 96.6958; counts: 1252
sfh 0.39481 65.9118 108.132 50.4139 #avg: 93.0147; avg_err: 2.51596; sd: 88.9881; counts: 1252
sfh 0.399872 62.7523 95.8577 48.8694 #avg: 86.027; avg_err: 2.30373; sd: 81.4817; counts: 1252
sfh 0.404935 58.745 86.785 45.0676 #avg: 81.0252; avg_err: 2.20433; sd: 77.9661; counts: 1252
sfh 0.409997 53.8722 81.5298 40.576 #avg: 75.5235; avg_err: 2.07206; sd: 73.2878; counts: 1252
sfh 0.41506 51.5346 75.3404 39.172 #avg: 70.1281; avg_err: 1.92399; sd: 68.0504; counts: 1252
sfh 0.420122 48.0756 72.6684 36.7873 #avg: 66.1206; avg_err: 1.81247; sd: 64.1063; counts: 1252
sfh 0.425185 45.1745 64.9155 34.2118 #avg: 61.8615; avg_err: 1.70982; sd: 60.4756; counts: 1252
sfh 0.430247 42.6637 62.7603 32.5209 #avg: 58.7164; avg_err: 1.66749; sd: 58.9784; counts: 1252
sfh 0.43531 40.3334 58.6196 30.2886 #avg: 54.9932; avg_err: 1.56109; sd: 55.2148; counts: 1252
sfh 0.440372 39.2666 53.9066 29.5862 #avg: 52.5843; avg_err: 1.53359; sd: 54.2424; counts: 1252
sfh 0.445435 35.8404 50.1696 26.7401 #avg: 49.9948; avg_err: 1.45509; sd: 51.4658; counts: 1252
sfh 0.450497 34.2792 51.2369 25.3831 #avg: 47.3227; avg_err: 1.38111; sd: 48.849; counts: 1252
sfh 0.45556 31.3583 48.5797 22.9657 #avg: 44.5403; avg_err: 1.29616; sd: 45.8445; counts: 1252
sfh 0.460622 29.5046 44.8502 21.6927 #avg: 41.831; avg_err: 1.18009; sd: 41.7393; counts: 1252
sfh 0.465685 27.8202 41.693 20.6805 #avg: 39.08; avg_err: 1.08578; sd: 38.4035; counts: 1252
sfh 0.470747 26.384 40.1792 19.6437 #avg: 37.1857; avg_err: 1.03076; sd: 36.4575; counts: 1252
sfh 0.47581 25.7848 36.8777 19.3675 #avg: 35.6074; avg_err: 1.01257; sd: 35.814; counts: 1252
sfh 0.480872 24.0932 35.3827 18.1155 #avg: 34.0055; avg_err: 0.999376; sd: 35.3474; counts: 1252
sfh 0.485935 22.7958 34.8955 17.0049 #avg: 32.1106; avg_err: 0.911149; sd: 32.2269; counts: 1252
sfh 0.490997 20.9772 33.6757 15.6533 #avg: 29.9185; avg_err: 0.812813; sd: 28.7488; counts: 1252
sfh 0.49606 20.4033 31.9068 15.1446 #avg: 28.4936; avg_err: 0.758285; sd: 26.8201; counts: 1252
sfh 0.501122 19.6988 30.0606 14.614 #avg: 27.3997; avg_err: 0.745023; sd: 26.3511; counts: 1252
sfh 0.506185 18.629 28.3969 13.8073 #avg: 26.1641; avg_err: 0.735215; sd: 26.0042; counts: 1252
sfh 0.511247 16.8756 29.1971 12.2427 #avg: 24.7406; avg_err: 0.691252; sd: 24.4492; counts: 1252
sfh 0.51631 16.2833 25.3627 11.9872 #avg: 23.5116; avg_err: 0.667073; sd: 23.594; counts: 1252
sfh 0.521372 14.9655 25.1428 10.8001 #avg: 22.366; avg_err: 0.651787; sd: 23.0534; counts: 1252
sfh 0.526435 14.4355 23.7394 10.5068 #avg: 21.1737; avg_err: 0.596922; sd: 21.1128; counts: 1252
sfh 0.531497 13.5466 22.1702 9.74666 #avg: 19.9014; avg_err: 0.554845; sd: 19.6246; counts: 1252
