#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.01914e+07 5.37061e+08 5.52657e+06 4.5052e+08 3.02124e+08 1.22761e+08 1.36577e+09 1.10434e+07 1.39517e+09 5.34093e+08 6.52126e+08 2233
1.57967e+08 5.42516e+08 7.79031e+06 4.51982e+08 3.01316e+08 1.24223e+08 1.29436e+09 1.57528e+07 1.26943e+09 6.03326e+08 5.26385e+08 1108
2.52515e+08 5.43293e+08 7.49178e+06 4.61019e+08 3.00698e+08 1.33364e+08 1.24594e+09 1.50424e+07 1.20565e+09 6.67111e+08 5.30864e+08 1182
3.96438e+08 5.62716e+08 7.69602e+06 4.77585e+08 3.18873e+08 1.45296e+08 1.2074e+09 1.45389e+07 1.20565e+09 6.09881e+08 5.30864e+08 1237
6.339e+08 5.62406e+08 7.82619e+06 4.70295e+08 3.5005e+08 1.38006e+08 1.16035e+09 1.47023e+07 1.14127e+09 6.15695e+08 5.35262e+08 1231
9.86921e+08 5.66761e+08 8.14398e+06 4.7771e+08 3.18187e+08 1.39062e+08 1.15414e+09 1.51875e+07 1.14127e+09 6.15695e+08 5.35262e+08 1139
1.58897e+09 5.52557e+08 7.96169e+06 4.66483e+08 3.30378e+08 1.33992e+08 1.15302e+09 1.5622e+07 1.0763e+09 6.80662e+08 4.70296e+08 1115
2.50346e+09 5.72895e+08 9.32122e+06 4.70295e+08 3.5451e+08 1.3432e+08 1.08325e+09 1.67885e+07 1.01076e+09 6.87579e+08 4.74045e+08 980
3.98969e+09 5.6857e+08 8.8635e+06 4.7771e+08 3.33078e+08 1.36432e+08 1.07417e+09 1.69899e+07 1.01076e+09 6.28269e+08 4.74045e+08 918
6.2803e+09 5.67539e+08 1.00257e+07 4.66483e+08 3.38287e+08 1.27835e+08 1.03871e+09 1.71256e+07 1.01076e+09 5.68287e+08 4.74045e+08 831
9.97001e+09 5.62436e+08 9.533e+06 4.73851e+08 3.2864e+08 1.37875e+08 1.06888e+09 1.88331e+07 1.01076e+09 6.87579e+08 4.74045e+08 768
1.58303e+10 5.76619e+08 1.07839e+07 4.95451e+08 3.00447e+08 1.56803e+08 1.001e+09 1.87293e+07 9.44654e+08 5.73748e+08 4.07939e+08 667
2.49418e+10 5.82964e+08 1.11077e+07 4.9269e+08 3.32206e+08 1.55323e+08 1.02312e+09 1.96794e+07 9.44654e+08 6.94375e+08 4.07939e+08 642
3.96953e+10 5.65116e+08 1.11556e+07 4.70295e+08 3.40493e+08 1.28568e+08 9.89374e+08 2.07733e+07 8.77994e+08 6.40409e+08 4.1105e+08 570
6.23578e+10 5.61539e+08 1.26034e+07 4.66483e+08 3.44305e+08 1.25205e+08 1.03935e+09 2.31375e+07 1.01076e+09 5.68287e+08 4.74045e+08 450
9.80153e+10 5.26756e+08 1.39703e+07 4.54619e+08 2.61517e+08 1.2233e+08 1.12804e+09 3.092e+07 1.0763e+09 6.80662e+08 4.70296e+08 274
1.54058e+11 5.03889e+08 1.93088e+07 4.50623e+08 2.1831e+08 1.14648e+08 1.04559e+09 4.63746e+07 9.44654e+08 6.94375e+08 4.07939e+08 115
2.41435e+11 4.41128e+08 2.67553e+07 3.87959e+08 1.9653e+08 6.90858e+07 1.22852e+09 7.86898e+07 1.20565e+09 5.51314e+08 5.30864e+08 42
4.10542e+11 5.85215e+08 1.32109e+08 6.06006e+08 5.91969e+08 2.92342e+08 9.26431e+08 2.46115e+08 7.26607e+08 1.31346e+09 3.66442e+08 6
