#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.1631 4.25435e-05 2.62829e-06 116135 3556.33 0 0 0 0.308583 3.00191e-05 0.307429 0.0828637 0.0805473 0.395323 2.26872e-05 0.400135 0.0535458 0.0590749 0.475149 7.64149e-06 0.479005 0.0131624 0.0197609 6158401
61.9802 1.03744e-06 7.33583e-07 157436 6272.99 0 0 0 0.251744 4.57947e-05 0.245484 0.0698081 0.0580286 0.369372 3.76073e-05 0.372759 0.0464085 0.0537623 0.473026 1.17806e-05 0.475956 0.0117243 0.0172507 1927815
78.2971 0 0 267468 12344.5 0 0 0 0.239583 6.37749e-05 0.234367 0.0627003 0.05288 0.377411 5.21513e-05 0.380199 0.0432758 0.0489263 0.476347 1.46008e-05 0.478451 0.0102797 0.0141973 840960
98.6181 2.52796e-06 2.52796e-06 622823 28867.4 0 0 0 0.251617 9.29392e-05 0.247274 0.0617949 0.0532557 0.388717 6.86518e-05 0.389955 0.0411275 0.0429955 0.478624 1.86736e-05 0.480297 0.00940064 0.0125698 395576
124.239 0.000386658 4.46389e-05 2.0024e+06 80509.8 0 0 0 0.27628 0.000138864 0.271892 0.0658281 0.0562202 0.408693 8.98839e-05 0.410628 0.0378734 0.040591 0.484175 2.1276e-05 0.485695 0.00716719 0.010104 193970
156.422 0.0191586 0.000441263 1.73922e+07 416966 0 0 0 0.310581 0.000193691 0.30896 0.0633139 0.058999 0.428447 0.000100636 0.429709 0.0300543 0.0301987 0.48622 3.37178e-05 0.488084 0.00613606 0.00873798 96510
196.896 0.209455 0.00185457 1.89878e+08 2.08077e+06 0 5.30876e+08 0 0.311038 0.000260708 0.311725 0.0560806 0.0574439 0.409891 0.000185066 0.413363 0.0350593 0.03936 0.470212 0.0001339 0.479722 0.0114973 0.0299392 48144
247.712 0.657698 0.00310337 7.76874e+08 5.40155e+06 6.11817e+08 1.0311e+09 6.11817e+08 0.271511 0.000375177 0.271152 0.0587965 0.0576331 0.357756 0.00034641 0.361385 0.0480377 0.0547122 0.420855 0.000337231 0.428416 0.0456797 0.059927 23377
311.52 0.925154 0.00252184 1.40505e+09 8.84704e+06 1.33034e+09 9.96854e+08 8.80596e+08 0.233819 0.000493604 0.231908 0.0534466 0.0498744 0.307968 0.000494779 0.309237 0.050274 0.0524881 0.366397 0.000515905 0.369093 0.0509156 0.0559913 10889
392.069 0.963964 0.00263739 1.69723e+09 1.34804e+07 1.7203e+09 9.74166e+08 1.02774e+09 0.206193 0.000626966 0.203674 0.0474375 0.0416494 0.273013 0.000674235 0.273185 0.048213 0.048149 0.332231 0.00072063 0.333551 0.0499674 0.0515838 4995
492.859 0.970956 0.00375876 1.73616e+09 2.17142e+07 1.79737e+09 9.69207e+08 1.10482e+09 0.187322 0.000833393 0.184877 0.0391845 0.0346438 0.249629 0.000953687 0.248668 0.0438498 0.0409201 0.313391 0.00111144 0.311922 0.0487273 0.0474979 1997
617.368 0.970899 0.00611736 1.60417e+09 3.60291e+07 1.56521e+09 1.05671e+09 1.03434e+09 0.172479 0.0012141 0.17053 0.0342348 0.0304213 0.230327 0.00143627 0.231076 0.037187 0.0415896 0.302128 0.00184524 0.301647 0.0508217 0.0476801 756
781.606 0.975309 0.00997553 1.4962e+09 6.29262e+07 1.40892e+09 1.14003e+09 9.59173e+08 0.165857 0.00187631 0.166064 0.0303187 0.0299964 0.2225 0.00244547 0.221915 0.0394167 0.0386526 0.302705 0.00315822 0.296345 0.0546862 0.0436347 243
960.333 1 0 1.17056e+09 1.39522e+08 1.01337e+09 1.01321e+09 1.01337e+09 0.151436 0.00355444 0.155528 0.0244178 0.0278033 0.20536 0.0052287 0.211763 0.0258818 0.0410255 0.306443 0.00830688 0.295366 0.0775835 0.0420434 43
1164.59 1 0 3.05908e+08 3.05908e+08 6.11817e+08 0 6.11817e+08 0.141997 0.0208886 0.162885 0 0.0417771 0.191262 0.0198166 0.211079 0 0.0396333 0.28938 0.0336855 0.323065 0 0.067371 2
1455.08 1 0 1.12889e+09 4.36327e+08 1.56521e+09 0 8.72654e+08 0.162048 0.0141863 0.176234 0 0.0283725 0.216396 0.00197123 0.218367 0 0.00394246 0.310809 0.0405998 0.351409 0 0.0811996 2
