#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.995590e+12 (median) + 1.476470e+12  / - 8.926500e+11
#SM   Stats: 4.766450e+10 (median) + 5.960050e+10  / - 3.144930e+10
#VMP  Stats: 3.046100e+02 (median) + 4.243002e+01  / - 3.443997e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.048421e-12 (median) + 3.334186e-12  / - 1.806572e-12
sfh 0.055623 0 0 0 #avg: 0.00367023; avg_err: 0.0015604; sd: 0.126912; counts: 6616
sfh 0.060123 0 0 0 #avg: 0.0383013; avg_err: 0.0109836; sd: 0.893329; counts: 6616
sfh 0.062373 0 0 0 #avg: 0.0710465; avg_err: 0.0143176; sd: 1.16449; counts: 6616
sfh 0.064623 0 0 0 #avg: 0.158655; avg_err: 0.0261018; sd: 2.12293; counts: 6616
sfh 0.066873 0 0 0 #avg: 0.220006; avg_err: 0.0393901; sd: 3.2037; counts: 6616
sfh 0.069123 0 0.00122532 0 #avg: 0.217956; avg_err: 0.0183887; sd: 1.49561; counts: 6616
sfh 0.071373 0 0.07431 0 #avg: 0.319967; avg_err: 0.0261014; sd: 2.1229; counts: 6616
sfh 0.073623 0 0.206339 0 #avg: 0.44444; avg_err: 0.0367097; sd: 2.9857; counts: 6616
sfh 0.075873 0 0.421528 0 #avg: 0.607125; avg_err: 0.0574727; sd: 4.67441; counts: 6616
sfh 0.078123 0 0.684337 0 #avg: 0.774973; avg_err: 0.0647157; sd: 5.2635; counts: 6616
sfh 0.080373 0.0155818 0.889821 0.0155818 #avg: 0.873761; avg_err: 0.0792571; sd: 6.44619; counts: 6616
sfh 0.082623 0.0518699 0.95492 0.0518699 #avg: 0.865901; avg_err: 0.0535905; sd: 4.35866; counts: 6616
sfh 0.085998 0.133354 1.3605 0.133354 #avg: 1.21954; avg_err: 0.0725016; sd: 5.89675; counts: 6616
sfh 0.089373 0.224603 1.51209 0.224603 #avg: 1.47346; avg_err: 0.0762372; sd: 6.20057; counts: 6616
sfh 0.092748 0.326841 1.87136 0.323072 #avg: 1.77668; avg_err: 0.0923811; sd: 7.5136; counts: 6616
sfh 0.096123 0.430885 2.26577 0.411498 #avg: 2.16524; avg_err: 0.11575; sd: 9.41423; counts: 6616
sfh 0.099498 0.520222 2.6208 0.477312 #avg: 2.53132; avg_err: 0.113337; sd: 9.21798; counts: 6616
sfh 0.102873 0.651701 3.24514 0.579408 #avg: 3.05727; avg_err: 0.131044; sd: 10.6581; counts: 6616
sfh 0.106248 0.779121 3.91431 0.678312 #avg: 3.61764; avg_err: 0.159108; sd: 12.9407; counts: 6616
sfh 0.109623 0.940732 4.4532 0.814853 #avg: 4.25131; avg_err: 0.18619; sd: 15.1433; counts: 6616
sfh 0.112998 1.10063 5.20767 0.945312 #avg: 4.99296; avg_err: 0.244248; sd: 19.8653; counts: 6616
sfh 0.116373 1.30015 6.32114 1.11077 #avg: 5.65303; avg_err: 0.254206; sd: 20.6753; counts: 6616
sfh 0.119748 1.52647 7.24572 1.30373 #avg: 6.37731; avg_err: 0.247347; sd: 20.1174; counts: 6616
sfh 0.123123 1.78435 8.08356 1.53322 #avg: 7.34603; avg_err: 0.319115; sd: 25.9545; counts: 6616
sfh 0.126498 2.06298 9.26822 1.78005 #avg: 8.19514; avg_err: 0.337373; sd: 27.4395; counts: 6616
sfh 0.129873 2.33445 10.0823 1.99943 #avg: 8.91804; avg_err: 0.328871; sd: 26.748; counts: 6616
sfh 0.133248 2.66631 11.2262 2.2855 #avg: 9.65932; avg_err: 0.322861; sd: 26.2592; counts: 6616
sfh 0.136623 3.07789 12.4641 2.61893 #avg: 10.4418; avg_err: 0.358697; sd: 29.1738; counts: 6616
sfh 0.141685 3.56629 14.5216 3.02851 #avg: 12.123; avg_err: 0.392559; sd: 31.9279; counts: 6616
sfh 0.146748 4.1499 16.0601 3.51263 #avg: 14.3953; avg_err: 0.558026; sd: 45.3857; counts: 6616
sfh 0.15181 4.77454 18.8865 4.05296 #avg: 16.071; avg_err: 0.548921; sd: 44.6452; counts: 6616
sfh 0.156873 5.50894 21.9408 4.68012 #avg: 17.6826; avg_err: 0.507188; sd: 41.2509; counts: 6616
sfh 0.161935 6.18411 24.257 5.23041 #avg: 19.1951; avg_err: 0.521586; sd: 42.4219; counts: 6616
sfh 0.166998 6.89705 27.7168 5.87499 #avg: 21.453; avg_err: 0.566171; sd: 46.0482; counts: 6616
sfh 0.17206 7.73454 30.7859 6.59371 #avg: 24.0893; avg_err: 0.651385; sd: 52.9788; counts: 6616
sfh 0.177123 8.94336 33.4734 7.65173 #avg: 26.4217; avg_err: 0.678749; sd: 55.2044; counts: 6616
sfh 0.182185 9.75606 38.0045 8.32523 #avg: 29.0659; avg_err: 0.772984; sd: 62.8689; counts: 6616
sfh 0.187248 10.6859 40.3893 9.21878 #avg: 30.7889; avg_err: 0.755893; sd: 61.4787; counts: 6616
sfh 0.19231 11.6342 44.6184 10.1052 #avg: 32.7472; avg_err: 0.75684; sd: 61.5558; counts: 6616
sfh 0.197373 12.9847 47.5933 11.3456 #avg: 35.2403; avg_err: 0.875; sd: 71.1661; counts: 6616
sfh 0.202435 14.1244 51.2112 12.6404 #avg: 37.3318; avg_err: 0.862427; sd: 70.1435; counts: 6616
sfh 0.207498 14.6176 55.0209 13.0491 #avg: 39.5445; avg_err: 0.930923; sd: 75.7144; counts: 6616
sfh 0.21256 16.1053 58.4719 14.6275 #avg: 42.1906; avg_err: 0.998525; sd: 81.2127; counts: 6616
sfh 0.217623 16.9738 64.4256 15.5678 #avg: 44.5549; avg_err: 1.02029; sd: 82.9831; counts: 6616
sfh 0.222685 18.5386 68.7398 17.2761 #avg: 46.3221; avg_err: 0.969281; sd: 78.8342; counts: 6616
sfh 0.227748 20.6616 72.6714 19.5253 #avg: 48.159; avg_err: 0.912259; sd: 74.1964; counts: 6616
sfh 0.23281 21.8923 75.0334 21.0057 #avg: 50.5113; avg_err: 0.95664; sd: 77.806; counts: 6616
sfh 0.237873 23.2918 78.0842 22.5519 #avg: 52.4471; avg_err: 1.00502; sd: 81.7408; counts: 6616
sfh 0.242935 24.2452 80.3478 23.7873 #avg: 54.3524; avg_err: 1.05148; sd: 85.5193; counts: 6616
sfh 0.247998 25.2501 83.1369 24.9025 #avg: 55.9133; avg_err: 1.08049; sd: 87.8792; counts: 6616
sfh 0.25306 26.1522 86.7398 25.9125 #avg: 57.3089; avg_err: 1.07808; sd: 87.6829; counts: 6616
sfh 0.258123 27.8693 85.9077 27.679 #avg: 58.5377; avg_err: 1.08656; sd: 88.3729; counts: 6616
sfh 0.263185 29.6617 88.4253 29.5193 #avg: 58.972; avg_err: 1.05789; sd: 86.0411; counts: 6616
sfh 0.268248 30.8622 90.0548 30.75 #avg: 60.4914; avg_err: 1.09126; sd: 88.7549; counts: 6616
sfh 0.27331 31.8216 91.8564 31.7228 #avg: 61.8329; avg_err: 1.11296; sd: 90.5197; counts: 6616
sfh 0.278373 31.6808 94.3192 31.6044 #avg: 61.8097; avg_err: 1.11382; sd: 90.5899; counts: 6616
sfh 0.283435 30.4518 97.4632 30.3887 #avg: 61.0028; avg_err: 1.07705; sd: 87.5992; counts: 6616
sfh 0.288498 27.1697 95.6973 27.1162 #avg: 57.8858; avg_err: 1.04974; sd: 85.3782; counts: 6616
sfh 0.29356 18.5886 96.9874 18.5429 #avg: 53.5989; avg_err: 0.984265; sd: 80.0529; counts: 6616
sfh 0.298623 2.69242 100.944 2.65457 #avg: 45.8954; avg_err: 0.866743; sd: 70.4945; counts: 6616
sfh 0.303685 0.663234 87.1778 0.630646 #avg: 37.181; avg_err: 0.746005; sd: 60.6745; counts: 6616
sfh 0.308748 0.329943 72.594 0.302824 #avg: 29.2006; avg_err: 0.629122; sd: 51.1682; counts: 6616
sfh 0.31381 0.207443 56.585 0.183287 #avg: 21.1104; avg_err: 0.509426; sd: 41.433; counts: 6616
sfh 0.318873 0.137079 37.4626 0.115805 #avg: 13.0794; avg_err: 0.375306; sd: 30.5246; counts: 6616
sfh 0.323935 0.104345 5.22124 0.0856343 #avg: 8.26683; avg_err: 0.304695; sd: 24.7816; counts: 6616
sfh 0.328997 0.0813633 0.328807 0.0648482 #avg: 3.29257; avg_err: 0.20622; sd: 16.7724; counts: 6616
sfh 0.33406 0.0649789 0.154271 0.0504207 #avg: 0.123729; avg_err: 0.00208452; sd: 0.169539; counts: 6616
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6616
iclh 0.060123 0 0 0 #avg: 6.6461e-06; avg_err: 6.6461e-06; sd: 0.000540545; counts: 6616
iclh 0.062373 0 0 0 #avg: 0.000131896; avg_err: 0.000126563; sd: 0.0102937; counts: 6616
iclh 0.064623 0 0 0 #avg: 0.000307661; avg_err: 0.000203863; sd: 0.0165807; counts: 6616
iclh 0.066873 0 0 0 #avg: 0.000704967; avg_err: 0.000429221; sd: 0.0349097; counts: 6616
iclh 0.069123 0 0 0 #avg: 0.00074225; avg_err: 0.000412833; sd: 0.0335768; counts: 6616
iclh 0.071373 0 0 0 #avg: 0.00102441; avg_err: 0.00033329; sd: 0.0271074; counts: 6616
iclh 0.073623 0 0 0 #avg: 0.00144623; avg_err: 0.000371986; sd: 0.0302546; counts: 6616
iclh 0.075873 0 0 0 #avg: 0.00260548; avg_err: 0.000668766; sd: 0.0543925; counts: 6616
iclh 0.078123 0 0 0 #avg: 0.00361071; avg_err: 0.000843914; sd: 0.0686378; counts: 6616
iclh 0.080373 0 0 0 #avg: 0.00357889; avg_err: 0.000677566; sd: 0.0551083; counts: 6616
iclh 0.082623 0 0 0 #avg: 0.00332766; avg_err: 0.00061358; sd: 0.0499041; counts: 6616
iclh 0.085998 0 0 0 #avg: 0.00532762; avg_err: 0.000973882; sd: 0.0792084; counts: 6616
iclh 0.089373 0 0 0 #avg: 0.00783316; avg_err: 0.0013171; sd: 0.107123; counts: 6616
iclh 0.092748 0 0 0 #avg: 0.0115536; avg_err: 0.00203357; sd: 0.165396; counts: 6616
iclh 0.096123 0 0 0 #avg: 0.0128853; avg_err: 0.00205449; sd: 0.167097; counts: 6616
iclh 0.099498 0 0 0 #avg: 0.01214; avg_err: 0.00153587; sd: 0.124916; counts: 6616
iclh 0.102873 0 0 0 #avg: 0.013605; avg_err: 0.00179014; sd: 0.145597; counts: 6616
iclh 0.106248 0 0 0 #avg: 0.0156068; avg_err: 0.00219449; sd: 0.178483; counts: 6616
iclh 0.109623 0 0 0 #avg: 0.0191953; avg_err: 0.00351207; sd: 0.285646; counts: 6616
iclh 0.112998 0 0 0 #avg: 0.0215231; avg_err: 0.00338933; sd: 0.275663; counts: 6616
iclh 0.116373 0 0 0 #avg: 0.0262393; avg_err: 0.00466277; sd: 0.379235; counts: 6616
iclh 0.119748 0 0 0 #avg: 0.027389; avg_err: 0.00488209; sd: 0.397073; counts: 6616
iclh 0.123123 0 0 0 #avg: 0.0273544; avg_err: 0.00504359; sd: 0.410209; counts: 6616
iclh 0.126498 0 0 0 #avg: 0.0304647; avg_err: 0.00661022; sd: 0.537627; counts: 6616
iclh 0.129873 0 0 0 #avg: 0.0310694; avg_err: 0.00697837; sd: 0.567569; counts: 6616
