#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.64215e+07 0.000618021 0.000626239 3.24916e-05 0 0 0 0.000431439 5.37183e-06 0 0 0 608394
1.57039e+08 0.000816295 0.000816295 6.23983e-05 0 0 0 0.000595335 1.23185e-05 0 0 0 209483
2.49003e+08 0.0011431 0.0011431 8.31009e-05 0 0 0 0.00070857 1.42385e-05 0 0 0 165340
3.94475e+08 0.00168164 0.00172771 0.000118116 0 0 0 0.000918154 2.09745e-05 0 0 0 130230
6.25315e+08 0.00231053 0.00234952 0.000153663 0 0 0 0.00116008 3.22095e-05 0 0 0 102574
9.90117e+08 0.00308182 0.00314446 0.000202086 0 0 0 0.00152174 4.78427e-05 0 0 0 79823
1.56909e+09 0.00456504 0.00472466 0.000283115 0 0 0 0.00250746 9.75524e-05 0 0 0 62650
2.49176e+09 0.00734182 0.00768471 0.000410435 0 0 0 0.00425186 0.000159231 0 0 0 49579
3.95275e+09 0.0119832 0.0125799 0.000581804 0 0 0 0.00791918 0.000268983 0 0 0 40223
6.27683e+09 0.0204732 0.0218892 0.000849783 0 0 0 0.0149446 0.000415523 0 0 0 33898
9.96213e+09 0.0338622 0.0365285 0.00116604 0 0 0 0.0278446 0.000605767 0 0.0107212 0 30004
1.58332e+10 0.0567664 0.06147 0.00155633 0 0 0 0.0473766 0.000805857 0 0.0460235 0 27851
2.50981e+10 0.0824338 0.0912317 0.00194165 0 0 0 0.0717115 0.000956296 0 0.149997 0 27052
3.97636e+10 0.103603 0.113729 0.00217903 0 0 0 0.100189 0.00109379 0 0.261717 0 25675
6.26349e+10 0.112944 0.122763 0.00233275 0 0 0 0.12357 0.00121468 0.0126945 0.310327 0.0126945 23525
9.87237e+10 0.102833 0.10869 0.00247555 0 0 0 0.151827 0.00149876 0.0426574 0.342447 0.0426574 17757
1.54534e+11 0.083239 0.0874858 0.00289347 0 0 0 0.185948 0.00207332 0.0921303 0.347773 0.0921303 10596
2.41152e+11 0.0837363 0.0874725 0.0043806 0 0 0 0.244894 0.00347412 0.191246 0.336571 0.191246 4550
3.73478e+11 0.0827367 0.0835322 0.00788783 0 0 0 0.34033 0.00690119 0.353805 0.258385 0.331679 1257
5.83164e+11 0.0555556 0.0606061 0.0184465 0 0 0 0.429949 0.0164775 0.469075 0.195644 0.314156 198
8.86006e+11 0 0 0 0 0 0 0.518826 0.0384552 0.570426 0.145371 0.178794 28
1.30387e+12 0 0 0 0 0 0 0.665768 0.665769 0.665769 0 0 1
