#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.71805e+07 0.000926301 0.000932989 3.24642e-05 0 0 0 0.000538391 5.14321e-06 0 0 0 897117
1.57174e+08 0.00130493 0.0013169 6.33082e-05 0 0 0 0.000719126 1.01179e-05 0 0 0 334117
2.48953e+08 0.00168132 0.00169633 8.04246e-05 0 0 0 0.000824932 1.2253e-05 0 0 0 266458
3.94392e+08 0.00218186 0.00222501 0.000105384 0 0 0 0.00101416 1.65624e-05 0 0 0 208538
6.25022e+08 0.00318803 0.00321862 0.000141443 0 0 0 0.00123675 2.26545e-05 0 0 0 163424
9.89704e+08 0.00374092 0.00384417 0.00017904 0 0 0 0.00148459 2.97322e-05 0 0 0 125905
1.56792e+09 0.00537238 0.00557743 0.000247123 0 0 0 0.00194713 4.51411e-05 0 0 0 97536
2.49001e+09 0.00772755 0.00816198 0.000344031 0 0 0 0.00253429 6.03657e-05 0 0 0 75962
3.94635e+09 0.0110229 0.0117388 0.00046763 0 0 0 0.00341593 8.59366e-05 0 0 0 60057
6.26788e+09 0.0141073 0.0147011 0.000566481 0 0 0 0.004522 0.000112118 0 0 0 48840
9.93563e+09 0.0181337 0.0189501 0.000707338 0 0 0 0.00582318 0.000145414 0 0 0 40422
1.57718e+10 0.0269451 0.0285764 0.000954197 0 0 0 0.00792222 0.000188453 0 0 0 34329
2.49675e+10 0.0354447 0.0373315 0.00115869 0 0 0 0.0108195 0.000238945 0 0 0 29680
3.95354e+10 0.0413974 0.0434819 0.00138374 0 0 0 0.0123948 0.000274258 0 0.0106551 0 23987
6.21888e+10 0.043462 0.0454959 0.00159623 0 0 0 0.0134308 0.00031005 0 0.0147535 0 18683
9.80505e+10 0.040616 0.0418853 0.00190022 0 0 0 0.0137779 0.000389638 0 0.0149334 0 11818
1.53143e+11 0.0349784 0.035671 0.00248946 0 0 0 0.0140219 0.000571638 0 0.0151591 0 5775
2.39224e+11 0.0387597 0.0403101 0.00470536 0 0 0 0.0196956 0.00118432 0 0.0297968 0 1935
3.68222e+11 0.0696203 0.0696203 0.0143398 0 0 0 0.0327541 0.00400036 0 0.0720351 0 316
5.70618e+11 0.214286 0.214286 0.0789673 0 1 0 0.0597814 0.0187877 0.0143151 0.0869904 0.0143151 28
8.53128e+11 0 0 0 0 0 0 0 0 0 0 0 2
