#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.24722e+09 0.073405 0.0832644 0.000165391 0 0 0 0.0125589 2.3875e-05 0 0 0 3575344
1.569e+10 0.0640483 0.0751002 0.000238448 0 0 0 0.00904152 2.51914e-05 0 0 0 1658451
2.47366e+10 0.0589449 0.0690647 0.000271079 0 0 0 0.00823789 2.71406e-05 0 0.00309787 0 1184411
3.91145e+10 0.0586475 0.0687593 0.00032779 0 0 0 0.00830914 3.25572e-05 0 0.00851446 0 807469
6.20252e+10 0.0641549 0.075088 0.000419002 0 0 0 0.00908529 4.25308e-05 0 0.00870655 0 534706
9.83488e+10 0.0749864 0.0872579 0.000553914 0 0 0 0.0106331 5.78518e-05 0 0.00917214 0 348530
1.55767e+11 0.0923321 0.108457 0.000771185 0 0 0 0.0132789 8.3776e-05 0 0.0173962 0 222642
2.46707e+11 0.121706 0.143356 0.00110253 0 0 0 0.0172866 0.000123479 0 0.0270908 0 140503
3.90787e+11 0.167102 0.201777 0.0016621 0 1 0 0.0245269 0.000194931 0 0.0505445 0 86462
6.19143e+11 0.230575 0.287132 0.00249557 0 1 0 0.035653 0.000314039 0 0.0791709 0 53822
9.79991e+11 0.32039 0.420402 0.00387297 0 1 0 0.0543674 0.000521919 0.0080351 0.11919 0.0080351 32036
1.54905e+12 0.453732 0.631743 0.00598473 0 1 0 0.0867258 0.000871667 0.033891 0.162905 0.033891 18555
2.44965e+12 0.592482 0.857771 0.00850248 1 1 1 0.132464 0.00140925 0.0823335 0.202957 0.0823335 10694
3.89613e+12 0.71115 1.05635 0.0117169 1 1 1 0.191098 0.00228129 0.147493 0.233768 0.135019 5785
6.13174e+12 0.760103 1.14484 0.0160027 1 1 1 0.231679 0.00324907 0.201896 0.230579 0.167409 3093
9.73654e+12 0.805024 1.16089 0.0199656 1 1 1 0.271062 0.00455213 0.248069 0.225541 0.180111 1672
1.55085e+13 0.807101 1.14083 0.0277765 1 1 1 0.302161 0.00642954 0.293319 0.205249 0.204676 845
2.44742e+13 0.797297 1.15135 0.0444309 1 1 1 0.298782 0.00943515 0.29384 0.208286 0.212645 370
3.88747e+13 0.79096 1.13559 0.0612178 1 1 1 0.322225 0.01293 0.33054 0.178598 0.188614 177
5.98973e+13 0.711864 0.932203 0.0992797 1 1 1 0.317795 0.0227588 0.353436 0.15373 0.234121 59
9.30114e+13 0.787879 1.09091 0.1401 1 1 1 0.322757 0.0276307 0.294112 0.200631 0.123117 33
1.63973e+14 0.727273 1.09091 0.28459 1 1 1 0.272238 0.0406933 0.261157 0.160816 0.13412 11
3.01176e+14 1 1 1 1 0 0 0.0430181 0.0430181 0.0430181 0 0 1
4.68824e+14 0 0 0 0 0 0 0 0 0 0 0 1
5.06765e+14 1 1 1 1 0 0 0.15524 0.15524 0.15524 0 0 1
