#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM   Stats: 2.636760e+12 (median) + 1.554420e+12  / - 8.088200e+11
#SM   Stats: 6.425930e+10 (median) + 7.212470e+10  / - 3.649130e+10
#VMP  Stats: 3.173000e+02 (median) + 4.813000e+01  / - 2.556998e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.814126e-12 (median) + 2.976505e-12  / - 1.125195e-12
sfh 0.055623 0 0 0 #avg: 0.00402198; avg_err: 0.00309985; sd: 0.12781; counts: 1701
sfh 0.060123 0 0 0 #avg: 0.0267193; avg_err: 0.00822308; sd: 0.339046; counts: 1701
sfh 0.062373 0 0 0 #avg: 0.0901417; avg_err: 0.0235352; sd: 0.970381; counts: 1701
sfh 0.064623 0 0 0 #avg: 0.176653; avg_err: 0.0433868; sd: 1.78888; counts: 1701
sfh 0.066873 0 0 0 #avg: 0.358173; avg_err: 0.153204; sd: 6.31677; counts: 1701
sfh 0.069123 0 0.0169394 0 #avg: 0.265162; avg_err: 0.037492; sd: 1.54583; counts: 1701
sfh 0.071373 0 0.122165 0 #avg: 0.378271; avg_err: 0.0565625; sd: 2.33213; counts: 1701
sfh 0.073623 0 0.269416 0 #avg: 0.598498; avg_err: 0.107391; sd: 4.42786; counts: 1701
sfh 0.075873 0 0.560876 0 #avg: 0.89236; avg_err: 0.209438; sd: 8.63533; counts: 1701
sfh 0.078123 0.0048483 0.839347 0.0048483 #avg: 1.17754; avg_err: 0.229491; sd: 9.46217; counts: 1701
sfh 0.080373 0.0328975 1.06365 0.0328975 #avg: 1.26396; avg_err: 0.199033; sd: 8.20635; counts: 1701
sfh 0.082623 0.083923 1.15135 0.083923 #avg: 1.08304; avg_err: 0.12025; sd: 4.95804; counts: 1701
sfh 0.085998 0.171892 1.66736 0.171892 #avg: 1.4499; avg_err: 0.121033; sd: 4.99032; counts: 1701
sfh 0.089373 0.277772 2.00345 0.277772 #avg: 1.85014; avg_err: 0.155824; sd: 6.42478; counts: 1701
sfh 0.092748 0.407394 2.63853 0.399157 #avg: 2.26281; avg_err: 0.161428; sd: 6.65583; counts: 1701
sfh 0.096123 0.554585 3.32002 0.528251 #avg: 2.98518; avg_err: 0.237556; sd: 9.79467; counts: 1701
sfh 0.099498 0.682979 3.78108 0.63256 #avg: 3.84683; avg_err: 0.369246; sd: 15.2244; counts: 1701
sfh 0.102873 0.844821 4.32901 0.759129 #avg: 4.79027; avg_err: 0.461685; sd: 19.0358; counts: 1701
sfh 0.106248 1.06516 6.00107 0.952706 #avg: 5.95442; avg_err: 0.588761; sd: 24.2752; counts: 1701
sfh 0.109623 1.27449 7.29072 1.12569 #avg: 6.92195; avg_err: 0.658143; sd: 27.1359; counts: 1701
sfh 0.112998 1.50228 8.38598 1.31217 #avg: 7.69746; avg_err: 0.67576; sd: 27.8623; counts: 1701
sfh 0.116373 1.77237 8.98383 1.54842 #avg: 8.17047; avg_err: 0.572789; sd: 23.6167; counts: 1701
sfh 0.119748 2.03687 10.4339 1.7671 #avg: 9.44578; avg_err: 0.642414; sd: 26.4874; counts: 1701
sfh 0.123123 2.44793 11.859 2.13907 #avg: 10.6813; avg_err: 0.731105; sd: 30.1442; counts: 1701
sfh 0.126498 2.93926 13.1993 2.55272 #avg: 12.6153; avg_err: 0.878752; sd: 36.2319; counts: 1701
sfh 0.129873 3.43451 15.157 2.97681 #avg: 14.844; avg_err: 1.45407; sd: 59.9528; counts: 1701
sfh 0.133248 3.79742 17.2343 3.27245 #avg: 16.7362; avg_err: 1.75483; sd: 72.3534; counts: 1701
sfh 0.136623 4.46561 19.3028 3.89436 #avg: 17.249; avg_err: 1.34895; sd: 55.6188; counts: 1701
sfh 0.141685 5.37422 21.8427 4.69533 #avg: 19.8372; avg_err: 1.37064; sd: 56.5131; counts: 1701
sfh 0.146748 6.56168 26.5232 5.68324 #avg: 21.6394; avg_err: 1.16193; sd: 47.9077; counts: 1701
sfh 0.15181 7.72094 31.2744 6.60867 #avg: 24.9632; avg_err: 1.30716; sd: 53.8955; counts: 1701
sfh 0.156873 8.94254 35.5884 7.52884 #avg: 28.7146; avg_err: 1.52121; sd: 62.7211; counts: 1701
sfh 0.161935 10.1209 41.1651 8.56999 #avg: 32.5764; avg_err: 1.71447; sd: 70.6895; counts: 1701
sfh 0.166998 11.2671 46.7334 9.6642 #avg: 36.3343; avg_err: 1.83372; sd: 75.6062; counts: 1701
sfh 0.17206 13.4098 54.8527 11.4348 #avg: 41.7428; avg_err: 2.08861; sd: 86.1156; counts: 1701
sfh 0.177123 14.9854 60.3744 13.0701 #avg: 47.4218; avg_err: 2.42116; sd: 99.827; counts: 1701
sfh 0.182185 17.3324 70.7833 15.412 #avg: 52.5625; avg_err: 2.59986; sd: 107.195; counts: 1701
sfh 0.187248 18.4 84.525 16.3395 #avg: 55.8409; avg_err: 2.48095; sd: 102.292; counts: 1701
sfh 0.19231 20.904 83.415 18.7297 #avg: 59.5143; avg_err: 2.56458; sd: 105.74; counts: 1701
sfh 0.197373 22.3242 92.1118 20.2385 #avg: 62.2549; avg_err: 2.67022; sd: 110.096; counts: 1701
sfh 0.202435 23.9611 96.6529 22.2923 #avg: 64.757; avg_err: 2.65636; sd: 109.524; counts: 1701
sfh 0.207498 26.7524 98.3886 25.4397 #avg: 67.0343; avg_err: 2.59648; sd: 107.056; counts: 1701
sfh 0.21256 27.8232 102.573 26.5955 #avg: 70.4842; avg_err: 2.71819; sd: 112.074; counts: 1701
sfh 0.217623 30.9748 110.888 30.2152 #avg: 74.0851; avg_err: 2.8437; sd: 117.249; counts: 1701
sfh 0.222685 35.7079 107.24 35.151 #avg: 76.7461; avg_err: 2.82297; sd: 116.394; counts: 1701
