#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.61667 - 2.78333
#HM   Stats: 1.822060e+13 (median) + 1.022060e+13  / - 4.739700e+12
#SM   Stats: 1.534810e+11 (median) + 1.375910e+11  / - 8.876400e+10
#VMP  Stats: 4.679300e+02 (median) + 7.334003e+01  / - 4.044000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.600392e-12 (median) + 4.413259e-12  / - 1.600029e-12
sfh 0.055623 0 0 0 #avg: 0.00752073; avg_err: 0.0027769; sd: 0.16703; counts: 3619
sfh 0.060123 0 0 0 #avg: 0.089719; avg_err: 0.018765; sd: 1.12871; counts: 3619
sfh 0.062373 0 0 0 #avg: 0.216873; avg_err: 0.0392721; sd: 2.36221; counts: 3619
sfh 0.064623 0 0 0 #avg: 0.397404; avg_err: 0.0627143; sd: 3.77226; counts: 3619
sfh 0.066873 0 0.113734 0 #avg: 0.598312; avg_err: 0.0764128; sd: 4.59621; counts: 3619
sfh 0.069123 0 0.351222 0 #avg: 0.742621; avg_err: 0.07637; sd: 4.59364; counts: 3619
sfh 0.071373 0 0.760488 0 #avg: 1.06633; avg_err: 0.126936; sd: 7.6352; counts: 3619
sfh 0.073623 0.0198342 1.29191 0.0198342 #avg: 1.40661; avg_err: 0.140339; sd: 8.44139; counts: 3619
sfh 0.075873 0.0847751 1.79481 0.0847751 #avg: 1.67399; avg_err: 0.118294; sd: 7.11534; counts: 3619
sfh 0.078123 0.199062 2.48568 0.199062 #avg: 2.08919; avg_err: 0.126069; sd: 7.58301; counts: 3619
sfh 0.080373 0.336134 2.74192 0.336134 #avg: 2.49798; avg_err: 0.139816; sd: 8.40991; counts: 3619
sfh 0.082623 0.510438 3.09924 0.508069 #avg: 2.49889; avg_err: 0.121666; sd: 7.31822; counts: 3619
sfh 0.085998 0.81896 4.14573 0.782553 #avg: 3.79076; avg_err: 0.250789; sd: 15.0849; counts: 3619
sfh 0.089373 1.15184 5.17391 1.05611 #avg: 4.60484; avg_err: 0.24567; sd: 14.777; counts: 3619
sfh 0.092748 1.48592 6.56103 1.30331 #avg: 5.92224; avg_err: 0.326966; sd: 19.667; counts: 3619
sfh 0.096123 1.89798 7.7968 1.64081 #avg: 7.02275; avg_err: 0.342563; sd: 20.6051; counts: 3619
sfh 0.099498 2.28995 9.32975 1.91952 #avg: 8.55169; avg_err: 0.404479; sd: 24.3294; counts: 3619
sfh 0.102873 2.81985 11.1823 2.35263 #avg: 10.6079; avg_err: 0.566821; sd: 34.0942; counts: 3619
sfh 0.106248 3.48264 12.5345 2.89107 #avg: 12.2965; avg_err: 0.617142; sd: 37.121; counts: 3619
sfh 0.109623 4.21321 15.0991 3.46024 #avg: 14.4288; avg_err: 0.753092; sd: 45.2983; counts: 3619
sfh 0.112998 4.83195 17.4917 3.90938 #avg: 16.6587; avg_err: 0.822772; sd: 49.4896; counts: 3619
sfh 0.116373 5.69992 19.3585 4.64341 #avg: 17.9599; avg_err: 0.729493; sd: 43.8789; counts: 3619
sfh 0.119748 6.54474 23.2263 5.30226 #avg: 20.1319; avg_err: 0.822182; sd: 49.4541; counts: 3619
sfh 0.123123 7.31236 26.7236 5.91367 #avg: 22.5865; avg_err: 0.930679; sd: 55.9802; counts: 3619
sfh 0.126498 8.56497 29.5782 7.03449 #avg: 25.8541; avg_err: 1.0979; sd: 66.0387; counts: 3619
sfh 0.129873 9.5262 33.1182 7.72135 #avg: 29.4654; avg_err: 1.21404; sd: 73.0241; counts: 3619
sfh 0.133248 10.8258 38.7429 8.74415 #avg: 33.2138; avg_err: 1.31612; sd: 79.1643; counts: 3619
