#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.78333 - 1.95
#HM   Stats: 5.219120e+10 (median) + 2.551470e+10  / - 2.644120e+10
#SM   Stats: 4.725110e+09 (median) + 2.085499e+10  / - 3.977704e+09
#VMP  Stats: 8.044000e+01 (median) + 4.180000e+00  / - 1.524001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.018144e-12 (median) + 1.012697e-11  / - 5.018144e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 29
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 29
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 29
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 29
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 29
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 29
sfh 0.071373 0 0 0 #avg: 0.000911579; avg_err: 0.000911579; sd: 0.00482362; counts: 29
sfh 0.073623 0 0 0 #avg: 0.00647145; avg_err: 0.00647145; sd: 0.0342437; counts: 29
sfh 0.075873 0 0 0 #avg: 0.00877899; avg_err: 0.00805613; sd: 0.042629; counts: 29
sfh 0.078123 0 0 0 #avg: 0.0106397; avg_err: 0.00721302; sd: 0.0381677; counts: 29
sfh 0.080373 0 0 0 #avg: 0.0351604; avg_err: 0.0252021; sd: 0.133357; counts: 29
sfh 0.082623 0 0 0 #avg: 0.0645045; avg_err: 0.0549243; sd: 0.290632; counts: 29
sfh 0.085998 0 0.0713473 0 #avg: 0.170747; avg_err: 0.125237; sd: 0.662693; counts: 29
sfh 0.089373 0 0.160219 0 #avg: 0.230002; avg_err: 0.143485; sd: 0.759254; counts: 29
sfh 0.092748 0 0.214847 0 #avg: 0.189609; avg_err: 0.107227; sd: 0.567393; counts: 29
sfh 0.096123 0.00571513 0.35685 0.00571513 #avg: 0.207914; avg_err: 0.0963845; sd: 0.510019; counts: 29
sfh 0.099498 0.0132898 0.359706 0.0132898 #avg: 0.199026; avg_err: 0.0826844; sd: 0.437525; counts: 29
sfh 0.102873 0.0172953 0.387445 0.0172953 #avg: 0.226656; avg_err: 0.0893822; sd: 0.472966; counts: 29
sfh 0.106248 0.0580637 0.665653 0.0580637 #avg: 0.263329; avg_err: 0.0894954; sd: 0.473565; counts: 29
sfh 0.109623 0.0788942 0.769574 0.0788942 #avg: 0.322369; avg_err: 0.111235; sd: 0.588603; counts: 29
sfh 0.112998 0.0976813 0.561614 0.0976813 #avg: 0.334119; avg_err: 0.118634; sd: 0.627752; counts: 29
sfh 0.116373 0.145125 0.471645 0.145125 #avg: 0.438179; avg_err: 0.189548; sd: 1.00299; counts: 29
sfh 0.119748 0.195864 0.574717 0.19548 #avg: 0.724484; avg_err: 0.380584; sd: 2.01386; counts: 29
sfh 0.123123 0.191398 1.35382 0.188958 #avg: 0.868184; avg_err: 0.404229; sd: 2.13898; counts: 29
sfh 0.126498 0.185078 2.678 0.183648 #avg: 1.28504; avg_err: 0.648894; sd: 3.43362; counts: 29
sfh 0.129873 0.160389 1.65575 0.159187 #avg: 1.06744; avg_err: 0.499915; sd: 2.6453; counts: 29
sfh 0.133248 0.167148 1.14483 0.164443 #avg: 0.700208; avg_err: 0.251585; sd: 1.33126; counts: 29
sfh 0.136623 0.190397 1.32875 0.179685 #avg: 0.645475; avg_err: 0.228884; sd: 1.21114; counts: 29
sfh 0.141685 0.236453 0.975537 0.22329 #avg: 0.618421; avg_err: 0.175894; sd: 0.930743; counts: 29
sfh 0.146748 0.307081 1.34789 0.287383 #avg: 0.599551; avg_err: 0.128112; sd: 0.677907; counts: 29
sfh 0.15181 0.330745 1.23108 0.304083 #avg: 0.889234; avg_err: 0.271989; sd: 1.43923; counts: 29
sfh 0.156873 0.262831 2.62172 0.238855 #avg: 1.3223; avg_err: 0.477044; sd: 2.52428; counts: 29
sfh 0.161935 0.231506 2.99846 0.212137 #avg: 2.1377; avg_err: 0.859572; sd: 4.54843; counts: 29
sfh 0.166998 0.318407 4.65686 0.304311 #avg: 2.32649; avg_err: 0.920996; sd: 4.87345; counts: 29
sfh 0.17206 0.355061 3.5862 0.329781 #avg: 2.0603; avg_err: 0.735982; sd: 3.89445; counts: 29
sfh 0.177123 0.295188 7.17133 0.269761 #avg: 2.35915; avg_err: 0.831064; sd: 4.39758; counts: 29
sfh 0.182185 0.451504 3.71435 0.398855 #avg: 1.71932; avg_err: 0.530438; sd: 2.80681; counts: 29
sfh 0.187248 0.52513 3.60783 0.466387 #avg: 1.90383; avg_err: 0.676276; sd: 3.57852; counts: 29
sfh 0.19231 0.498988 3.3615 0.41159 #avg: 2.32622; avg_err: 1.10572; sd: 5.85094; counts: 29
sfh 0.197373 0.666034 2.8282 0.551305 #avg: 2.27953; avg_err: 0.969108; sd: 5.12803; counts: 29
sfh 0.202435 1.01888 3.68924 0.967206 #avg: 2.26398; avg_err: 0.873883; sd: 4.62416; counts: 29
sfh 0.207498 0.925698 3.58236 0.846996 #avg: 2.43773; avg_err: 0.836106; sd: 4.42426; counts: 29
sfh 0.21256 0.701644 3.20314 0.640068 #avg: 1.88557; avg_err: 0.517259; sd: 2.73708; counts: 29
sfh 0.217623 0.535452 4.37273 0.488761 #avg: 2.00972; avg_err: 0.644736; sd: 3.41162; counts: 29
sfh 0.222685 0.493824 3.91236 0.444722 #avg: 2.09299; avg_err: 0.609926; sd: 3.22743; counts: 29
sfh 0.227748 0.626032 6.98674 0.581029 #avg: 2.45278; avg_err: 0.632279; sd: 3.3457; counts: 29
sfh 0.23281 0.762992 6.72837 0.708359 #avg: 2.94029; avg_err: 0.864429; sd: 4.57413; counts: 29
sfh 0.237873 0.786649 7.47268 0.710674 #avg: 4.58848; avg_err: 1.93891; sd: 10.2597; counts: 29
sfh 0.242935 0.906741 4.94045 0.824509 #avg: 5.92694; avg_err: 3.41477; sd: 18.0693; counts: 29
sfh 0.247998 1.7213 3.3572 1.65568 #avg: 4.35798; avg_err: 1.73405; sd: 9.17573; counts: 29
sfh 0.25306 1.09006 7.10952 1.01782 #avg: 9.91047; avg_err: 6.82808; sd: 36.1308; counts: 29
