#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.3158 3.09567e-05 2.05464e-06 114227 3129.67 0 0 0 0.304118 2.77853e-05 0.30188 0.0843335 0.079857 0.391477 2.14276e-05 0.396494 0.0549241 0.0612576 0.474118 7.33917e-06 0.478235 0.0134665 0.0204874 7332827
62.1114 3.83722e-06 1.21343e-06 174514 5720.52 0 0 0 0.247893 3.95147e-05 0.240745 0.0702707 0.0566589 0.364566 3.34481e-05 0.368096 0.0480645 0.0560102 0.471175 1.10088e-05 0.47453 0.0123006 0.0185915 2606052
78.7008 4.66574e-06 1.90477e-06 386095 12924.9 0 0 0 0.233397 5.22909e-05 0.227319 0.0632917 0.0519271 0.367788 4.53086e-05 0.371215 0.0459286 0.0537737 0.473345 1.36761e-05 0.476055 0.0111271 0.0161479 1285971
98.5574 1.36272e-05 4.54237e-06 1.12789e+06 32766.8 0 0 0 0.241845 7.36187e-05 0.236625 0.0630372 0.0531563 0.375425 5.95799e-05 0.378191 0.043518 0.0498213 0.475279 1.71878e-05 0.477585 0.0101697 0.0144695 660444
124.109 0.000122157 1.98154e-05 3.68354e+06 93516.9 0 0 0 0.264159 0.00011211 0.25932 0.0664495 0.0567224 0.396456 8.08588e-05 0.400026 0.0402179 0.0473635 0.481928 1.94825e-05 0.48384 0.00763282 0.0111726 311074
155.934 0.00283478 0.000141894 1.6484e+07 336713 0 0 0 0.299563 0.000166472 0.297786 0.0647711 0.0611504 0.422227 9.04252e-05 0.42449 0.0298501 0.0328051 0.485668 2.4096e-05 0.487091 0.00615323 0.00846797 140399
194.779 0.0229745 0.000669369 7.50095e+07 1.25064e+06 0 0 0 0.313385 0.000248341 0.312657 0.0555099 0.0540308 0.415223 0.000154968 0.416068 0.0337678 0.0330009 0.478222 7.63951e-05 0.482123 0.00949126 0.0153767 50099
242.73 0.115789 0.00313022 2.29658e+08 4.77892e+06 0 6.22628e+08 0 0.295615 0.000525442 0.294251 0.0552302 0.0511009 0.385929 0.000426716 0.386486 0.0444956 0.0422938 0.457582 0.000311631 0.466227 0.0191114 0.0378516 10450
307.387 0.443046 0.0121665 5.86482e+08 1.85759e+07 3.02082e+08 1.10684e+09 3.02082e+08 0.266812 0.00132965 0.264365 0.0545108 0.0508082 0.347727 0.0012362 0.34788 0.0506143 0.0490551 0.418012 0.00119438 0.425613 0.0417396 0.0576307 1668
390.76 0.632463 0.0208445 1.09916e+09 3.85923e+07 1.093e+09 9.3359e+08 1.093e+09 0.231425 0.00218743 0.227807 0.051277 0.0461121 0.302828 0.00219499 0.30164 0.0508217 0.0455187 0.366341 0.00215911 0.365993 0.0527551 0.0497742 536
495.71 0.646739 0.0353335 1.45258e+09 7.26669e+07 1.40892e+09 9.92473e+08 9.59173e+08 0.208249 0.00374761 0.19847 0.0548593 0.0388965 0.271863 0.00388742 0.270138 0.0447598 0.0478967 0.332322 0.00389385 0.328929 0.049967 0.0436231 184
612.299 0.690141 0.0552716 1.2033e+09 1.24813e+08 1.093e+09 1.0093e+09 1.093e+09 0.187882 0.00500625 0.184082 0.0427824 0.0368451 0.246604 0.00561562 0.247437 0.0465003 0.0442633 0.327272 0.00630331 0.331134 0.0461731 0.0595225 71
776.12 0.684211 0.109561 1.04283e+09 2.37053e+08 6.92559e+08 1.78299e+09 6.92559e+08 0.17903 0.00685683 0.183842 0.0214751 0.0358084 0.237974 0.00691248 0.23416 0.0381422 0.0238376 0.305897 0.00848008 0.301088 0.0319673 0.0325463 19
943.267 1 0 1.17693e+09 8.54373e+08 6.92559e+08 2.14568e+09 6.92559e+08 0.132844 0.0141331 0.129249 0.0296723 0.0188886 0.17789 0.0152551 0.187263 0.0110849 0.0392047 0.259079 0.0108766 0.251588 0.0289231 0.00645028 3
