#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM   Stats: 8.222060e+12 (median) + 4.413240e+12  / - 2.013240e+12
#SM   Stats: 1.209310e+11 (median) + 8.862600e+10  / - 5.586100e+10
#VMP  Stats: 3.004300e+02 (median) + 4.539999e+01  / - 3.020999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.410817e-11 (median) + 3.137170e-11  / - 1.117254e-11
sfh 0.055623 0 0 0 #avg: 1.71845e-05; avg_err: 1.62778e-05; sd: 0.00104825; counts: 4148
sfh 0.060123 0 0 0 #avg: 0.0143288; avg_err: 0.00575495; sd: 0.370602; counts: 4148
sfh 0.062373 0 0 0 #avg: 0.0225263; avg_err: 0.00899065; sd: 0.578973; counts: 4148
sfh 0.064623 0 0 0 #avg: 0.0576859; avg_err: 0.0233077; sd: 1.50095; counts: 4148
sfh 0.066873 0 0 0 #avg: 0.089288; avg_err: 0.035407; sd: 2.28011; counts: 4148
sfh 0.069123 0 0 0 #avg: 0.0944794; avg_err: 0.0158843; sd: 1.0229; counts: 4148
sfh 0.071373 0 0.00143687 0 #avg: 0.161661; avg_err: 0.023678; sd: 1.5248; counts: 4148
sfh 0.073623 0 0.0585929 0 #avg: 0.250327; avg_err: 0.0589111; sd: 3.79371; counts: 4148
sfh 0.075873 0 0.156508 0 #avg: 0.29723; avg_err: 0.0468731; sd: 3.0185; counts: 4148
sfh 0.078123 0 0.309853 0 #avg: 0.345924; avg_err: 0.0302392; sd: 1.94732; counts: 4148
sfh 0.080373 0 0.463775 0 #avg: 0.386509; avg_err: 0.0229271; sd: 1.47644; counts: 4148
sfh 0.082623 0.0203691 0.568638 0.0203691 #avg: 0.409679; avg_err: 0.0205448; sd: 1.32303; counts: 4148
