#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.11667 - 2.28333
#HM   Stats: 2.401470e+11 (median) + 1.476470e+11  / - 8.352901e+10
#SM   Stats: 1.864580e+09 (median) + 2.942410e+09  / - 9.889500e+08
#VMP  Stats: 1.467300e+02 (median) + 2.214000e+01  / - 1.187999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.362515e-09 (median) + 1.349631e-09  / - 6.634040e-10
sfh 0.055623 0 0 0 #avg: 1.77213e-05; avg_err: 1.22078e-05; sd: 0.00344052; counts: 79429
sfh 0.060123 0 0 0 #avg: 0.000259848; avg_err: 6.59886e-05; sd: 0.0185976; counts: 79429
sfh 0.062373 0 0 0 #avg: 0.00104302; avg_err: 0.000211357; sd: 0.0595666; counts: 79429
sfh 0.064623 0 0 0 #avg: 0.00308602; avg_err: 0.000573583; sd: 0.161653; counts: 79429
sfh 0.066873 0 0 0 #avg: 0.00581498; avg_err: 0.000890202; sd: 0.250885; counts: 79429
sfh 0.069123 0 0 0 #avg: 0.00888339; avg_err: 0.000885718; sd: 0.249622; counts: 79429
sfh 0.071373 0 0 0 #avg: 0.0144208; avg_err: 0.00179509; sd: 0.50591; counts: 79429
sfh 0.073623 0 0 0 #avg: 0.0188787; avg_err: 0.0010721; sd: 0.302151; counts: 79429
sfh 0.075873 0 0 0 #avg: 0.0274019; avg_err: 0.00127773; sd: 0.360102; counts: 79429
sfh 0.078123 0 0 0 #avg: 0.037859; avg_err: 0.00162523; sd: 0.458038; counts: 79429
sfh 0.080373 0 0 0 #avg: 0.0464484; avg_err: 0.00142831; sd: 0.402539; counts: 79429
sfh 0.082623 0 0.00351566 0 #avg: 0.0514594; avg_err: 0.00127497; sd: 0.359323; counts: 79429
sfh 0.085998 0 0.0324746 0 #avg: 0.0756356; avg_err: 0.00162012; sd: 0.456598; counts: 79429
sfh 0.089373 0 0.07399 0 #avg: 0.0946217; avg_err: 0.0016852; sd: 0.474941; counts: 79429
sfh 0.092748 0 0.121491 0 #avg: 0.114431; avg_err: 0.00209193; sd: 0.589567; counts: 79429
sfh 0.096123 0 0.169419 0 #avg: 0.13967; avg_err: 0.00227852; sd: 0.642153; counts: 79429
sfh 0.099498 0.00627158 0.205834 0.00627158 #avg: 0.163949; avg_err: 0.00252722; sd: 0.712245; counts: 79429
sfh 0.102873 0.0170456 0.23471 0.0170456 #avg: 0.191778; avg_err: 0.00315368; sd: 0.888802; counts: 79429
sfh 0.106248 0.0279135 0.259274 0.0279135 #avg: 0.218951; avg_err: 0.00308282; sd: 0.868832; counts: 79429
sfh 0.109623 0.0394494 0.292962 0.0394494 #avg: 0.247981; avg_err: 0.00332047; sd: 0.935808; counts: 79429
sfh 0.112998 0.0497076 0.326557 0.0497076 #avg: 0.279457; avg_err: 0.00356404; sd: 1.00445; counts: 79429
sfh 0.116373 0.0597216 0.364518 0.0597216 #avg: 0.315145; avg_err: 0.00388638; sd: 1.0953; counts: 79429
sfh 0.119748 0.0707945 0.412906 0.069442 #avg: 0.35675; avg_err: 0.00487532; sd: 1.37401; counts: 79429
sfh 0.123123 0.0831489 0.462629 0.0796572 #avg: 0.396465; avg_err: 0.00469368; sd: 1.32282; counts: 79429
sfh 0.126498 0.0952131 0.505785 0.0894263 #avg: 0.438638; avg_err: 0.00513532; sd: 1.44729; counts: 79429
sfh 0.129873 0.108391 0.562376 0.100117 #avg: 0.484074; avg_err: 0.00554401; sd: 1.56247; counts: 79429
sfh 0.133248 0.123395 0.618632 0.112246 #avg: 0.533143; avg_err: 0.00640656; sd: 1.80556; counts: 79429
sfh 0.136623 0.138882 0.689415 0.12463 #avg: 0.573408; avg_err: 0.00626119; sd: 1.76459; counts: 79429
sfh 0.141685 0.163867 0.782338 0.145182 #avg: 0.633164; avg_err: 0.0060572; sd: 1.7071; counts: 79429
sfh 0.146748 0.195493 0.872377 0.171465 #avg: 0.699917; avg_err: 0.00644859; sd: 1.81741; counts: 79429
sfh 0.15181 0.229164 0.968516 0.199631 #avg: 0.779223; avg_err: 0.00697005; sd: 1.96437; counts: 79429
sfh 0.156873 0.265917 1.08074 0.229695 #avg: 0.864045; avg_err: 0.00736852; sd: 2.07667; counts: 79429
sfh 0.161935 0.304929 1.19069 0.261557 #avg: 0.949685; avg_err: 0.00814363; sd: 2.29512; counts: 79429
sfh 0.166998 0.348872 1.31045 0.297709 #avg: 1.02284; avg_err: 0.00825159; sd: 2.32554; counts: 79429
sfh 0.17206 0.391873 1.38611 0.332929 #avg: 1.09469; avg_err: 0.00870411; sd: 2.45308; counts: 79429
sfh 0.177123 0.440012 1.46749 0.371088 #avg: 1.16877; avg_err: 0.00915509; sd: 2.58018; counts: 79429
sfh 0.182185 0.490975 1.55071 0.410005 #avg: 1.24085; avg_err: 0.00898284; sd: 2.53163; counts: 79429
sfh 0.187248 0.540243 1.62422 0.44978 #avg: 1.31612; avg_err: 0.00936655; sd: 2.63977; counts: 79429
sfh 0.19231 0.587162 1.69849 0.48313 #avg: 1.38056; avg_err: 0.00933023; sd: 2.62953; counts: 79429
sfh 0.197373 0.63733 1.74697 0.519726 #avg: 1.43406; avg_err: 0.00939577; sd: 2.64801; counts: 79429
sfh 0.202435 0.685874 1.79414 0.554529 #avg: 1.48979; avg_err: 0.00941752; sd: 2.65414; counts: 79429
sfh 0.207498 0.728647 1.85112 0.581969 #avg: 1.54479; avg_err: 0.00956311; sd: 2.69517; counts: 79429
sfh 0.21256 0.765441 1.90619 0.60204 #avg: 1.60193; avg_err: 0.00981368; sd: 2.76579; counts: 79429
sfh 0.217623 0.803889 1.95003 0.622547 #avg: 1.65138; avg_err: 0.00996171; sd: 2.80751; counts: 79429
sfh 0.222685 0.839711 1.97083 0.640329 #avg: 1.68926; avg_err: 0.0100424; sd: 2.83024; counts: 79429
sfh 0.227748 0.869435 1.9741 0.64777 #avg: 1.7275; avg_err: 0.0103322; sd: 2.91192; counts: 79429
sfh 0.23281 0.900117 2.01426 0.660833 #avg: 1.77642; avg_err: 0.0106763; sd: 3.0089; counts: 79429
sfh 0.237873 0.928451 2.05129 0.668251 #avg: 1.81448; avg_err: 0.0107991; sd: 3.04352; counts: 79429
sfh 0.242935 0.959033 2.07781 0.680741 #avg: 1.85398; avg_err: 0.01079; sd: 3.04094; counts: 79429
sfh 0.247998 0.97627 2.08649 0.680068 #avg: 1.87215; avg_err: 0.0108254; sd: 3.05093; counts: 79429
sfh 0.25306 0.998557 2.12132 0.685057 #avg: 1.9013; avg_err: 0.0108801; sd: 3.06634; counts: 79429
sfh 0.258123 1.01535 2.11823 0.686057 #avg: 1.9274; avg_err: 0.0110439; sd: 3.1125; counts: 79429
sfh 0.263185 1.02946 2.12973 0.684965 #avg: 1.94824; avg_err: 0.0112843; sd: 3.18025; counts: 79429
sfh 0.268248 1.04761 2.13527 0.689484 #avg: 1.96813; avg_err: 0.0113745; sd: 3.20566; counts: 79429
sfh 0.27331 1.05822 2.14917 0.688242 #avg: 1.98143; avg_err: 0.0113651; sd: 3.20304; counts: 79429
sfh 0.278373 1.06619 2.17809 0.688077 #avg: 2.00272; avg_err: 0.0113583; sd: 3.20111; counts: 79429
sfh 0.283435 1.06457 2.17201 0.678785 #avg: 2.00673; avg_err: 0.011198; sd: 3.15593; counts: 79429
sfh 0.288498 1.06836 2.21187 0.674059 #avg: 2.02456; avg_err: 0.0112791; sd: 3.17879; counts: 79429
sfh 0.29356 1.06605 2.2333 0.663778 #avg: 2.03234; avg_err: 0.0111597; sd: 3.14513; counts: 79429
sfh 0.298623 1.07762 2.26436 0.669443 #avg: 2.05692; avg_err: 0.0112263; sd: 3.1639; counts: 79429
sfh 0.303685 1.08516 2.28568 0.666352 #avg: 2.08506; avg_err: 0.0116303; sd: 3.27775; counts: 79429
sfh 0.308748 1.09814 2.31213 0.671483 #avg: 2.10876; avg_err: 0.0115679; sd: 3.26019; counts: 79429
sfh 0.31381 1.10833 2.38062 0.673563 #avg: 2.146; avg_err: 0.0118328; sd: 3.33484; counts: 79429
sfh 0.318873 1.11876 2.44058 0.675024 #avg: 2.19132; avg_err: 0.0124659; sd: 3.51325; counts: 79429
sfh 0.323935 1.13509 2.47701 0.685452 #avg: 2.23823; avg_err: 0.0129624; sd: 3.6532; counts: 79429
sfh 0.328997 1.14956 2.56384 0.691401 #avg: 2.29638; avg_err: 0.013364; sd: 3.76637; counts: 79429
sfh 0.33406 1.17067 2.64132 0.702845 #avg: 2.37211; avg_err: 0.0139316; sd: 3.92635; counts: 79429
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 79429
iclh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 79429
iclh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 79429
iclh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 79429
iclh 0.066873 0 0 0 #avg: 3.13081e-07; avg_err: 3.13081e-07; sd: 8.82355e-05; counts: 79429
iclh 0.069123 0 0 0 #avg: 6.63963e-06; avg_err: 4.60836e-06; sd: 0.00129877; counts: 79429
iclh 0.071373 0 0 0 #avg: 1.04544e-05; avg_err: 6.50284e-06; sd: 0.00183269; counts: 79429
iclh 0.073623 0 0 0 #avg: 1.65751e-05; avg_err: 8.28324e-06; sd: 0.00233446; counts: 79429
iclh 0.075873 0 0 0 #avg: 1.93077e-05; avg_err: 6.21548e-06; sd: 0.00175171; counts: 79429
iclh 0.078123 0 0 0 #avg: 3.43761e-05; avg_err: 1.34936e-05; sd: 0.0038029; counts: 79429
iclh 0.080373 0 0 0 #avg: 6.39056e-05; avg_err: 2.43226e-05; sd: 0.00685482; counts: 79429
iclh 0.082623 0 0 0 #avg: 7.95989e-05; avg_err: 1.58822e-05; sd: 0.00447609; counts: 79429
iclh 0.085998 0 0 0 #avg: 0.000137248; avg_err: 2.26495e-05; sd: 0.00638331; counts: 79429
iclh 0.089373 0 0 0 #avg: 0.000235691; avg_err: 3.56444e-05; sd: 0.0100457; counts: 79429
iclh 0.092748 0 0 0 #avg: 0.000282769; avg_err: 2.8891e-05; sd: 0.00814233; counts: 79429
iclh 0.096123 0 0 0 #avg: 0.000425141; avg_err: 4.40495e-05; sd: 0.0124145; counts: 79429
iclh 0.099498 0 0 0 #avg: 0.000594727; avg_err: 6.93519e-05; sd: 0.0195454; counts: 79429
iclh 0.102873 0 0 0 #avg: 0.000799041; avg_err: 0.000164083; sd: 0.0462436; counts: 79429
iclh 0.106248 0 0 0 #avg: 0.000772681; avg_err: 7.5585e-05; sd: 0.0213021; counts: 79429
iclh 0.109623 0 0 0 #avg: 0.000843131; avg_err: 6.51852e-05; sd: 0.0183711; counts: 79429
iclh 0.112998 0 0 0 #avg: 0.000903568; avg_err: 5.87165e-05; sd: 0.0165481; counts: 79429
iclh 0.116373 0 0 0 #avg: 0.00098632; avg_err: 9.1698e-05; sd: 0.0258432; counts: 79429
iclh 0.119748 0 0 0 #avg: 0.00101473; avg_err: 8.27589e-05; sd: 0.0233239; counts: 79429
iclh 0.123123 0 0 0 #avg: 0.0011; avg_err: 0.000118642; sd: 0.0334369; counts: 79429
iclh 0.126498 0 0 0 #avg: 0.00109413; avg_err: 9.75778e-05; sd: 0.0275003; counts: 79429
iclh 0.129873 0 0 0 #avg: 0.00110028; avg_err: 8.93745e-05; sd: 0.0251884; counts: 79429
iclh 0.133248 0 0 0 #avg: 0.00114499; avg_err: 0.000103894; sd: 0.0292805; counts: 79429
iclh 0.136623 0 0 0 #avg: 0.00113574; avg_err: 0.000100401; sd: 0.028296; counts: 79429
iclh 0.141685 0 0 0 #avg: 0.0011692; avg_err: 9.50028e-05; sd: 0.0267746; counts: 79429
iclh 0.146748 0 0 0 #avg: 0.00125604; avg_err: 0.000126824; sd: 0.0357427; counts: 79429
iclh 0.15181 0 0 0 #avg: 0.00117263; avg_err: 0.000103812; sd: 0.0292574; counts: 79429
iclh 0.156873 0 0 0 #avg: 0.00115829; avg_err: 0.000109681; sd: 0.0309115; counts: 79429
iclh 0.161935 0 0 0 #avg: 0.00128168; avg_err: 0.000175176; sd: 0.0493698; counts: 79429
iclh 0.166998 0 0 0 #avg: 0.00123819; avg_err: 0.000130438; sd: 0.0367614; counts: 79429
iclh 0.17206 0 0 0 #avg: 0.00118621; avg_err: 0.000148669; sd: 0.0418994; counts: 79429
iclh 0.177123 0 0 0 #avg: 0.0011853; avg_err: 0.000146413; sd: 0.0412635; counts: 79429
iclh 0.182185 0 0 0 #avg: 0.00112437; avg_err: 0.000145299; sd: 0.0409495; counts: 79429
iclh 0.187248 0 0 0 #avg: 0.00108331; avg_err: 0.000142728; sd: 0.0402249; counts: 79429
iclh 0.19231 0 0 0 #avg: 0.00101995; avg_err: 0.000119408; sd: 0.0336526; counts: 79429
iclh 0.197373 0 0 0 #avg: 0.000973996; avg_err: 0.000121344; sd: 0.0341984; counts: 79429
iclh 0.202435 0 0 0 #avg: 0.00092749; avg_err: 0.000124323; sd: 0.035038; counts: 79429
