#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
6.50813e+07 1 0 1.38847e+09 9.38725e+08 2.3272e+09 0 1.87745e+09 0.172326 0.0187827 0.191108 0 0.0375655 0.182589 0.0170841 0.199673 0 0.0341681 0.285009 0.024666 0.309675 0 0.049332 2
1.68945e+08 1 0 1.69501e+09 8.14662e+08 6.92559e+08 3.7637e+09 6.92559e+08 0.230722 0.0522978 0.192328 0.255157 0.0886401 0.277004 0.0563232 0.291099 0.162757 0.165379 0.322105 0.0611323 0.450939 0.010494 0.314448 6
2.40192e+08 1 0 1.34723e+09 1.34723e+09 2.69447e+09 0 2.69447e+09 0.17408 0.0164151 0.190495 0 0.0328302 0.271655 0.0700385 0.341693 0 0.140077 0.366795 0.0638279 0.430623 0 0.127656 2
4.15025e+08 1 0 1.50346e+09 6.28728e+08 5.30876e+08 2.72741e+09 5.30876e+08 0.254372 0.0344861 0.274823 0.0195072 0.118372 0.329165 0.0421542 0.349078 0.095012 0.140401 0.385642 0.0337061 0.437522 0.0278317 0.134277 7
6.23231e+08 1 0 1.53224e+09 3.06487e+08 1.33034e+09 1.78988e+09 1.33034e+09 0.207265 0.0115922 0.203949 0.0795217 0.0644977 0.305413 0.0168783 0.308314 0.0821693 0.114997 0.367642 0.0188381 0.406512 0.0559115 0.17852 24
1.00634e+09 1 0 1.15233e+09 1.88915e+08 6.92559e+08 1.92936e+09 6.92559e+08 0.212609 0.0104805 0.212092 0.0797441 0.0808616 0.311953 0.0139309 0.320558 0.0898867 0.108061 0.38918 0.0131716 0.423794 0.0433288 0.127944 44
1.62685e+09 1 0 1.26293e+09 9.88671e+07 1.093e+09 1.38255e+09 1.093e+09 0.211254 0.00604424 0.196812 0.0925345 0.0571129 0.308465 0.00676517 0.314613 0.0799661 0.105771 0.382107 0.00736033 0.414928 0.0494649 0.128078 136
2.57226e+09 1 0 1.3053e+09 7.00765e+07 1.01337e+09 1.53557e+09 1.01337e+09 0.219903 0.00379108 0.219414 0.0616953 0.0640561 0.31795 0.00485348 0.324568 0.071995 0.0931606 0.392796 0.00465137 0.411959 0.0507347 0.0991795 257
4.08578e+09 1 0 1.31445e+09 5.22026e+07 1.093e+09 1.45595e+09 1.093e+09 0.222376 0.00304323 0.216045 0.0735483 0.058673 0.3236 0.00361539 0.332963 0.0722446 0.0937483 0.391231 0.00340752 0.412404 0.052387 0.101219 492
6.39136e+09 1 0 1.20443e+09 3.34671e+07 1.01337e+09 1.31382e+09 1.01337e+09 0.233709 0.00216304 0.228213 0.0751978 0.0652364 0.33523 0.00241422 0.3507 0.0607811 0.100868 0.398263 0.00224546 0.41752 0.046906 0.0975224 954
1.02458e+10 1 0 1.18795e+09 2.34366e+07 1.01337e+09 1.16426e+09 1.01337e+09 0.238707 0.00156983 0.233033 0.0770063 0.0616637 0.336033 0.00170103 0.347794 0.0623727 0.0951539 0.397956 0.00159774 0.41484 0.0498347 0.0918579 1772
1.61975e+10 1 0 1.18702e+09 1.76808e+07 1.01337e+09 1.16426e+09 1.01337e+09 0.245886 0.00121304 0.240801 0.076373 0.0623476 0.339459 0.00127544 0.349835 0.0626066 0.0901277 0.396987 0.00120022 0.412539 0.0498551 0.0864838 3006
2.54737e+10 0.999786 0.00021427 1.16786e+09 1.34984e+07 1.01337e+09 1.08892e+09 1.01337e+09 0.251483 0.000959423 0.246416 0.0742075 0.0621369 0.340695 0.000960825 0.349684 0.0595151 0.0790637 0.396905 0.000908862 0.409743 0.0490938 0.0796157 4667
4.02221e+10 0.999704 0.000209312 1.13836e+09 1.07057e+07 1.01337e+09 1.01321e+09 1.01337e+09 0.255849 0.000759334 0.252538 0.068506 0.0613579 0.340544 0.000741042 0.348559 0.0544294 0.0721055 0.395313 0.000716892 0.406915 0.047801 0.0747721 6756
6.3252e+10 0.999746 0.000179344 1.14914e+09 9.78621e+06 1.01337e+09 1.01321e+09 1.01337e+09 0.254722 0.000670072 0.252488 0.0636671 0.059921 0.334676 0.000653048 0.34163 0.0519536 0.0696194 0.390718 0.000640015 0.399299 0.0497723 0.0691544 7885
9.94231e+10 1 0 1.1916e+09 1.01708e+07 1.093e+09 1.0093e+09 1.093e+09 0.24824 0.000647632 0.245861 0.0588085 0.0550812 0.323573 0.000638574 0.328065 0.0509026 0.0622355 0.381448 0.000644022 0.387993 0.0510764 0.0637846 7342
1.55638e+11 0.999808 0.000192049 1.26285e+09 1.20316e+07 1.17237e+09 1.00526e+09 7.22627e+08 0.23883 0.000741671 0.237174 0.0565391 0.053465 0.308382 0.000740293 0.312273 0.0497981 0.0599636 0.369372 0.000742689 0.374501 0.050559 0.0616479 5207
2.41875e+11 1 0 1.37847e+09 1.70617e+07 1.33034e+09 9.96854e+08 7.99465e+08 0.2217 0.00098466 0.217115 0.0556424 0.0461337 0.287058 0.00102211 0.286663 0.0539148 0.0533628 0.351535 0.00103997 0.353127 0.0554199 0.0584787 2595
3.74074e+11 1 0 1.49722e+09 3.0852e+07 1.48721e+09 9.88339e+08 9.56335e+08 0.205002 0.00155663 0.199255 0.05336 0.0411818 0.265265 0.00168743 0.261642 0.0574169 0.046564 0.331526 0.00171093 0.328723 0.0592932 0.0490426 888
5.83561e+11 1 0 1.58487e+09 6.7911e+07 1.56521e+09 9.10338e+08 7.92119e+08 0.181616 0.00286942 0.174839 0.0436483 0.0227439 0.238499 0.0031377 0.237268 0.0319367 0.0359977 0.311063 0.00333944 0.311075 0.0380943 0.0418142 152
8.85361e+11 1 0 1.83414e+09 1.76655e+08 2.10229e+09 5.92175e+08 1.57142e+09 0.167294 0.00430248 0.171231 0.0217155 0.0299452 0.219701 0.00536914 0.220614 0.0317225 0.036108 0.293794 0.00702644 0.290022 0.0300515 0.0330232 25
