#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.61667 - 2.78333
#HM   Stats: 3.300000e+13 (median) + 1.792650e+13  / - 9.941199e+12
#SM   Stats: 2.183050e+11 (median) + 1.585640e+11  / - 9.588700e+10
#VMP  Stats: 4.659800e+02 (median) + 6.680002e+01  / - 3.960001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.893946e-11 (median) + 1.947005e-11  / - 7.304505e-12
sfh 0.055623 0 0 0 #avg: 3.56288e-06; avg_err: 3.56288e-06; sd: 8.49879e-05; counts: 570
sfh 0.060123 0 0 0 #avg: 0.0492644; avg_err: 0.0306963; sd: 0.73222; counts: 570
sfh 0.062373 0 0 0 #avg: 0.0922313; avg_err: 0.0348183; sd: 0.830545; counts: 570
sfh 0.064623 0 0 0 #avg: 0.186176; avg_err: 0.0641386; sd: 1.52994; counts: 570
sfh 0.066873 0 0.0866978 0 #avg: 0.373359; avg_err: 0.0818039; sd: 1.95133; counts: 570
sfh 0.069123 0 0.296459 0 #avg: 0.530674; avg_err: 0.122766; sd: 2.92843; counts: 570
sfh 0.071373 0 0.717331 0 #avg: 0.655508; avg_err: 0.115962; sd: 2.76612; counts: 570
sfh 0.073623 0.0247122 1.11048 0.0247122 #avg: 0.879142; avg_err: 0.145577; sd: 3.47256; counts: 570
sfh 0.075873 0.0954226 1.77241 0.0954226 #avg: 1.24062; avg_err: 0.174485; sd: 4.16212; counts: 570
sfh 0.078123 0.22389 2.08356 0.22389 #avg: 1.48043; avg_err: 0.156969; sd: 3.74429; counts: 570
sfh 0.080373 0.393683 2.45322 0.393683 #avg: 1.98712; avg_err: 0.232399; sd: 5.54358; counts: 570
sfh 0.082623 0.59873 2.57387 0.575525 #avg: 2.04021; avg_err: 0.200982; sd: 4.79418; counts: 570
sfh 0.085998 1.04466 3.40207 0.969756 #avg: 2.88173; avg_err: 0.261898; sd: 6.24725; counts: 570
sfh 0.089373 1.27742 4.05198 1.10128 #avg: 3.49311; avg_err: 0.319261; sd: 7.61556; counts: 570
sfh 0.092748 1.63855 5.0658 1.30562 #avg: 4.07485; avg_err: 0.343992; sd: 8.20548; counts: 570
sfh 0.096123 2.08479 6.17315 1.63454 #avg: 5.21344; avg_err: 0.43394; sd: 10.3511; counts: 570
sfh 0.099498 2.52152 7.38601 1.89737 #avg: 6.7823; avg_err: 0.783451; sd: 18.6882; counts: 570
sfh 0.102873 3.15148 7.86012 2.39153 #avg: 7.75532; avg_err: 0.746844; sd: 17.815; counts: 570
sfh 0.106248 3.87742 8.71818 2.9283 #avg: 9.07076; avg_err: 0.844874; sd: 20.1534; counts: 570
sfh 0.109623 4.484 11.5296 3.4099 #avg: 10.7656; avg_err: 0.884468; sd: 21.0978; counts: 570
sfh 0.112998 5.11182 13.2517 3.72874 #avg: 12.2133; avg_err: 0.984291; sd: 23.479; counts: 570
sfh 0.116373 5.98406 15.2027 4.46279 #avg: 13.8596; avg_err: 1.04778; sd: 24.9935; counts: 570
sfh 0.119748 6.58389 16.5297 4.82268 #avg: 15.7855; avg_err: 1.195; sd: 28.5051; counts: 570
sfh 0.123123 7.31556 18.0635 5.30344 #avg: 18.3583; avg_err: 1.51652; sd: 36.1748; counts: 570
sfh 0.126498 8.79959 19.1396 6.54801 #avg: 21.5912; avg_err: 1.96137; sd: 46.786; counts: 570
sfh 0.129873 9.50975 22.8582 6.90148 #avg: 24.4001; avg_err: 2.73797; sd: 65.3109; counts: 570
sfh 0.133248 10.0916 24.8519 7.18568 #avg: 25.6746; avg_err: 2.78631; sd: 66.4638; counts: 570
sfh 0.136623 11.2958 29.7656 7.90743 #avg: 27.7399; avg_err: 2.37813; sd: 56.7271; counts: 570
sfh 0.141685 12.5565 34.47 8.57438 #avg: 32.4362; avg_err: 2.49127; sd: 59.426; counts: 570
sfh 0.146748 16.22 39.1911 11.7169 #avg: 37.6294; avg_err: 3.36857; sd: 80.353; counts: 570
sfh 0.15181 17.6889 44.6216 12.8871 #avg: 41.6605; avg_err: 3.51525; sd: 83.8518; counts: 570
sfh 0.156873 20.0145 51.6049 14.4269 #avg: 47.5772; avg_err: 3.69161; sd: 88.0586; counts: 570
sfh 0.161935 23.1417 55.5806 16.7466 #avg: 50.4884; avg_err: 3.64093; sd: 86.8498; counts: 570
