#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM   Stats: 7.361760e+12 (median) + 3.508840e+12  / - 1.358820e+12
#SM   Stats: 1.818240e+11 (median) + 1.353680e+11  / - 8.892200e+10
#VMP  Stats: 4.137600e+02 (median) + 5.988998e+01  / - 3.224002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.183317e-10 (median) + 1.244040e-09  / - 3.048776e-10
sfh 0.055623 0 0 0 #avg: 0.00560756; avg_err: 0.00558145; sd: 0.182915; counts: 1075
sfh 0.060123 0 0 0 #avg: 0.0574847; avg_err: 0.0360991; sd: 1.18304; counts: 1075
sfh 0.062373 0 0 0 #avg: 0.228618; avg_err: 0.101587; sd: 3.32921; counts: 1075
sfh 0.064623 0 0 0 #avg: 0.271666; avg_err: 0.118842; sd: 3.89467; counts: 1075
sfh 0.066873 0 0 0 #avg: 0.347972; avg_err: 0.105246; sd: 3.44913; counts: 1075
sfh 0.069123 0 0.122237 0 #avg: 0.420481; avg_err: 0.0773426; sd: 2.53467; counts: 1075
sfh 0.071373 0 0.363211 0 #avg: 0.54308; avg_err: 0.077147; sd: 2.52826; counts: 1075
sfh 0.073623 0 0.675464 0 #avg: 0.690493; avg_err: 0.0772495; sd: 2.53162; counts: 1075
sfh 0.075873 0.0145702 1.14369 0.0145702 #avg: 0.897823; avg_err: 0.0910213; sd: 2.98294; counts: 1075
sfh 0.078123 0.0484387 1.69942 0.0484387 #avg: 1.16858; avg_err: 0.111038; sd: 3.63892; counts: 1075
sfh 0.080373 0.111157 1.99944 0.111157 #avg: 1.76178; avg_err: 0.215895; sd: 7.07529; counts: 1075
sfh 0.082623 0.235047 2.34814 0.235047 #avg: 1.72354; avg_err: 0.144654; sd: 4.7406; counts: 1075
sfh 0.085998 0.479431 3.05741 0.479431 #avg: 2.65577; avg_err: 0.244438; sd: 8.0107; counts: 1075
