#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 13.25 - 13.75
#HM   Stats: 2.627940e+13 (median) + 2.067650e+13  / - 5.499999e+12
#SM   Stats: 1.495530e+11 (median) + 1.027470e+11  / - 9.747470e+10
#VMP  Stats: 5.431300e+02 (median) + 7.127002e+01  / - 5.255002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.503690e-11 (median) + 6.911067e-12  / - 4.128953e-12
sfh 0.055623 0 0 0 #avg: 0.0183498; avg_err: 0.0183498; sd: 0.0799847; counts: 20
sfh 0.060123 0 0 0 #avg: 0.0605785; avg_err: 0.0605785; sd: 0.264056; counts: 20
sfh 0.062373 0 0 0 #avg: 0.310994; avg_err: 0.298948; sd: 1.30308; counts: 20
sfh 0.064623 0 0 0 #avg: 0.496463; avg_err: 0.453585; sd: 1.97713; counts: 20
sfh 0.066873 0 0.153873 0 #avg: 0.366279; avg_err: 0.3252; sd: 1.41751; counts: 20
sfh 0.069123 0 0.302826 0 #avg: 0.241087; avg_err: 0.176166; sd: 0.767891; counts: 20
sfh 0.071373 0 0.929289 0 #avg: 0.400938; avg_err: 0.162512; sd: 0.708375; counts: 20
sfh 0.073623 0.0285389 1.71885 0.0285389 #avg: 1.27765; avg_err: 0.829596; sd: 3.61613; counts: 20
sfh 0.075873 0.083091 2.95061 0.083091 #avg: 0.962591; avg_err: 0.333071; sd: 1.45182; counts: 20
sfh 0.078123 0.0850453 2.46054 0.0850453 #avg: 1.68536; avg_err: 0.821089; sd: 3.57905; counts: 20
sfh 0.080373 0.190539 2.1995 0.190539 #avg: 1.37499; avg_err: 0.512919; sd: 2.23576; counts: 20
sfh 0.082623 0.358612 3.28261 0.358612 #avg: 1.57289; avg_err: 0.595578; sd: 2.59606; counts: 20
sfh 0.085998 0.451875 3.30028 0.451875 #avg: 2.88553; avg_err: 1.15282; sd: 5.02502; counts: 20
sfh 0.089373 0.774417 7.08556 0.748033 #avg: 5.57545; avg_err: 3.32513; sd: 14.4939; counts: 20
sfh 0.092748 1.98359 7.81301 1.79743 #avg: 6.25568; avg_err: 2.81323; sd: 12.2626; counts: 20
sfh 0.096123 1.8507 5.47817 1.56797 #avg: 9.2876; avg_err: 4.81892; sd: 21.0052; counts: 20
sfh 0.099498 1.69484 6.32978 1.37712 #avg: 9.11213; avg_err: 3.7185; sd: 16.2086; counts: 20
sfh 0.102873 1.97374 11.393 1.69618 #avg: 8.28491; avg_err: 3.20413; sd: 13.9665; counts: 20
sfh 0.106248 1.32022 10.5353 0.954435 #avg: 7.46252; avg_err: 2.71553; sd: 11.8367; counts: 20
sfh 0.109623 1.82889 14.863 1.45654 #avg: 8.53538; avg_err: 2.7697; sd: 12.0728; counts: 20
sfh 0.112998 2.64211 18.7957 2.37083 #avg: 9.97044; avg_err: 3.55491; sd: 15.4955; counts: 20
sfh 0.116373 2.52181 19.635 2.26428 #avg: 10.3055; avg_err: 3.36852; sd: 14.683; counts: 20
sfh 0.119748 3.2867 30.3017 2.97423 #avg: 11.7395; avg_err: 3.31275; sd: 14.4399; counts: 20
sfh 0.123123 6.00637 29.96 5.73978 #avg: 19.8491; avg_err: 7.51711; sd: 32.7663; counts: 20
sfh 0.126498 7.7685 18.6981 7.40914 #avg: 28.6007; avg_err: 13.8029; sd: 60.1654; counts: 20
sfh 0.129873 6.5526 30.8592 6.28385 #avg: 54.6922; avg_err: 30.1007; sd: 131.206; counts: 20
sfh 0.133248 9.70133 25.3995 9.27941 #avg: 78.1117; avg_err: 51.1455; sd: 222.938; counts: 20
sfh 0.136623 14.4064 39.7637 14.0274 #avg: 76.1033; avg_err: 46.8316; sd: 204.134; counts: 20
sfh 0.141685 14.8901 41.8379 14.4877 #avg: 59.0157; avg_err: 34.2369; sd: 149.235; counts: 20
sfh 0.146748 18.1613 40.4039 17.5315 #avg: 47.0444; avg_err: 24.0019; sd: 104.622; counts: 20
sfh 0.15181 19.7917 48.17 18.8108 #avg: 37.7654; avg_err: 10.157; sd: 44.2734; counts: 20
sfh 0.156873 27.7062 33.7522 26.2657 #avg: 68.8007; avg_err: 35.2974; sd: 153.858; counts: 20
sfh 0.161935 40.2762 30.9915 38.1364 #avg: 90.0721; avg_err: 46.0103; sd: 200.554; counts: 20
sfh 0.166998 36.07 46.1807 34.5183 #avg: 115.292; avg_err: 58.7897; sd: 256.258; counts: 20
sfh 0.17206 33.0612 66.013 31.7284 #avg: 111.367; avg_err: 50.212; sd: 218.869; counts: 20
sfh 0.177123 48.8783 69.9927 47.6652 #avg: 91.5369; avg_err: 33.8153; sd: 147.397; counts: 20
sfh 0.182185 70.2874 20.6061 68.8732 #avg: 93.5331; avg_err: 30.165; sd: 131.486; counts: 20
sfh 0.187248 89.7911 69.2799 88.0832 #avg: 124.938; avg_err: 50.7203; sd: 221.084; counts: 20
sfh 0.19231 95.3053 80.1337 93.5656 #avg: 177.079; avg_err: 85.4604; sd: 372.513; counts: 20
sfh 0.197373 90.8202 120.724 87.4344 #avg: 173.935; avg_err: 74.9603; sd: 326.745; counts: 20
sfh 0.202435 107.213 184.835 104.186 #avg: 168.423; avg_err: 63.6647; sd: 277.508; counts: 20
sfh 0.207498 79.7506 195.529 78.5766 #avg: 151.164; avg_err: 51.3806; sd: 223.963; counts: 20
sfh 0.21256 50.0964 203.216 47.8105 #avg: 136.156; avg_err: 42.0278; sd: 183.195; counts: 20
sfh 0.217623 51.022 218.344 49.6534 #avg: 153.697; avg_err: 55.9016; sd: 243.67; counts: 20
sfh 0.222685 64.3829 231.931 62.0286 #avg: 142.499; avg_err: 47.349; sd: 206.389; counts: 20
sfh 0.227748 52.8798 249.762 50.504 #avg: 135.182; avg_err: 43.9032; sd: 191.369; counts: 20
sfh 0.23281 52.6236 216.52 50.8414 #avg: 133.627; avg_err: 40.2107; sd: 175.274; counts: 20
sfh 0.237873 83.5209 155.49 82.1126 #avg: 126.234; avg_err: 35.1457; sd: 153.197; counts: 20
sfh 0.242935 85.9836 184.184 85.1167 #avg: 116.599; avg_err: 26.9423; sd: 117.439; counts: 20
sfh 0.247998 119.217 65.635 118.765 #avg: 111.916; avg_err: 29.0808; sd: 126.76; counts: 20
sfh 0.25306 53.3266 127.409 52.7609 #avg: 95.001; avg_err: 27.1288; sd: 118.252; counts: 20
sfh 0.258123 7.05066 193.808 6.48639 #avg: 82.4305; avg_err: 33.9533; sd: 147.999; counts: 20
sfh 0.263185 25.6137 184.802 23.3294 #avg: 83.2431; avg_err: 30.0994; sd: 131.2; counts: 20
sfh 0.268248 16.9957 183.164 14.5778 #avg: 88.4701; avg_err: 28.7009; sd: 125.105; counts: 20
sfh 0.27331 16.7113 199.134 15.5471 #avg: 79.4987; avg_err: 24.6794; sd: 107.575; counts: 20
sfh 0.278373 37.4546 188.628 35.3355 #avg: 82.088; avg_err: 23.4598; sd: 102.259; counts: 20
sfh 0.283435 40.943 166.558 39.938 #avg: 81.832; avg_err: 22.9163; sd: 99.8897; counts: 20
sfh 0.288498 46.7447 151.853 45.6951 #avg: 72.7064; avg_err: 20.4849; sd: 89.2916; counts: 20
sfh 0.29356 36.5005 153.022 35.3113 #avg: 65.5681; avg_err: 19.0847; sd: 83.1882; counts: 20
sfh 0.298623 16.7204 116.061 16.1787 #avg: 50.9957; avg_err: 15.254; sd: 66.4904; counts: 20
sfh 0.303685 20.9442 77.7536 20.497 #avg: 47.1914; avg_err: 16.4169; sd: 71.5598; counts: 20
sfh 0.308748 24.3789 106.473 23.7889 #avg: 55.6725; avg_err: 18.7254; sd: 81.622; counts: 20
sfh 0.31381 19.799 67.0071 19.0228 #avg: 43.6243; avg_err: 15.0257; sd: 65.4954; counts: 20
sfh 0.318873 18.6527 83.4933 17.9983 #avg: 43.6468; avg_err: 15.7587; sd: 68.6906; counts: 20
sfh 0.323935 20.9554 73.8044 20.3239 #avg: 39.7697; avg_err: 12.6401; sd: 55.0971; counts: 20
sfh 0.328997 10.5932 103.544 10.1157 #avg: 44.0586; avg_err: 14.9269; sd: 65.0649; counts: 20
sfh 0.33406 11.8155 103.059 11.4 #avg: 38.8189; avg_err: 11.1274; sd: 48.503; counts: 20
sfh 0.339122 12.2029 49.2002 11.7679 #avg: 32.6638; avg_err: 9.11773; sd: 39.7432; counts: 20
sfh 0.344185 9.29632 30.6468 8.95683 #avg: 21.76; avg_err: 7.37642; sd: 32.1531; counts: 20
sfh 0.349247 7.36537 35.9387 7.03968 #avg: 18.1008; avg_err: 6.07367; sd: 26.4745; counts: 20
sfh 0.35431 8.51873 35.4263 8.20889 #avg: 19.3781; avg_err: 6.13914; sd: 26.7599; counts: 20
sfh 0.359372 3.42504 27.3468 3.09817 #avg: 15.3595; avg_err: 5.76821; sd: 25.143; counts: 20
sfh 0.364435 11.2749 18.9592 10.8887 #avg: 16.1184; avg_err: 5.18689; sd: 22.6091; counts: 20
sfh 0.369497 5.09072 28.3794 4.91978 #avg: 12.8744; avg_err: 3.51265; sd: 15.3113; counts: 20
sfh 0.37456 2.99868 15.6161 2.8329 #avg: 11.1928; avg_err: 3.50442; sd: 15.2754; counts: 20
sfh 0.379622 5.99829 12.1993 5.82829 #avg: 10.9069; avg_err: 3.0324; sd: 13.2179; counts: 20
sfh 0.384685 4.06603 29.7316 3.88198 #avg: 13.1621; avg_err: 4.14951; sd: 18.0873; counts: 20
sfh 0.389747 2.44611 14.2067 2.22024 #avg: 9.30571; avg_err: 3.20408; sd: 13.9662; counts: 20
sfh 0.39481 2.0559 12.2127 1.9037 #avg: 6.05343; avg_err: 2.20532; sd: 9.61278; counts: 20
sfh 0.399872 2.08446 13.1823 1.88257 #avg: 6.16323; avg_err: 2.10006; sd: 9.15396; counts: 20
sfh 0.404935 2.38262 15.7849 2.01891 #avg: 7.1422; avg_err: 2.15692; sd: 9.40179; counts: 20
sfh 0.409997 2.30314 15.2077 2.06942 #avg: 7.22463; avg_err: 2.59283; sd: 11.3019; counts: 20
sfh 0.41506 3.37838 12.5153 3.11189 #avg: 13.1318; avg_err: 7.38314; sd: 32.1824; counts: 20
sfh 0.420122 1.78138 21.7441 1.48522 #avg: 24.2876; avg_err: 12.9427; sd: 56.4161; counts: 20
sfh 0.425185 1.74265 31.9543 1.52649 #avg: 36.869; avg_err: 19.4535; sd: 84.7958; counts: 20
sfh 0.430247 1.9593 28.8514 1.78368 #avg: 42.929; avg_err: 22.9274; sd: 99.9381; counts: 20
sfh 0.43531 2.21204 22.9332 2.02589 #avg: 47.4974; avg_err: 25.8988; sd: 112.89; counts: 20
sfh 0.440372 2.14326 85.1933 1.94759 #avg: 47.3625; avg_err: 23.2921; sd: 101.528; counts: 20
sfh 0.445435 1.77233 37.7321 1.56899 #avg: 44.9966; avg_err: 23.5786; sd: 102.777; counts: 20
sfh 0.450497 1.50814 110.664 1.37595 #avg: 50.666; avg_err: 25.1417; sd: 109.59; counts: 20
sfh 0.45556 2.03375 82.4279 1.89291 #avg: 33.2889; avg_err: 15.8135; sd: 68.9296; counts: 20
sfh 0.460622 2.14864 18.6995 2.01074 #avg: 18.7417; avg_err: 9.97606; sd: 43.4846; counts: 20
