#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.69706e+07 0 0 6.77523e+07 325676 0 0 0 0.368068 9.53524e-05 0.366091 0.0861123 0.0848165 0.690747 8.09953e-05 0.695952 0.0673166 0.0762922 0.939411 2.82213e-05 0.944633 0.0160095 0.0253287 854644
1.5708e+08 0 0 7.42386e+07 586175 0 0 0 0.371746 0.000156498 0.370502 0.0831913 0.0835329 0.692352 0.000124668 0.694876 0.0651206 0.0689827 0.93983 4.42415e-05 0.944507 0.0153789 0.0239247 304055
2.48722e+08 0 0 8.36373e+07 724405 0 0 0 0.378351 0.000172386 0.377553 0.0792135 0.0810536 0.695891 0.000135847 0.698057 0.0630515 0.0676739 0.940682 4.82868e-05 0.945038 0.0148379 0.0226441 238687
3.94539e+08 0 0 9.65993e+07 886130 0 0 0 0.386819 0.000190308 0.385841 0.0758009 0.0775313 0.70149 0.000150051 0.703627 0.061322 0.0677107 0.941359 5.29838e-05 0.94545 0.0142629 0.0213236 188616
6.25705e+08 0 0 1.09142e+08 1.06571e+06 0 0 0 0.396017 0.000206068 0.394182 0.0731356 0.0733925 0.70662 0.000159421 0.709587 0.0571488 0.0653735 0.941161 5.75378e-05 0.945021 0.0135183 0.019926 153140
9.90785e+08 0 0 1.22753e+08 1.27921e+06 0 0 0 0.404248 0.000224488 0.402069 0.0718624 0.070813 0.708533 0.000171035 0.711959 0.0534326 0.0632069 0.939001 6.49962e-05 0.942688 0.0134925 0.0191535 122792
1.57133e+09 0 0 1.41012e+08 1.57221e+06 0 0 0 0.413837 0.000246892 0.411385 0.0712858 0.0693417 0.707251 0.00018069 0.71045 0.0488704 0.0578168 0.934582 7.70402e-05 0.938417 0.0135494 0.0190885 97461
2.49035e+09 0 0 1.61863e+08 1.89977e+06 0 0 0 0.421829 0.000268558 0.419265 0.0703691 0.0681501 0.700525 0.000185346 0.703209 0.0447658 0.0516579 0.927278 9.27725e-05 0.93146 0.0141486 0.0195473 78600
3.94969e+09 0 0 1.93363e+08 2.34854e+06 0 3.39126e+08 0 0.429745 0.000293006 0.427164 0.0699924 0.0672362 0.688332 0.000191453 0.690259 0.041436 0.0458245 0.916152 0.000115594 0.920828 0.0155905 0.0210045 64012
6.27081e+09 0 0 2.37099e+08 2.96623e+06 0 4.54752e+08 0 0.433485 0.000312494 0.432159 0.0670411 0.0666624 0.669223 0.00019873 0.671872 0.0370682 0.0413684 0.899834 0.000150318 0.905743 0.0172783 0.0234099 52334
9.92518e+09 0 0 2.93948e+08 3.78402e+06 0 5.89973e+08 0 0.433624 0.000336457 0.433271 0.0644213 0.0649723 0.645121 0.00021755 0.648763 0.0339401 0.0388351 0.878086 0.000191446 0.885008 0.0198529 0.0272248 42822
1.57446e+10 0 0 3.79115e+08 4.98338e+06 0 7.91253e+08 0 0.428772 0.000363487 0.429582 0.0620452 0.0644838 0.616073 0.00025696 0.622386 0.032246 0.0414836 0.848763 0.000251966 0.857783 0.0222921 0.0318335 35655
2.49346e+10 0 0 4.96229e+08 6.41989e+06 0 1.05122e+09 0 0.416652 0.000397974 0.419427 0.0601586 0.0649756 0.582232 0.000324613 0.592213 0.0338965 0.050051 0.810524 0.000333542 0.822623 0.0254064 0.0374829 29448
3.94924e+10 0 0 6.36508e+08 8.20424e+06 0 1.34876e+09 0 0.399315 0.000448199 0.403286 0.060858 0.0691423 0.545746 0.000404799 0.558856 0.0390964 0.0630887 0.765385 0.000429994 0.78081 0.0289211 0.0442088 24501
6.24248e+10 0 0 8.11779e+08 1.063e+07 0 1.71452e+09 0 0.37621 0.000502155 0.381005 0.0604868 0.0710776 0.507287 0.000494968 0.520897 0.0472534 0.0764063 0.7118 0.000558855 0.734089 0.0301469 0.0712345 19122
9.79171e+10 0 0 1.0178e+09 1.45702e+07 3.45522e+08 1.78051e+09 3.45522e+08 0.351914 0.000600664 0.356536 0.0614414 0.074189 0.469093 0.000615771 0.48065 0.0543621 0.0829603 0.65555 0.000738982 0.684381 0.034419 0.105174 12852
1.51356e+11 0 0 1.40062e+09 2.55513e+07 6.84684e+08 2.45569e+09 6.84684e+08 0.321609 0.000878239 0.325561 0.060159 0.0728905 0.426644 0.000936907 0.433941 0.0626474 0.0822193 0.59512 0.00121396 0.625542 0.0496942 0.133107 5627
2.34144e+11 0 0 2.12258e+09 6.35246e+07 1.28215e+09 3.24766e+09 9.53472e+08 0.282947 0.00179313 0.282258 0.0612642 0.0622352 0.378877 0.00194338 0.379707 0.0689652 0.0685515 0.52949 0.00264197 0.534744 0.0921181 0.100848 1191
3.66965e+11 0 0 3.01614e+09 2.06655e+08 1.89394e+09 4.58325e+09 1.2887e+09 0.245022 0.0044428 0.238887 0.0629194 0.050068 0.333573 0.00508584 0.338501 0.0477442 0.0682864 0.468136 0.00725892 0.474095 0.091302 0.106863 149
5.72194e+11 0 0 3.73745e+09 1.27965e+09 6.05989e+09 1.16677e+09 5.56595e+09 0.200089 0.0192539 0.196108 0.0928307 0.0414599 0.281658 0.0188126 0.280945 0.0615442 0.0439885 0.413174 0.0252475 0.427778 0.0664388 0.0885985 6
