#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.0058 0 0 9.5485e+07 478775 0 0 0 0.399168 0.000141984 0.392123 0.108661 0.102235 0.687175 0.00012562 0.695827 0.0879763 0.107356 0.939168 4.65372e-05 0.947878 0.0174692 0.0316125 660838
62.3462 0 0 1.03167e+08 735488 0 0 0 0.353117 0.000184662 0.346803 0.0933224 0.0875387 0.69033 0.000153515 0.695598 0.073823 0.0848981 0.941195 5.21544e-05 0.946836 0.0152788 0.024384 291999
78.8253 0 0 1.52753e+08 1.28235e+06 0 0 0 0.371736 0.000246299 0.36596 0.0857884 0.0829732 0.699758 0.000185689 0.704134 0.064647 0.0764933 0.939186 7.44533e-05 0.944868 0.0149486 0.0233104 157436
98.3154 0 0 2.36887e+08 2.34375e+06 0 3.72179e+08 0 0.402904 0.000355686 0.393576 0.0838849 0.0767955 0.695173 0.000246556 0.695816 0.0593783 0.0643891 0.919483 0.000147302 0.928209 0.0220322 0.0367151 80173
123.673 0 0 3.84899e+08 4.90791e+06 0 8.29125e+08 0 0.418569 0.0005467 0.410342 0.0764021 0.0747294 0.634418 0.000414151 0.627204 0.062647 0.0548015 0.845516 0.000407557 0.857679 0.053274 0.083642 32699
155.338 0 0 7.19661e+08 1.18918e+07 0 1.62073e+09 0 0.400502 0.000902171 0.38907 0.073783 0.0671316 0.552285 0.000793014 0.542047 0.0608375 0.0573182 0.724533 0.000951518 0.71772 0.107157 0.0919939 12080
195.186 0 0 1.46993e+09 3.04126e+07 6.9722e+08 2.48401e+09 6.9722e+08 0.365038 0.00169842 0.349925 0.08369 0.071761 0.488247 0.00173937 0.467688 0.0869267 0.0666376 0.635704 0.00216212 0.615006 0.157747 0.108777 4141
245.073 0 0 2.71588e+09 7.5697e+07 1.60912e+09 4.33546e+09 1.25512e+09 0.323246 0.00311847 0.306041 0.0786156 0.0726411 0.433643 0.00375583 0.401638 0.120017 0.0726436 0.577052 0.00490115 0.547909 0.230738 0.148897 1330
309.712 0 0 4.17339e+09 1.7706e+08 3.18123e+09 5.33525e+09 2.48647e+09 0.29723 0.00702298 0.271227 0.0909265 0.0742871 0.407822 0.00849153 0.355667 0.192589 0.0800276 0.567168 0.011251 0.534583 0.309787 0.187307 369
388.311 0 0 5.29146e+09 4.26853e+08 5.44367e+09 4.81188e+09 4.76414e+09 0.304545 0.0162654 0.252678 0.128869 0.0567595 0.446445 0.0205124 0.372016 0.291005 0.0923983 0.601917 0.0229921 0.607339 0.247282 0.28931 98
481.185 0 0 4.79793e+09 8.3094e+08 3.88185e+09 5.89875e+09 2.83425e+09 0.301284 0.0323193 0.274506 0.146028 0.0787049 0.413641 0.0327574 0.388001 0.166481 0.119167 0.645607 0.0452807 0.648532 0.259401 0.25696 24
603.015 0 0 4.12822e+09 1.46322e+09 5.89762e+09 3.10674e+09 5.89762e+09 0.363228 0.105548 0.301881 0.579252 0.111188 0.409033 0.0983311 0.342251 0.542223 0.0766934 0.535688 0.111153 0.509513 0.378303 0.214613 6
727.486 0 0 4.78516e+09 3.59245e+09 1.30188e+09 1.06671e+10 2.17263e+08 0.275776 0.0665149 0.293343 0.0878466 0.14055 0.504082 0.0453616 0.497837 0.0877502 0.0690141 0.825736 0.103186 0.879344 0.092176 0.252999 3
