#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.95784e+09 0.000155015 0.000156278 5.00642e-06 0 0 0 6.16477e-05 8.81934e-07 0 0 0 6334885
1.56668e+10 0.000319466 0.000321972 1.16836e-05 0 0 0 0.000137754 1.71706e-06 0 0 0 2394619
2.47404e+10 0.000486517 0.000488299 1.70893e-05 0 0 0 0.000255576 2.59236e-06 0 0 0 1683395
3.91566e+10 0.000704193 0.000705919 2.47335e-05 0 0 0 0.000413333 3.90183e-06 0 0 0 1158773
6.20443e+10 0.00110181 0.00111324 3.79768e-05 0 0 0 0.000617845 5.98701e-06 0 0 0 786890
9.83005e+10 0.00198223 0.00200182 6.31657e-05 0 0 0 0.000936748 1.00844e-05 0 0 0 510536
1.55782e+11 0.00364917 0.00372636 0.000109261 0 0 0 0.00145718 1.77537e-05 0 0 0 323909
2.46723e+11 0.00672114 0.00699835 0.000191404 0 0 0 0.00238392 3.22245e-05 0 0 0 205620
3.90905e+11 0.0131548 0.013691 0.000336716 0 0 0 0.00426392 5.91427e-05 0 0 0 128698
6.17401e+11 0.028358 0.0298909 0.000646427 0 0 0 0.00863595 0.000121421 0 0.00530788 0 76980
9.75231e+11 0.0595648 0.0640044 0.00126627 0 0 0 0.0177637 0.000245715 0 0.0268485 0 43247
1.53306e+12 0.109547 0.121084 0.00255223 0 0 0 0.0367107 0.000554563 0 0.0760154 0 20110
2.4036e+12 0.176471 0.195112 0.00522442 0 1 0 0.065944 0.00125668 0.0130776 0.142495 0.0130776 7242
3.79709e+12 0.228246 0.260137 0.0108837 0 1 0 0.111854 0.00299705 0.0554347 0.196227 0.0554347 2195
6.13866e+12 0.253989 0.284574 0.0188703 0 1 0 0.207046 0.00662106 0.168558 0.235153 0.161039 752
9.78937e+12 0.255263 0.294737 0.0275094 0 1 0 0.294081 0.0102479 0.276827 0.231198 0.221519 380
1.53762e+13 0.269231 0.302198 0.0391066 0 1 0 0.384465 0.0146053 0.385745 0.210091 0.221282 182
2.45232e+13 0.356436 0.39604 0.056427 0 1 0 0.435376 0.0193637 0.451337 0.160394 0.248352 101
3.83945e+13 0.328125 0.375 0.0721688 0 1 0 0.504269 0.0255491 0.533839 0.179294 0.228794 64
5.9613e+13 0.235294 0.294118 0.142579 0 1 0 0.498271 0.0403968 0.533679 0.130118 0.234011 17
9.26321e+13 0.272727 0.272727 0.140836 0 1 0 0.5886 0.0419502 0.643517 0.0883106 0.274838 11
1.3525e+14 1 1 1 1 0 0 0.536484 0.536484 0.536484 0 0 1
2.15588e+14 0 0 0 0 0 0 0.584806 0.584806 0.584806 0 0 1
