#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.75383e+07 0.20605 0.238219 0.00114639 0 1 0 0.125065 0.000237968 0.099796 0.127325 0.0703256 192487
1.57568e+08 0.196578 0.22568 0.00178361 0 1 0 0.13509 0.000405389 0.107932 0.140186 0.0780058 75217
2.49974e+08 0.199461 0.228065 0.00190634 0 1 0 0.14339 0.000441316 0.117527 0.143912 0.0870202 65727
3.96929e+08 0.201853 0.230004 0.00199531 0 1 0 0.148193 0.000460654 0.125103 0.141375 0.087482 59786
6.2729e+08 0.201293 0.229928 0.00214213 0 1 0 0.150568 0.00050199 0.125877 0.14515 0.0880862 52138
9.94575e+08 0.208489 0.238629 0.00233385 0 1 0 0.156059 0.000553789 0.132264 0.148501 0.0940198 45355
1.57436e+09 0.220935 0.25581 0.00261415 0 1 0 0.163433 0.000619121 0.138933 0.152585 0.0998382 39025
2.50187e+09 0.233241 0.269586 0.00284546 0 1 0 0.17036 0.000683097 0.144752 0.158482 0.098998 34145
3.96358e+09 0.249903 0.293189 0.00312769 0 1 0 0.182428 0.000767211 0.156951 0.164982 0.11025 30772
6.27961e+09 0.265656 0.315742 0.00344975 0 1 0 0.196581 0.000867156 0.169463 0.174943 0.115586 27513
9.97385e+09 0.295061 0.356437 0.00386132 0 1 0 0.216314 0.000995786 0.186985 0.187936 0.128383 24700
1.58153e+10 0.327957 0.404551 0.00427758 0 1 0 0.240494 0.00110953 0.211872 0.200575 0.141332 22939
2.505e+10 0.362839 0.46068 0.0046888 0 1 0 0.267461 0.0012267 0.23981 0.220993 0.160365 21770
3.96522e+10 0.387926 0.505914 0.00508954 0 1 0 0.298988 0.00132793 0.275667 0.231009 0.179185 20375
6.26233e+10 0.416529 0.548874 0.00565755 0 1 0 0.319885 0.00144628 0.301851 0.229108 0.190872 17545
9.9019e+10 0.41337 0.53928 0.00625367 0 1 0 0.331625 0.0016712 0.319291 0.233315 0.206733 14002
1.55996e+11 0.404681 0.522087 0.00713734 0 1 0 0.32737 0.00201226 0.319559 0.236715 0.231154 10255
2.44916e+11 0.413945 0.534942 0.00912729 0 1 0 0.346572 0.00238892 0.343687 0.21285 0.219743 6339
3.83791e+11 0.365693 0.45073 0.0126784 0 1 0 0.393997 0.00302018 0.393556 0.164313 0.174521 2740
6.04331e+11 0.289809 0.334395 0.0182633 0 1 0 0.418204 0.0042191 0.419529 0.12573 0.131798 942
9.59135e+11 0.206642 0.225092 0.0279766 0 1 0 0.421035 0.00743064 0.410913 0.136639 0.120146 271
1.47577e+12 0.0652174 0.0652174 0.036807 0 0 0 0.405149 0.0137864 0.403707 0.0934913 0.0808562 46
