#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
39.6051 0.965812 0.0168715 4.90368e+08 5.50567e+07 4.49746e+08 4.83764e+08 4.49746e+08 0.24348 0.00904161 0.209749 0.130938 0.0516382 0.267139 0.00884405 0.24578 0.114735 0.0647228 0.339894 0.00854514 0.340363 0.0993095 0.11163 117
64.02 1 0 4.21274e+08 2.58284e+08 0 1.093e+09 0 0.459946 0.0150948 0.481153 0.00527453 0.0605661 0.461984 0.0151334 0.483245 0.00519097 0.0607284 0.464023 0.0151721 0.485337 0.00510737 0.0608907 5
81.7619 1 0 1.22444e+09 3.28476e+08 1.01337e+09 8.60745e+08 1.01337e+09 0.417324 0.0203404 0.440838 0.0455481 0.0557468 0.419249 0.0203631 0.44275 0.045655 0.0557576 0.421175 0.0203859 0.444662 0.0457619 0.0557684 14
100.729 1 0 6.76944e+08 1.09297e+08 5.30876e+08 1.03434e+09 5.30876e+08 0.361273 0.0179801 0.405416 0.0708851 0.207168 0.39106 0.0130743 0.422512 0.0557911 0.149297 0.422887 0.00837075 0.440837 0.0394766 0.0802179 48
131.967 1 0 3.31284e+08 2.06339e+07 0 8.28241e+08 0 0.21971 0.00267767 0.210596 0.0651577 0.052039 0.316352 0.00240285 0.315064 0.0634926 0.0632183 0.424953 0.00169002 0.437469 0.0242512 0.0515918 647
163.743 0.99985 0.000149611 6.11943e+08 8.6675e+06 5.30876e+08 7.20614e+08 5.30876e+08 0.24878 0.000789762 0.243305 0.0699925 0.057972 0.35415 0.000698887 0.362549 0.0470807 0.0654479 0.430965 0.000543726 0.442655 0.024995 0.047975 6684
201.685 0.999795 0.000102399 9.7737e+08 6.01489e+06 8.53413e+08 9.43961e+08 8.53413e+08 0.267067 0.000443783 0.265684 0.0659448 0.0621886 0.356172 0.000381195 0.36308 0.044748 0.0581953 0.413676 0.00034751 0.423706 0.0346172 0.0554391 19530
249.888 0.999861 8.01171e-05 1.52298e+09 6.46066e+06 1.40892e+09 1.06663e+09 7.97101e+08 0.254108 0.000387792 0.253723 0.0583301 0.057752 0.330291 0.000371828 0.333896 0.049527 0.0575538 0.3833 0.000381528 0.388214 0.050694 0.0605609 21618
311.792 1 0 2.17588e+09 8.5088e+06 2.10229e+09 1.01792e+09 9.29921e+08 0.231893 0.000468542 0.229891 0.0551506 0.0510549 0.301247 0.000516523 0.299899 0.0547337 0.0536907 0.355451 0.000578175 0.353512 0.0685197 0.0615819 12753
391.758 0.999825 0.000174856 2.75688e+09 1.18749e+07 2.76658e+09 8.93224e+08 8.92463e+08 0.210537 0.000659967 0.207797 0.0503796 0.0459313 0.280639 0.000899228 0.271781 0.0621774 0.0528645 0.342456 0.00103776 0.331591 0.107364 0.0660424 5719
492.157 1 0 3.12883e+09 1.77958e+07 3.12022e+09 8.58459e+08 7.18828e+08 0.196392 0.000973566 0.193227 0.0449005 0.0413973 0.273391 0.00165253 0.257172 0.0816297 0.0528586 0.349788 0.00186383 0.336981 0.121391 0.0805689 2186
617.765 1 0 3.40187e+09 2.90531e+07 3.4615e+09 7.61036e+08 8.39574e+08 0.185186 0.00161872 0.181346 0.0406549 0.0372215 0.269003 0.00299727 0.24889 0.117598 0.0551827 0.364177 0.0033621 0.378528 0.0914816 0.122727 788
779.358 1 0 3.60134e+09 4.95314e+07 3.72477e+09 6.15695e+08 8.15329e+08 0.179113 0.00257859 0.173836 0.0419265 0.0338996 0.290335 0.00600553 0.264605 0.148507 0.0663084 0.393428 0.00551302 0.417172 0.0614671 0.135147 250
959.853 1 0 3.95772e+09 9.81125e+07 3.97868e+09 5.34093e+08 5.84386e+08 0.180632 0.00935383 0.167595 0.0367623 0.0304717 0.318037 0.0157994 0.332504 0.0996902 0.131684 0.42441 0.011153 0.438203 0.043763 0.0716701 41
1159.53 1 0 3.80801e+09 1.29194e+08 3.78915e+09 2.51459e+08 1.94889e+08 0.15792 0.0218519 0.161803 0.0318746 0.0435233 0.259572 0.0645366 0.222776 0.162336 0.0519489 0.398671 0.0556776 0.427383 0.0501082 0.136243 3
1455.08 1 0 4.00964e+09 3.09668e+07 4.04061e+09 0 6.19336e+07 0.17299 0.00874723 0.181737 0 0.0174945 0.442315 0.0494803 0.491795 0 0.0989606 0.485123 0.0100733 0.495197 0 0.0201467 2
