#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.78333 - 2.95
#HM   Stats: 2.908820e+13 (median) + 3.661799e+12  / - 5.852902e+12
#SM   Stats: 3.708830e+11 (median) + 1.283150e+11  / - 2.453880e+11
#VMP  Stats: 6.639800e+02 (median) + 1.920001e+01  / - 4.089996e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.599073e-11 (median) + 1.592857e-11  / - 5.009302e-12
sfh 0.055623 0 0 0 #avg: 0.269576; avg_err: 0.269576; sd: 0.852475; counts: 11
sfh 0.060123 0 2.26327 0 #avg: 2.74918; avg_err: 2.53114; sd: 8.00418; counts: 11
sfh 0.062373 0 0.805482 0 #avg: 5.37305; avg_err: 5.28768; sd: 16.7211; counts: 11
sfh 0.064623 0 2.80774 0 #avg: 2.10848; avg_err: 1.83324; sd: 5.79722; counts: 11
sfh 0.066873 0.00850504 4.84271 0.00850504 #avg: 0.95709; avg_err: 0.62267; sd: 1.96905; counts: 11
sfh 0.069123 0.039167 2.17519 0.039167 #avg: 0.782925; avg_err: 0.544396; sd: 1.72153; counts: 11
sfh 0.071373 0.210619 0.324487 0.210619 #avg: 0.510257; avg_err: 0.347745; sd: 1.09966; counts: 11
sfh 0.073623 0.450818 4.2863 0.450818 #avg: 1.16183; avg_err: 0.576679; sd: 1.82362; counts: 11
sfh 0.075873 0.883005 3.09911 0.883005 #avg: 2.08732; avg_err: 1.15794; sd: 3.66172; counts: 11
sfh 0.078123 1.16102 2.06118 1.16102 #avg: 3.75944; avg_err: 2.58493; sd: 8.17427; counts: 11
sfh 0.080373 1.45657 5.5123 1.45574 #avg: 4.85005; avg_err: 2.88686; sd: 9.12905; counts: 11
sfh 0.082623 2.53708 6.02874 2.52551 #avg: 3.64726; avg_err: 1.2127; sd: 3.8349; counts: 11
sfh 0.085998 2.87297 6.35916 2.82701 #avg: 3.96259; avg_err: 1.42103; sd: 4.4937; counts: 11
sfh 0.089373 2.20348 17.8487 2.08128 #avg: 7.66497; avg_err: 2.8966; sd: 9.15987; counts: 11
sfh 0.092748 2.04702 25.9423 1.76164 #avg: 12.5925; avg_err: 7.0828; sd: 22.3978; counts: 11
sfh 0.096123 2.83864 27.3114 2.00277 #avg: 19.2065; avg_err: 11.595; sd: 36.6666; counts: 11
