#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 10.75 - 11.25
#HM   Stats: 3.788240e+12 (median) + 5.358820e+12  / - 1.729420e+12
#SM   Stats: 9.351990e+10 (median) + 4.566610e+10  / - 2.754100e+10
#VMP  Stats: 2.815500e+02 (median) + 9.189001e+01  / - 4.893999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.875076e-12 (median) + 3.147430e-12  / - 1.669598e-12
sfh 0.055623 0 0 0 #avg: 1.3241e-14; avg_err: 4.5889e-15; sd: 6.06221e-13; counts: 17453
sfh 0.060123 0 0 0 #avg: 2.19358e-13; avg_err: 4.8505e-14; sd: 6.4078e-12; counts: 17453
sfh 0.062373 0 0 0 #avg: 4.03327e-13; avg_err: 8.91367e-14; sd: 1.17755e-11; counts: 17453
sfh 0.064623 0 0 0 #avg: 7.74849e-13; avg_err: 1.12104e-13; sd: 1.48096e-11; counts: 17453
sfh 0.066873 0 0 0 #avg: 1.2214e-12; avg_err: 1.73969e-13; sd: 2.29823e-11; counts: 17453
sfh 0.069123 0 0 0 #avg: 1.54465e-12; avg_err: 1.08893e-13; sd: 1.43855e-11; counts: 17453
sfh 0.071373 0 9.60664e-14 0 #avg: 2.27901e-12; avg_err: 1.49244e-13; sd: 1.97161e-11; counts: 17453
sfh 0.073623 0 7.31678e-13 0 #avg: 3.23998e-12; avg_err: 2.41241e-13; sd: 3.18694e-11; counts: 17453
sfh 0.075873 0 1.86507e-12 0 #avg: 4.07826e-12; avg_err: 2.13994e-13; sd: 2.82699e-11; counts: 17453
sfh 0.078123 0 3.48195e-12 0 #avg: 5.10337e-12; avg_err: 2.30087e-13; sd: 3.03959e-11; counts: 17453
sfh 0.080373 0 5.25972e-12 0 #avg: 6.16218e-12; avg_err: 4.1495e-13; sd: 5.48174e-11; counts: 17453
