#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 8.25 - 8.75
#HM   Stats: 1.750000e+11 (median) + 1.217650e+11  / - 6.811800e+10
#SM   Stats: 3.639680e+08 (median) + 1.375250e+08  / - 1.336590e+08
#VMP  Stats: 1.370100e+02 (median) + 1.748001e+01  / - 1.421999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.895967e-12 (median) + 5.526548e-12  / - 1.846027e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1514
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1514
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1514
sfh 0.064623 0 0 0 #avg: 1.79356e-13; avg_err: 1.79356e-13; sd: 6.97647e-12; counts: 1514
sfh 0.066873 0 0 0 #avg: 5.92218e-13; avg_err: 4.01511e-13; sd: 1.56177e-11; counts: 1514
sfh 0.069123 0 0 0 #avg: 1.38987e-12; avg_err: 6.05756e-13; sd: 2.35623e-11; counts: 1514
sfh 0.071373 0 0 0 #avg: 4.19899e-12; avg_err: 1.44625e-12; sd: 5.62551e-11; counts: 1514
sfh 0.073623 0 0 0 #avg: 8.86552e-12; avg_err: 2.61067e-12; sd: 1.01548e-10; counts: 1514
sfh 0.075873 0 0 0 #avg: 1.6072e-11; avg_err: 3.57678e-12; sd: 1.39127e-10; counts: 1514
sfh 0.078123 0 0 0 #avg: 3.89178e-11; avg_err: 1.07826e-11; sd: 4.19414e-10; counts: 1514
sfh 0.080373 0 0 0 #avg: 5.87965e-11; avg_err: 1.12827e-11; sd: 4.38866e-10; counts: 1514
