#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 1.95 - 2.11667
#HM   Stats: 1.387940e+11 (median) + 9.179401e+10  / - 5.288219e+10
#SM   Stats: 5.148110e+08 (median) + 9.333390e+08  / - 2.877240e+08
#VMP  Stats: 1.020100e+02 (median) + 1.609000e+01  / - 9.570000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 6.949096e-10 (median) + 6.365051e-10  / - 3.119875e-10
sfh 0.055623 0 0 0 #avg: 6.56133e-10; avg_err: 6.56133e-10; sd: 6.19889e-07; counts: 892573
sfh 0.060123 0 0 0 #avg: 5.80199e-07; avg_err: 3.10631e-07; sd: 0.000293471; counts: 892573
sfh 0.062373 0 0 0 #avg: 6.64385e-06; avg_err: 2.9819e-06; sd: 0.00281718; counts: 892573
sfh 0.064623 0 0 0 #avg: 1.88354e-05; avg_err: 6.47569e-06; sd: 0.00611797; counts: 892573
sfh 0.066873 0 0 0 #avg: 6.12523e-05; avg_err: 1.12078e-05; sd: 0.0105887; counts: 892573
sfh 0.069123 0 0 0 #avg: 0.000147263; avg_err: 1.92903e-05; sd: 0.0182247; counts: 892573
sfh 0.071373 0 0 0 #avg: 0.000283841; avg_err: 2.41789e-05; sd: 0.0228433; counts: 892573
sfh 0.073623 0 0 0 #avg: 0.00052853; avg_err: 3.77176e-05; sd: 0.0356341; counts: 892573
sfh 0.075873 0 0 0 #avg: 0.000836489; avg_err: 4.15619e-05; sd: 0.039266; counts: 892573
sfh 0.078123 0 0 0 #avg: 0.00130486; avg_err: 4.531e-05; sd: 0.0428071; counts: 892573
sfh 0.080373 0 0 0 #avg: 0.00205889; avg_err: 5.94593e-05; sd: 0.0561748; counts: 892573
sfh 0.082623 0 0 0 #avg: 0.00283679; avg_err: 6.43086e-05; sd: 0.0607562; counts: 892573
