#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 10.75 - 11.25
#HM   Stats: 1.410590e+11 (median) + 2.526500e+10  / - 3.486799e+10
#SM   Stats: 1.368150e+09 (median) + 9.474350e+09  / - 8.545060e+08
#VMP  Stats: 1.302900e+02 (median) + 2.308000e+01  / - 1.955999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.047286e-12 (median) + 2.970859e-12  / - 1.480966e-12
sfh 0.055623 0 0 0 #avg: 5.48746e-07; avg_err: 5.48746e-07; sd: 9.78554e-06; counts: 319
sfh 0.060123 0 0 0 #avg: 7.91326e-06; avg_err: 7.91326e-06; sd: 0.000141114; counts: 319
sfh 0.062373 0 0 0 #avg: 1.40858e-05; avg_err: 1.40858e-05; sd: 0.000251186; counts: 319
sfh 0.064623 0 0 0 #avg: 0.0379957; avg_err: 0.0369977; sd: 0.659763; counts: 319
sfh 0.066873 0 0 0 #avg: 0.00923956; avg_err: 0.0084454; sd: 0.150603; counts: 319
sfh 0.069123 0 0 0 #avg: 0.00441837; avg_err: 0.00212263; sd: 0.0378519; counts: 319
sfh 0.071373 0 0 0 #avg: 0.0062114; avg_err: 0.00349309; sd: 0.0622908; counts: 319
sfh 0.073623 0 0 0 #avg: 0.0137548; avg_err: 0.00706527; sd: 0.125992; counts: 319
sfh 0.075873 0 0 0 #avg: 0.0266442; avg_err: 0.00995636; sd: 0.177547; counts: 319
sfh 0.078123 0 0 0 #avg: 0.0451803; avg_err: 0.0171072; sd: 0.305064; counts: 319
sfh 0.080373 0 0 0 #avg: 0.064613; avg_err: 0.0275882; sd: 0.491968; counts: 319
sfh 0.082623 0 0.00491637 0 #avg: 0.067843; avg_err: 0.0206093; sd: 0.367517; counts: 319
sfh 0.085998 0 0.018207 0 #avg: 0.0901885; avg_err: 0.0236782; sd: 0.422242; counts: 319
sfh 0.089373 0 0.0845558 0 #avg: 0.10398; avg_err: 0.0256827; sd: 0.457987; counts: 319
sfh 0.092748 0 0.142232 0 #avg: 0.1162; avg_err: 0.0274365; sd: 0.489262; counts: 319
sfh 0.096123 0.000804682 0.19534 0.000804682 #avg: 0.137459; avg_err: 0.0254885; sd: 0.454525; counts: 319
sfh 0.099498 0.00657882 0.169795 0.00657882 #avg: 0.166564; avg_err: 0.0338528; sd: 0.603682; counts: 319
sfh 0.102873 0.0156897 0.209385 0.0156897 #avg: 0.22453; avg_err: 0.0550279; sd: 0.981288; counts: 319
sfh 0.106248 0.0261104 0.176255 0.0261104 #avg: 0.374148; avg_err: 0.163861; sd: 2.92207; counts: 319
sfh 0.109623 0.0334344 0.257091 0.0334344 #avg: 0.414167; avg_err: 0.169511; sd: 3.02282; counts: 319
sfh 0.112998 0.0409399 0.326032 0.0409399 #avg: 0.346292; avg_err: 0.0748866; sd: 1.33542; counts: 319
sfh 0.116373 0.0422944 0.421704 0.0420807 #avg: 0.432945; avg_err: 0.0795673; sd: 1.41889; counts: 319
sfh 0.119748 0.0540917 0.530734 0.0522165 #avg: 0.685006; avg_err: 0.146416; sd: 2.61098; counts: 319
sfh 0.123123 0.0642183 0.576756 0.0614759 #avg: 0.876973; avg_err: 0.214363; sd: 3.82264; counts: 319
sfh 0.126498 0.0705011 0.923784 0.0668198 #avg: 1.09274; avg_err: 0.248591; sd: 4.43302; counts: 319
sfh 0.129873 0.0787141 1.048 0.0747452 #avg: 1.29494; avg_err: 0.335992; sd: 5.9916; counts: 319
sfh 0.133248 0.0937427 1.14556 0.0877091 #avg: 1.16235; avg_err: 0.251163; sd: 4.47888; counts: 319
sfh 0.136623 0.114482 1.22311 0.104622 #avg: 1.45477; avg_err: 0.322114; sd: 5.74411; counts: 319
sfh 0.141685 0.117949 1.42801 0.102545 #avg: 1.48805; avg_err: 0.310494; sd: 5.5369; counts: 319
sfh 0.146748 0.150794 1.15779 0.126763 #avg: 1.43453; avg_err: 0.25016; sd: 4.461; counts: 319
sfh 0.15181 0.19344 1.40696 0.170197 #avg: 1.47584; avg_err: 0.247431; sd: 4.41232; counts: 319
sfh 0.156873 0.225973 1.67766 0.20114 #avg: 1.47961; avg_err: 0.236439; sd: 4.21632; counts: 319
sfh 0.161935 0.238305 1.77268 0.209765 #avg: 1.59291; avg_err: 0.253175; sd: 4.51475; counts: 319
sfh 0.166998 0.216161 2.4132 0.189296 #avg: 1.55015; avg_err: 0.247884; sd: 4.42041; counts: 319
sfh 0.17206 0.254213 2.33002 0.215173 #avg: 1.52535; avg_err: 0.217453; sd: 3.87775; counts: 319
sfh 0.177123 0.289154 2.37986 0.26085 #avg: 1.54113; avg_err: 0.194913; sd: 3.47581; counts: 319
sfh 0.182185 0.380903 2.62085 0.340806 #avg: 1.70714; avg_err: 0.212399; sd: 3.78761; counts: 319
sfh 0.187248 0.351385 2.87056 0.313835 #avg: 1.87151; avg_err: 0.259537; sd: 4.62821; counts: 319
sfh 0.19231 0.425284 2.44284 0.376633 #avg: 1.92873; avg_err: 0.298717; sd: 5.32688; counts: 319
sfh 0.197373 0.455226 2.66374 0.399422 #avg: 2.05689; avg_err: 0.376293; sd: 6.71026; counts: 319
sfh 0.202435 0.562882 2.73397 0.501928 #avg: 2.607; avg_err: 0.674852; sd: 12.0343; counts: 319
sfh 0.207498 0.569493 2.31327 0.488138 #avg: 2.36247; avg_err: 0.552759; sd: 9.85711; counts: 319
sfh 0.21256 0.62634 2.01448 0.543048 #avg: 2.54; avg_err: 0.599525; sd: 10.6911; counts: 319
sfh 0.217623 0.571145 2.44022 0.505389 #avg: 2.4441; avg_err: 0.479862; sd: 8.55717; counts: 319
